"Otu000001" "Otu000005" "Otu000007" "Otu000009" "Otu000010" "Otu000012" "Otu000017" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000025" "Otu000040" "Otu000041" "Otu000044" "Otu000046" "Otu000048" "Otu000050" "Otu000058" "Otu000060" "Otu000066" "Otu000070" "Otu000071" "Otu000075" "Otu000077" "Otu000081" "Otu000093" "Otu000106" "Otu000117" "Otu000124" "Otu000136" "Otu000137" "Otu000161" "Otu000162" "Otu000176" "Otu000179" "Otu000195" "Otu000217" "Otu000227" "Otu000261" "Otu000262" "Otu000267" "Otu000282" "Otu000298" "Otu000304" "Otu000311" "Otu000320" "Otu000322" "Otu000328" "Otu000338" "Otu000347" "Otu000355" "Otu000363" "Otu000377" "Otu000385" "Otu000387" "Otu000399" "Otu000450" "Otu000459" "Otu000500" "Otu000506" "Otu000646" "Otu000663" "Otu000717" "Otu000746" "Otu000763" "Otu000785" "Otu000787" "Otu000793" "Otu000803" "Otu000810" "Otu000877" "Otu000931" "Otu001065" "Otu001097" "Otu001104" "Otu001118" "Otu001183" "Otu001201" "Otu001269" "Otu001276" "Otu001301" "Otu001311" "Otu001319" "Otu001643" "Otu001784" "Otu001802" "Otu001821" "Otu002159" "Otu002882" "Otu003259"
"Z14044F" 0.150049795286046 0.0925085758548191 0.196082770831028 0.0319796392608166 0.0344140754675224 0.0884142967799048 0.0247869868319132 0.000553280956069492 0.038176385968795 0.00243443620670577 0.00154918667699458 0.0396149164545756 0.00143853048578068 0.0109549629301759 0.0110656191213898 0.00177049905942237 0.0266681420825495 0.0729224300099591 0.000110656191213898 0.0191435210800044 0.0365165431005865 0.000885249529711187 0.000221312382427797 0 0.00619674670797831 0.0374017926302977 0.00918446387075357 0.00464756003098373 0 0.00597543432555051 0.000995905720925086 0.000774593338497289 0.00132787429456678 0.00188115525063627 0.00464756003098373 0.00232378001549187 0.000110656191213898 0.0111762753126037 0.000110656191213898 0 0.000885249529711187 0.000442624764855594 0 0.000221312382427797 0 0 0.000774593338497289 0 0.000774593338497289 0.00309837335398916 0 0.00907380767953967 0 0 0 0.000442624764855594 0.00177049905942237 0 0 0 0 0.000442624764855594 0 0 0.0071926524289034 0.000221312382427797 0.000663937147283391 0 0.00398362288370034 0 0.000110656191213898 0 0.000110656191213898 0 0 0 0 0 0 0 0 0.000442624764855594 0 0 0 0 0 0 0.000331968573641695 0 0
"Z14045F" 0.237136217771384 0.000221312382427797 0.194644240345247 0.0711519309505367 0.0153812105787319 0.00486887241341153 0.0236804249197743 0.00232378001549187 0.0300984840101804 0.00962708863560916 0.00376231050127255 0.0289919220980414 0.0165984286820848 0.0135000553280956 0.0200287706097156 0.000995905720925086 0.0106229943565342 0.0485780679429014 0.000442624764855594 0.00995905720925086 0.0203607391833573 0.00276640478034746 0 0.000774593338497289 0.133672678986389 0.00951643244439526 0.010844306738962 0.000995905720925086 0.000110656191213898 0.0188115525063627 0.00177049905942237 0.00165984286820848 0.00154918667699458 0.00110656191213898 0.00254509239791966 0.00652871528162001 0 0.00376231050127255 0.00188115525063627 0 0.00409427907491424 0.000110656191213898 0 0.000221312382427797 0 0.000331968573641695 0.00143853048578068 0 0 0.00210246763306407 0 0.00907380767953967 0 0.000110656191213898 0.00110656191213898 0.000331968573641695 0.000885249529711187 0 0.000221312382427797 0 0 0.000774593338497289 0 0 0.0135000553280956 0 0.000110656191213898 0.000110656191213898 0.00320902954520305 0.000110656191213898 0.000110656191213898 0 0 0 0 0 0 0 0 0 0.000110656191213898 0.000331968573641695 0 0.000221312382427797 0 0.000110656191213898 0 0 0 0 0
"Z14046F" 0.170078565895762 0.000553280956069492 0.223304193869647 0.0781232709970123 0.0245656744494854 0.00774593338497289 0.0159344915348014 0.00121721810335288 0.0355206373796614 0.0104016819741065 0.00409427907491424 0.0268894544649773 0.0239017373022021 0.00752462100254509 0.0156025229611597 0.00387296669248644 0.0131680867544539 0.0382870421600089 0.00265574858913356 0.0127254619895983 0.0175943344030098 0.00475821622219763 0 0 0.147504702888127 0.0106229943565342 0.0144959610490207 0.00243443620670577 0.000663937147283391 0.0120615248423149 0.00165984286820848 0.00210246763306407 0.00110656191213898 0.00143853048578068 0.00409427907491424 0.00752462100254509 0 0.00409427907491424 0.00143853048578068 0 0.00420493526612814 0.000221312382427797 0 0 0 0 0.00143853048578068 0.000110656191213898 0.000110656191213898 0.00365165431005865 0 0.0106229943565342 0 0.000110656191213898 0.000553280956069492 0.00143853048578068 0.000885249529711187 0 0 0 0 0 0 0 0.0196968020360739 0 0.000442624764855594 0.000553280956069492 0.00520084098705323 0 0.000110656191213898 0 0 0 0 0 0 0.000110656191213898 0 0 0 0.000442624764855594 0 0 0 0 0 0 0 0 0.000331968573641695
"Z14047F" 0.135553834237026 0.000663937147283391 0.0769060528936594 0.056655969901516 0.0933938253845303 0.0200287706097156 0.114750470288813 0.0945003872966692 0.151598981963041 0.00298771716277526 0.00398362288370034 0.00807790195861458 0.000442624764855594 0 0.000221312382427797 0.01305743056324 0.000331968573641695 0.000774593338497289 0.0975987606506584 0.00199181144185017 0.00221312382427797 0.000110656191213898 0.00453690383976984 0.00741396481133119 0.00221312382427797 0.00409427907491424 0.00896315148832577 0.000553280956069492 0 0.0140533362841651 0.000774593338497289 0.0069713400464756 0 0.000442624764855594 0.00165984286820848 0.0132787429456678 0 0.00143853048578068 0.000663937147283391 0 0.00121721810335288 0.00309837335398916 0.00486887241341153 0.00121721810335288 0.000331968573641695 0 0.00796724576740069 0.000221312382427797 0.000110656191213898 0.000995905720925086 0.000885249529711187 0.00154918667699458 0.000221312382427797 0 0 0.000995905720925086 0.000774593338497289 0.000995905720925086 0.00962708863560916 0.00309837335398916 0 0 0.00110656191213898 0.00121721810335288 0.00641805909040611 0 0 0 0.000331968573641695 0 0 0.000442624764855594 0 0.00110656191213898 0.000221312382427797 0.00177049905942237 0 0.000110656191213898 0.000110656191213898 0.000774593338497289 0 0.000331968573641695 0.00165984286820848 0.000774593338497289 0.000110656191213898 0.00110656191213898 0.000221312382427797 0 0 0.00110656191213898 0
"Z14048F" 0.285935598096714 0.000663937147283391 0.181697465973221 0.0945003872966692 0.0256722363616244 0.0117295562686732 0.024012393493416 0.00343034192763085 0.0340821068938807 0.00553280956069492 0.00331968573641695 0.0267787982737634 0.0216886134779241 0.0137213677105234 0.0137213677105234 0.00276640478034746 0.0069713400464756 0.0213566449042824 0.0105123381653203 0.00885249529711187 0.0189222086975766 0.00243443620670577 0 0.00121721810335288 0.0718158680978201 0.0126148057983844 0.0120615248423149 0.00320902954520305 0 0.0109549629301759 0.00221312382427797 0.00265574858913356 0.000553280956069492 0.000885249529711187 0.00398362288370034 0.00973774482682306 0 0.0144959610490207 0.000663937147283391 0.000442624764855594 0.00309837335398916 0.000331968573641695 0 0 0 0.000221312382427797 0.000995905720925086 0 0.000110656191213898 0.00254509239791966 0 0.00984840101803696 0.000110656191213898 0 0.000995905720925086 0.000885249529711187 0.000995905720925086 0 0 0 0 0.000442624764855594 0 0 0.00763527719375899 0 0.000663937147283391 0.000663937147283391 0.00354099811884475 0 0.000221312382427797 0 0 0 0 0 0 0.000221312382427797 0 0 0.000553280956069492 0.000110656191213898 0 0 0 0 0 0 0 0 0
"Z14050F" 0.174172844970676 0.0171517096381543 0.0666150271107668 0.0414960717052119 0.0282173287595441 0.0984840101803696 0.0723691490538896 0.0246763306406993 0.0791191767179374 0.000995905720925086 0.0335288259378112 0.0165984286820848 0.0694920880823282 0.0379550735863672 0.0188115525063627 0.00199181144185017 0.00265574858913356 0.00553280956069492 0.0398362288370034 0.00387296669248644 0.0262255173176939 0 0.00564346575190882 0.000995905720925086 0.0190328648887905 0.0295452030541109 0.00818855814982848 0.00586477813433662 0 0.00464756003098373 0.00199181144185017 0.0105123381653203 0.00398362288370034 0.00165984286820848 0.00320902954520305 0.0073033086201173 0.00132787429456678 0.00863118291468408 0.000995905720925086 0.00121721810335288 0.00143853048578068 0.00121721810335288 0 0.000553280956069492 0 0.000331968573641695 0 0.000110656191213898 0 0.000221312382427797 0 0.0129467743720261 0.000110656191213898 0 0 0.000221312382427797 0.000221312382427797 0 0 0 0 0.000663937147283391 0 0 0.00298771716277526 0 0 0 0.000331968573641695 0 0 0 0.00110656191213898 0 0 0 0 0 0 0 0 0.00276640478034746 0 0 0 0.000110656191213898 0 0 0 0 0.000110656191213898
"Z14053F" 0.32189886024123 0.0622994356534248 0.18081221644351 0.0349673564235919 0.0587584375345801 0.014163992475379 0.0235697687285604 0.00763527719375899 0.0339714507026668 0.00331968573641695 0.00741396481133119 0.010844306738962 0.00509018479583933 0.0323116078344583 0.00376231050127255 0.00154918667699458 0.0066393714728339 0.024012393493416 0.0165984286820848 0.0066393714728339 0.00564346575190882 0.0121721810335288 0 0.00564346575190882 0.016377116299657 0.0182582715502932 0.00984840101803696 0.00354099811884475 0.000442624764855594 0.014163992475379 0.00143853048578068 0.00221312382427797 0.000885249529711187 0.00188115525063627 0.00365165431005865 0.00896315148832577 0 0.00132787429456678 0 0.00121721810335288 0.000221312382427797 0.00265574858913356 0 0 0 0.000110656191213898 0.000442624764855594 0 0.000221312382427797 0.000331968573641695 0 0.00309837335398916 0 0.00497952860462543 0.000110656191213898 0.000110656191213898 0.000663937147283391 0 0 0 0 0 0 0 0.0131680867544539 0 0 0 0.0073033086201173 0 0 0 0 0 0 0 0.000663937147283391 0 0 0 0.000221312382427797 0.00132787429456678 0 0.000221312382427797 0 0.000221312382427797 0 0 0 0 0
"Z14055F" 0.0688281509350448 0.0318689830696027 0.0864224853380547 0.0109549629301759 0.0466969126922651 0.000442624764855594 0.00973774482682306 0.0107336505477481 0.14108664379772 0.00110656191213898 0.000553280956069492 0.00110656191213898 0.000110656191213898 0.00177049905942237 0.000221312382427797 0.00376231050127255 0.000442624764855594 0.000331968573641695 0.0159344915348014 0.000221312382427797 0.000221312382427797 0.00121721810335288 0.0656191213898418 0.00177049905942237 0 0.0400575412194312 0.016377116299657 0.000110656191213898 0 0.0177049905942237 0 0.00542215336948102 0 0.000221312382427797 0.000553280956069492 0.0248976430231271 0 0.00840987053225628 0 0 0.00365165431005865 0.00829921434104238 0.00188115525063627 0.000110656191213898 0.168418723027553 0 0.00475821622219763 0.000221312382427797 0 0.000221312382427797 0.0137213677105234 0 0.00265574858913356 0.000221312382427797 0 0.00796724576740069 0 0.00796724576740069 0.0168197410645126 0.0372911364390838 0 0 0.00995905720925086 0.0389509793072922 0.0156025229611597 0 0 0 0.000221312382427797 0.000110656191213898 0 0.0109549629301759 0 0.0142746486665929 0.00442624764855594 0.00641805909040611 0 0.00154918667699458 0.000774593338497289 0.00143853048578068 0 0.000663937147283391 0.00143853048578068 0 0 0.000663937147283391 0.000774593338497289 0.00243443620670577 0 0.000221312382427797 0
"Z14057F" 0.176607281177382 0.113865220759101 0.114750470288813 0.0340821068938807 0.059864999446719 0.0438198517207038 0.0546641584596658 0.0335288259378112 0.0444837888679872 0.000110656191213898 0.0066393714728339 0.0364058869093726 0.00486887241341153 0.0243443620670577 0.00597543432555051 0.00365165431005865 0.00840987053225628 0.0143853048578068 0.0293238906716831 0.0118402124598871 0.0252296115967688 0.000663937147283391 0.0153812105787319 0.00143853048578068 0.00298771716277526 0.0388403231160783 0.0156025229611597 0.00475821622219763 0 0.00486887241341153 0.00597543432555051 0.00110656191213898 0.000331968573641695 0.00132787429456678 0.000774593338497289 0.00365165431005865 0.000553280956069492 0.0192541772712183 0.000995905720925086 0.00542215336948102 0.000221312382427797 0.00221312382427797 0.000110656191213898 0.000110656191213898 0 0 0.000663937147283391 0.000110656191213898 0.000110656191213898 0.000663937147283391 0.000110656191213898 0.010844306738962 0 0.00276640478034746 0.000885249529711187 0 0.00287706097156136 0 0.000110656191213898 0.000110656191213898 0 0.000221312382427797 0 0 0.00343034192763085 0.000331968573641695 0 0 0.000221312382427797 0 0 0 0.000221312382427797 0 0 0 0.000442624764855594 0 0 0 0.000110656191213898 0.00188115525063627 0 0.000442624764855594 0 0 0 0 0 0 0
"Z14059F" 0.119951311275866 0.119066061746155 0.0455903507801261 0.0162664601084431 0.084983954852274 0.0753568662166648 0.015270554387518 0.0221312382427797 0.0287706097156136 0.00199181144185017 0.00298771716277526 0.0107336505477481 0.00863118291468408 0.0123934934159566 0.00387296669248644 0.00520084098705323 0.00453690383976984 0.0268894544649773 0.257386300763528 0.00298771716277526 0.020692707756999 0.00232378001549187 0.00741396481133119 0.000995905720925086 0.000663937147283391 0.0304304525838221 0.0162664601084431 0.00343034192763085 0 0.00387296669248644 0.00431559145734204 0.00210246763306407 0.000774593338497289 0.00121721810335288 0.00154918667699458 0.00309837335398916 0.000553280956069492 0.0071926524289034 0 0.00331968573641695 0.000553280956069492 0.00431559145734204 0.000331968573641695 0.000110656191213898 0.000774593338497289 0 0 0.000331968573641695 0.000553280956069492 0.000995905720925086 0.000331968573641695 0.00409427907491424 0 0.00331968573641695 0.000774593338497289 0 0.000663937147283391 0 0 0 0 0.000663937147283391 0 0 0.00143853048578068 0.000553280956069492 0.000110656191213898 0 0.00199181144185017 0.000774593338497289 0 0 0 0 0.000331968573641695 0 0 0 0 0 0 0.000885249529711187 0 0.000110656191213898 0 0.000442624764855594 0.000331968573641695 0 0 0 0
"Z14061F" 0.122275091291358 0.0420493526612814 0.161779351554719 0.0265574858913356 0.100586477813434 0.0677215890229058 0.0201394268009295 0.0192541772712183 0.0303197963926082 0.00320902954520305 0.0172623658293682 0.0209140201394268 0.0120615248423149 0.00442624764855594 0.00453690383976984 0.00597543432555051 0.00995905720925086 0.0231271439637048 0.028327984950758 0.011950868651101 0.0068606838552617 0.00254509239791966 0.00132787429456678 0.00110656191213898 0.00918446387075357 0.105234037844417 0.0215779572867102 0.00420493526612814 0.000331968573641695 0.00763527719375899 0.0216886134779241 0.00907380767953967 0.00641805909040611 0.000774593338497289 0.00110656191213898 0.00398362288370034 0 0.00254509239791966 0 0.00852052672347018 0.00177049905942237 0.00243443620670576 0 0.00387296669248644 0.000221312382427797 0 0 0 0 0.00553280956069492 0 0.0257828925528383 0.000331968573641695 0 0.000774593338497289 0.000331968573641695 0.00453690383976984 0 0 0.000110656191213898 0 0.000110656191213898 0.000221312382427797 0 0.00442624764855594 0 0 0 0.000885249529711187 0 0.000110656191213898 0 0.000331968573641695 0 0 0.000442624764855594 0.000110656191213898 0 0 0 0.000110656191213898 0.000553280956069492 0 0.000110656191213898 0 0.000331968573641695 0 0 0 0 0
"Z14063F" 0.217218103352883 0.0459223193537678 0.120836560805577 0.0268894544649773 0.0888569215447604 0.0589797499170079 0.0183689277415071 0.0170410534469404 0.0449264136328428 0.00641805909040611 0.0247869868319132 0.0188115525063627 0.0242337058758438 0.00354099811884475 0.00298771716277526 0.00586477813433662 0.00265574858913356 0.0168197410645126 0.0699347128471838 0.00663937147283391 0.00918446387075357 0.0068606838552617 0.00210246763306407 0.000442624764855594 0.00420493526612814 0.0513444727232489 0.0252296115967688 0.00165984286820848 0.000331968573641695 0.00542215336948102 0.00852052672347018 0.00575412194312272 0.00420493526612814 0.00243443620670577 0.00354099811884475 0.00553280956069492 0.000553280956069492 0.00210246763306407 0.000110656191213898 0.00984840101803696 0.000885249529711187 0.00464756003098373 0 0.00110656191213898 0.000663937147283391 0 0.000110656191213898 0 0.000331968573641695 0.000774593338497289 0 0.00863118291468408 0.000110656191213898 0 0.00177049905942237 0.000553280956069492 0.00398362288370034 0 0 0.000221312382427797 0 0 0 0 0.00121721810335288 0 0 0 0.00132787429456678 0.000110656191213898 0.000110656191213898 0 0.000110656191213898 0 0.000110656191213898 0.000221312382427797 0 0 0 0 0.000221312382427797 0.000442624764855594 0 0 0 0.00121721810335288 0 0 0 0 0
"Z15065F" 0.0994799159012947 0.00066393714728339 0.095828261591236 0.0652871528162001 0.014163992475379 0.0160451477260153 0.118512780790085 0.0073033086201173 0.0785658957618679 0.000774593338497289 0.0474715060307624 0.00929512006196747 0.000885249529711187 0.00509018479583933 0.00398362288370034 0.000331968573641695 0.00453690383976984 0.069713400464756 0.0068606838552617 0.00420493526612814 0.0274427354210468 0.00143853048578068 0.00154918667699458 0 0.0215779572867102 0.0069713400464756 0.172513002102468 0.00608609051676441 0 0.00132787429456678 0.0211353325218546 0.0177049905942237 0 0.000553280956069492 0.00608609051676441 0.0260042049352661 0.00343034192763085 0.00320902954520305 0 0.000331968573641695 0.00265574858913356 0.00497952860462543 0 0.000110656191213898 0 0 0.000553280956069492 0 0.000442624764855594 0.000221312382427797 0 0.00188115525063627 0 0 0 0.000442624764855594 0 0 0 0 0 0 0 0 0 0 0 0.0104016819741065 0.00110656191213898 0 0.000110656191213898 0.000221312382427797 0 0 0.000442624764855594 0 0 0.000110656191213898 0 0 0.000331968573641695 0.0071926524289034 0.000110656191213898 0 0 0.00232378001549187 0 0 0 0 0
"Z15067F" 0.0661724023459112 0.000553280956069492 0.091512670133894 0.0696027442735421 0.00940577625318137 0.0191435210800044 0.130906274206042 0.00741396481133119 0.110877503596326 0.00188115525063627 0.0516764412968906 0.0151598981963041 0.000553280956069492 0.00442624764855594 0.00752462100254509 0.00453690383976984 0.00354099811884475 0.0579838441960828 0.0067500276640478 0.00497952860462543 0.0215779572867102 0.00265574858913356 0.00177049905942237 0 0.0282173287595441 0.00741396481133119 0.16377116299657 0.00431559145734204 0 0.00387296669248644 0.015270554387518 0.0224632068164214 0 0.000442624764855594 0.00365165431005865 0.0253402677879827 0.000995905720925086 0.00232378001549187 0.000110656191213898 0 0.00132787429456678 0.00453690383976984 0.000221312382427797 0.000331968573641695 0.000331968573641695 0 0 0 0 0.000774593338497289 0.000110656191213898 0.00121721810335288 0 0 0 0.00154918667699458 0 0 0 0 0 0 0 0 0 0 0 0.00962708863560916 0.000553280956069492 0.000553280956069492 0 0 0 0 0.000221312382427797 0 0.000221312382427797 0.000221312382427797 0.000221312382427797 0 0 0.00509018479583933 0 0 0 0.00409427907491424 0 0 0 0 0
"Z15069F" 0.202722142303862 0.130906274206042 0.15724244771495 0.0270001106561912 0.0275533916122607 0.0276640478034746 0.0814429567334292 0.0132787429456678 0.0232378001549187 0.00398362288370034 0.00509018479583933 0.0257828925528383 0.00343034192763085 0.0167090848732987 0.00210246763306407 0.00254509239791966 0.00188115525063627 0.0322009516432444 0.00199181144185017 0.00287706097156136 0.00807790195861458 0.0120615248423149 0 0.00464756003098373 0.0333075135553834 0.0071926524289034 0.0819962376894987 0.00818855814982848 0.000110656191213898 0.0135000553280956 0.00575412194312272 0.00520084098705323 0 0.000442624764855594 0.00885249529711187 0.00243443620670577 0 0.000663937147283391 0 0.00121721810335288 0.000995905720925086 0.00409427907491424 0 0 0 0 0.000221312382427797 0.000331968573641695 0 0.000110656191213898 0 0.00243443620670577 0 0.00265574858913356 0 0.000663937147283391 0.000553280956069492 0 0 0 0 0 0.000110656191213898 0 0.00110656191213898 0 0 0.000110656191213898 0 0 0.000221312382427797 0 0 0.000221312382427797 0 0 0.000110656191213898 0.000442624764855594 0 0 0.000885249529711187 0.000885249529711187 0 0 0 0.000553280956069492 0 0 0 0 0
"Z15071F" 0.253734646453469 0.0722584928626757 0.0932831691933164 0.0451477260152706 0.0278853601859024 0.0901847958393272 0.0349673564235919 0.0438198517207038 0.0540002213123824 0.00453690383976984 0.0131680867544539 0.0135000553280956 0.00199181144185017 0.00807790195861458 0.00132787429456678 0.00973774482682306 0.00177049905942237 0.0640699347128472 0.0143853048578068 0.00154918667699458 0.0105123381653204 0.00752462100254509 0.000553280956069492 0.00973774482682306 0.0146066172402346 0.00995905720925086 0.00818855814982848 0.0066393714728339 0 0.0149385858138763 0.00962708863560916 0.00829921434104238 0 0.000442624764855594 0.020692707756999 0.00221312382427797 0.00132787429456678 0.00121721810335288 0.000221312382427797 0.00298771716277526 0.00221312382427797 0.00320902954520305 0 0.000221312382427797 0.000331968573641695 0 0.000221312382427797 0.000110656191213898 0 0.000110656191213898 0 0.00630740289919221 0 0.000221312382427797 0.000110656191213898 0.000221312382427797 0.00287706097156136 0 0 0 0 0 0 0 0.000774593338497289 0 0 0 0.000442624764855594 0.000885249529711187 0 0.000221312382427797 0 0 0 0 0 0.000442624764855594 0 0 0 0.00154918667699458 0 0.000110656191213898 0 0.000331968573641695 0 0 0 0 0
"Z15073F" 0.310501272546199 0.0187008963151488 0.132455460883036 0.0763527719375899 0.0339714507026668 0.0393936040721478 0.109992254066615 0.0246763306406993 0.0637379661392055 0.00132787429456678 0.0181476153590793 0.0212459887130685 0.000885249529711187 0.000885249529711187 0.00243443620670577 0.00829921434104238 0.000553280956069492 0.0128361181808122 0.00796724576740069 0.00885249529711187 0.00863118291468408 0.00896315148832577 0.00553280956069492 0.000774593338497289 0.00785658957618679 0.00243443620670577 0.0201394268009295 0.00564346575190882 0 0.0100697134004648 0.00852052672347018 0.00132787429456678 0 0.000774593338497289 0.00398362288370034 0.00132787429456678 0 0.000553280956069492 0.000110656191213898 0.00387296669248644 0.00298771716277526 0.00509018479583933 0 0 0.000221312382427797 0 0 0.000110656191213898 0 0.000221312382427797 0 0.00254509239791966 0.000221312382427797 0.000110656191213898 0 0 0 0 0 0 0 0 0 0 0.000774593338497289 0 0 0 0 0.000110656191213898 0.00210246763306407 0 0 0.000110656191213898 0 0 0 0.000331968573641695 0 0 0 0.000110656191213898 0 0 0 0.00121721810335288 0 0 0 0 0
"Z15075F" 0.233373907270112 0.0257828925528383 0.123492309394711 0.0684961823614031 0.0298771716277526 0.053336284165099 0.138762863782229 0.0281066725683302 0.0807790195861458 0.00121721810335288 0.0144959610490207 0.018479583932721 0.000774593338497289 0.000553280956069492 0.00486887241341153 0.01305743056324 0.000442624764855594 0.00951643244439526 0.0506805355759655 0.0112869315038176 0.00885249529711187 0.0107336505477481 0.0110656191213898 0.00221312382427797 0.00520084098705323 0.00165984286820848 0.00531149717826712 0.00464756003098373 0 0.00741396481133119 0.00453690383976984 0.00110656191213898 0 0.000110656191213898 0.00265574858913356 0.00663937147283391 0 0.00199181144185017 0.000663937147283391 0.00276640478034746 0.00276640478034746 0.00398362288370034 0.000442624764855594 0.000221312382427797 0.000110656191213898 0 0 0 0 0 0 0.00177049905942237 0.000442624764855594 0 0 0.000221312382427797 0 0 0.000442624764855594 0 0 0 0 0 0.000221312382427797 0 0 0 0.000110656191213898 0.000663937147283391 0.00165984286820848 0.000221312382427797 0 0 0 0 0 0.000110656191213898 0 0 0.000110656191213898 0.000442624764855594 0 0 0 0.00110656191213898 0 0 0 0 0
"Z15077F" 0.397477038840323 0.0069713400464756 0.172181033528826 0.0466969126922651 0.044705101250415 0.0112869315038176 0.049020692707757 0.0266681420825495 0.0268894544649773 0.000774593338497289 0.00619674670797831 0.068606838552617 0.000442624764855594 0.000442624764855594 0.00232378001549187 0.0123934934159566 0.000331968573641695 0.0210246763306407 0.00387296669248644 0.00652871528162001 0.0158238353435875 0.00442624764855594 0.000221312382427797 0.000995905720925086 0.0100697134004648 0.00398362288370034 0.0127254619895983 0.00398362288370034 0 0.00564346575190882 0.0220205820515658 0.00276640478034746 0 0.000110656191213898 0.000885249529711187 0.000774593338497289 0 0.000442624764855594 0.000110656191213898 0.00110656191213898 0.000663937147283391 0.00154918667699458 0.000221312382427797 0.000221312382427797 0 0 0 0 0 0.000331968573641695 0 0.00121721810335288 0 0 0 0 0.000663937147283391 0 0 0 0 0.000110656191213898 0 0 0.000331968573641695 0 0 0.000331968573641695 0.000774593338497289 0 0.000221312382427797 0 0 0 0 0 0 0.000331968573641695 0 0 0.000663937147283391 0 0 0 0 0.000885249529711187 0.000553280956069492 0 0 0 0
"Z15079F" 0.469735531702999 0.0069713400464756 0.139205488547084 0.0578731880048689 0.0452583822064844 0.00951643244439527 0.0419386964700675 0.0281066725683302 0.0180369591678654 0.00066393714728339 0.00619674670797831 0.0510125041496072 0.000774593338497289 0.00331968573641695 0.000331968573641695 0.00752462100254509 0.000663937147283391 0.0180369591678654 0.00309837335398916 0.00398362288370034 0.0190328648887905 0.00365165431005865 0.000331968573641695 0.00188115525063627 0.00608609051676441 0.00542215336948102 0.00387296669248644 0.00221312382427797 0 0.00520084098705323 0.018479583932721 0.00464756003098373 0 0.000331968573641695 0.00154918667699458 0.000331968573641695 0.000221312382427797 0.00121721810335288 0.000774593338497289 0.000110656191213898 0 0.00354099811884475 0.000110656191213898 0 0 0 0.000442624764855594 0.000442624764855594 0 0.000221312382427797 0 0.00309837335398916 0 0 0 0 0.00121721810335288 0 0 0 0 0 0 0 0.000331968573641695 0 0 0.000221312382427797 0.000221312382427797 0 0.000663937147283391 0 0 0 0.000331968573641695 0 0.000221312382427797 0 0 0 0.000110656191213898 0 0 0 0 0.00110656191213898 0 0 0.000110656191213898 0 0
