"ntaxa" "mpd.obs" "mpd.rand.mean" "mpd.rand.sd" "mpd.obs.rank" "mpd.obs.z" "mpd.obs.p" "runs"
"MLBD2F915_LNA" 56 0.753686558441558 0.754028253032253 0.011112999029057 520 -0.0307472888102698 0.52 999
"MLBS2F115_LNA" 51 0.725148737254902 0.726551528532454 0.0114285212878242 473.5 -0.122744775305846 0.4735 999
"MLBS2F515_LNA" 35 0.712699899159664 0.714794380060733 0.0123133586778447 469 -0.170098261235392 0.469 999
"MLBS2F715_LNA" 48 0.767066941489362 0.765895423091531 0.0111527898198069 537.5 0.105042632091022 0.5375 999
"MLBS2F815_LNA" 56 0.754194233766234 0.754464473109473 0.011473602396336 505.5 -0.0235531382302066 0.5055 999
"MLBS2F915_LNA" 55 0.775554841750842 0.774482516051405 0.0117997743356442 551.5 0.0908767972110788 0.5515 999
"MOTE1F514_LNA" 32 0.715467258064516 0.71639783238884 0.0110183649774667 504 -0.0844566617848834 0.504 999
"MOTE1F714_LNA" 51 0.72729217254902 0.728889122471491 0.00996099651860133 456 -0.160320297220196 0.456 999
"MOTE1F914_LNA" 61 0.719107300546448 0.72158497888052 0.0100218981531517 437 -0.247226453133789 0.437 999
"MOTE1F715_LNA" 51 0.766901192156863 0.765221587344207 0.0116962068605898 559 0.143602522824321 0.559 999
"MOTE2F515_LNA" 30 0.754264804597701 0.752761739348544 0.0133786601900841 542.5 0.112347965177503 0.5425 999
"MOTE2F915_LNA" 52 0.749280701357466 0.750174473523297 0.0114813589745321 505.5 -0.0778455031162722 0.5055 999
"MOTH1F714_LNA" 52 0.712705550527904 0.71540610794052 0.00936695025964026 427 -0.288307008979455 0.427 999
"MOTH1F914_LNA" 56 0.736568551948052 0.738011676202176 0.0102277795916198 481.5 -0.141098489774529 0.4815 999
"MOTH1F715_LNA" 50 0.728339355102041 0.730219559322588 0.0108011194950287 466 -0.174074939307209 0.466 999
"MOTH1F915_LNA" 37 0.723288288288288 0.724393207291375 0.0115921896811332 491 -0.0953158146545411 0.491 999
"MOTH2F514_LNA" 35 0.680582957983193 0.683778747554277 0.0126014990435788 466 -0.253603921250316 0.466 999
"MOTH2F515_LNA" 32 0.710780443548387 0.712816163542575 0.0119363019699099 486.5 -0.170548633849877 0.4865 999
"Sp13.BD.MLB.SN.1_LNA" 29 0.690168472906404 0.691451588139864 0.0132236421420847 469.5 -0.0970319084313748 0.4695 999
"Sp13.BD.MM110.SD.1_LNA" 30 0.679476689655172 0.682831629491561 0.0125397408216294 430.5 -0.267544591559763 0.4305 999
"Sp13.BD.MM110.SN.1_LNA" 30 0.717926896551724 0.719580266427347 0.0145715663054076 482.5 -0.113465487578307 0.4825 999
"Sp13.BD.MM15.DD.1_LNA" 31 0.684666107526882 0.687289745961015 0.0126977466330156 455.5 -0.206622364578553 0.4555 999
"Sp13.BD.MM15.SD.1_LNA" 42 0.712734970963995 0.714349724451513 0.0117258851111002 443.5 -0.137708452045904 0.4435 999
"Sp13.BD.MM15.SN.1_LNA" 37 0.694375885885886 0.697247643379115 0.0120874521436735 461.5 -0.237581705316786 0.4615 999
"Su13.BD.MLB.DD.1_LNA" 53 0.686869056603774 0.690617112351829 0.0113759910055841 398.5 -0.329470702483493 0.3985 999
"Su13.BD.MLB.SD.1_LNA" 61 0.723308885245902 0.725622349114141 0.00990253733167855 439.5 -0.233623342255826 0.4395 999
"Su13.BD.MM110.DCMD.1_LNA" 30 0.721719701149425 0.722819576680128 0.0127717624932792 481 -0.0861177563614964 0.481 999
"Su13.BD.MM110.DN.1_LNA" 34 0.721608823529412 0.722262401831421 0.0131142884125622 519 -0.0498371151715378 0.519 999
"Su13.BD.MM110.SD.1_LNA" 31 0.773943483870968 0.771385690249389 0.0128167843933765 569 0.199565939714209 0.569 999
"Su13.BD.MM110.SN.1_LNA" 30 0.740008459770115 0.740438621771196 0.0112136817744186 527 -0.0383604608847377 0.527 999
"Su13.BD.MM15.DN.1_LNA" 39 0.676819001349528 0.680773033870578 0.0120936613100351 400.5 -0.326950823219193 0.4005 999
"Su13.BD.MM15.SD.1_LNA" 45 0.71360303030303 0.715737393737171 0.0100411200303122 447.5 -0.212562286647103 0.4475 999
"Su13.BD.MM15.SN.1_LNA" 47 0.749134449583719 0.749671194709974 0.0109846191100163 502.5 -0.0488633352580673 0.5025 999
"Z14001F_LNA" 36 0.674465507936508 0.678013973036529 0.0117854859779975 440.5 -0.301087719814474 0.4405 999
"Z14002F_LNA" 39 0.670848663967611 0.675016989107866 0.0120911626599855 444 -0.344741465934426 0.444 999
"Z14004F_LNA" 41 0.742786390243902 0.74298202002002 0.0124584244400116 521.5 -0.0157026096726362 0.5215 999
"Z14005F_LNA" 54 0.752261558350804 0.751915485233661 0.0111429499446633 497 0.0310575851871292 0.497 999
"Z14006F_LNA" 55 0.730278181818182 0.732251257965036 0.0116667111448202 465 -0.169120167831527 0.465 999
"Z14008F_LNA" 62 0.743078598625066 0.743761911176115 0.0104672306696154 506.5 -0.0652811209208173 0.5065 999
"Z14009F_LNA" 55 0.743218949494949 0.743460256660701 0.0101616656047466 499.5 -0.0237468122980688 0.4995 999
"Z14010F_LNA" 53 0.724011378809869 0.72575074687169 0.00973364637783649 471.5 -0.178696450877996 0.4715 999
"Z14012F_LNA" 54 0.732496240391335 0.732522606212082 0.0109607911089547 495.5 -0.00240546694898613 0.4955 999
"Z14013F_LNA" 51 0.71815457254902 0.720513045280575 0.0102044918265975 458.5 -0.231121036856323 0.4585 999
"Z14014F_LNA" 50 0.696602889795918 0.700314415305101 0.01089305807567 395 -0.340723925586385 0.395 999
"Z14016F_LNA" 49 0.723298639455782 0.725459548970739 0.0109337649221419 470 -0.197636361339828 0.47 999
"Z14017F_LNA" 55 0.72560501010101 0.727636561935673 0.010284576210561 475.5 -0.19753384029347 0.4755 999
"Z14018F_LNA" 52 0.722318597285068 0.724133319367633 0.011007831566281 474.5 -0.164857362836484 0.4745 999
"Z14019F_LNA" 34 0.776323529411765 0.774858632000985 0.0116351779230179 555.5 0.125902450351163 0.5555 999
"Z14020F_LNA" 56 0.72423862987013 0.726057454636455 0.00989296684000143 475 -0.183850284322242 0.475 999
"Z14021F_LNA" 41 0.729276975609756 0.731346331233673 0.0109580733708168 475 -0.188843015910778 0.475 999
"Z14022F_LNA" 48 0.701628953900709 0.704369778368794 0.0105643617454645 421.5 -0.259440611190902 0.4215 999
"Z14024F_LNA" 39 0.710800944669366 0.712487464981851 0.01044798549639 488 -0.161420621522484 0.488 999
"Z14025F_LNA" 42 0.724938362369338 0.726777208334932 0.0115638330957811 458.5 -0.159016992926401 0.4585 999
"Z14026F_LNA" 45 0.724003898989899 0.725922333485 0.010866685076637 481 -0.176542752603153 0.481 999
"Z14027F_LNA" 31 0.710457419354839 0.712793263155629 0.0128950525959923 478.5 -0.181142634619107 0.4785 999
"Z14028F_LNA" 44 0.69619189217759 0.699712726584936 0.0109029051562836 403 -0.322926262026312 0.403 999
"Z14029F_LNA" 48 0.719990372340426 0.722269934411362 0.0102647598626176 453 -0.222076512402196 0.453 999
"Z14030F_LNA" 51 0.736866807843137 0.737990216129855 0.00989865299250517 489.5 -0.113491026260713 0.4895 999
"Z14031F_LNA" 32 0.78321935483871 0.782852920803868 0.0131183500522409 531.5 0.0279329361834397 0.5315 999
"Z14032F_LNA" 46 0.741438241545894 0.742580158806149 0.00995277385076813 505 -0.11473356848827 0.505 999
"Z14033F_LNA" 29 0.726611133004926 0.728412858178375 0.0146619847610087 477.5 -0.122884125363488 0.4775 999
"Z14034F_LNA" 37 0.726563603603604 0.727265313992671 0.010308140515104 504.5 -0.0680734210054243 0.5045 999
"Z14035F_LNA" 31 0.718286064516129 0.719227849914431 0.0119251515532877 503 -0.0789747110628403 0.503 999
"Z14036F_LNA" 31 0.70869264516129 0.7108298622924 0.0129930805355743 468.5 -0.164488869691681 0.4685 999
"Z14037F_LNA" 40 0.714925153846154 0.716838714689048 0.0130282032930362 442 -0.146878337699644 0.442 999
"Z14038F_LNA" 37 0.715994984984985 0.718518711233756 0.0120586018537879 439 -0.209288463071573 0.439 999
"Z14039F_LNA" 41 0.712271317073171 0.714722838448204 0.0111911158967227 470.5 -0.219059600280924 0.4705 999
"Z14040F_LNA" 39 0.698281808367072 0.701742174482174 0.0120796493393164 417 -0.286462464091589 0.417 999
"Z14041F_LNA" 49 0.734647908163265 0.735943985516128 0.0118614008622056 506 -0.109268489272023 0.506 999
"Z14042F_LNA" 44 0.742110824524313 0.743412752424729 0.0127510329486923 506 -0.102103720197022 0.506 999
"Z14043F_LNA" 41 0.716525731707317 0.719504390976342 0.0112207204516345 438.5 -0.265460607620003 0.4385 999
"Z14044F_LNA" 50 0.758697216326531 0.759002996433168 0.0115898708235092 503 -0.026383392126936 0.503 999
"Z14045F_LNA" 46 0.748842328502415 0.748388415536309 0.0116342721224236 527 0.0390151580889479 0.527 999
"Z14046F_LNA" 43 0.697934064230343 0.700053683073993 0.00995889067804261 468 -0.212836842191993 0.468 999
"Z14047F_LNA" 31 0.689299440860215 0.693273428482246 0.0126643162515514 434.5 -0.313794092242744 0.4345 999
"Z14048F_LNA" 50 0.692416832653061 0.695922281424281 0.0104705659390919 416 -0.334790764091622 0.416 999
"Z14050F_LNA" 44 0.731857642706131 0.733322062845086 0.0100977268906679 492.5 -0.145024732279933 0.4925 999
"Z14053F_LNA" 40 0.723961461538462 0.725373267434101 0.0112004754144561 481.5 -0.12604874734309 0.4815 999
"Z14057F_LNA" 48 0.742773554964539 0.74317876607991 0.0111670378933442 512.5 -0.0362863562603512 0.5125 999
"Z14059F_LNA" 46 0.761254685990338 0.761123651632309 0.012338224346072 521.5 0.0106201957716258 0.5215 999
"Z14061F_LNA" 37 0.735593273273273 0.737040398085773 0.0116339810714399 490.5 -0.124387757175635 0.4905 999
"Z14063F_LNA" 45 0.696463070707071 0.699393867261201 0.010520106697924 405.5 -0.278590002771379 0.4055 999
"Z15065F_LNA" 30 0.74781091954023 0.747983685662674 0.0144516240201983 515 -0.0119547894549946 0.515 999
"Z15067F_LNA" 31 0.719701548387097 0.719841477606639 0.0153989048008916 505 -0.0090869591929673 0.505 999
"Z15069F_LNA" 35 0.763836773109244 0.76399447336412 0.012114366378369 516.5 -0.0130176230395589 0.5165 999
"Z15071F_LNA" 40 0.751343346153846 0.751419090462257 0.0115614081656766 522 -0.00655147775474452 0.522 999
"Z15073F_LNA" 35 0.711269075630252 0.713421658768012 0.0108576839535331 460.5 -0.198254355806619 0.4605 999
"Z15075F_LNA" 35 0.720226050420168 0.722117598001363 0.0119741130062926 465.5 -0.157969745249652 0.4655 999
"Z15077F_LNA" 33 0.754144734848485 0.753375344814512 0.0112449591000355 561.5 0.0684208832712367 0.5615 999
"Z15079F_LNA" 36 0.767080523809524 0.76499169359836 0.0143353532125857 558 0.145711806342496 0.558 999
"110D2F115_HNA" 36 0.865548047619048 0.860383008087452 0.0190047562527033 578.5 0.271776152396609 0.5785 999
"110D2F415_HNA" 40 0.832185858974359 0.829003088550089 0.0185129239531743 532.5 0.171921541530709 0.5325 999
"110D2F515_HNA" 38 0.815362688477952 0.811942538683776 0.0182784853092451 552 0.187113414285236 0.552 999
"110D2F715_HNA" 36 0.828462634920635 0.824326874286985 0.0183599019382091 570.5 0.225260496900723 0.5705 999
"110D2F815_HNA" 37 0.803304954954955 0.801238801564327 0.0130643029993148 588.5 0.158152592659267 0.5885 999
"110D2F915_HNA" 34 0.792514598930481 0.791561996488467 0.0118368857838524 536 0.0804774549158652 0.536 999
"110M2F115_HNA" 38 0.75775039829303 0.757711534692587 0.0127312461011909 521 0.00305261559895141 0.521 999
"110M2F415_HNA" 32 0.807060826612903 0.804418501929349 0.0220228169402381 496 0.119981230862738 0.496 999
"110M2F515_HNA" 40 0.803286051282051 0.800302282628783 0.0174948082061517 545.5 0.170551664134248 0.5455 999
"110M2F715_HNA" 31 0.735710107526882 0.737684429978365 0.0150327151027561 465.5 -0.131335054112866 0.4655 999
"110S2F115_HNA" 33 0.841906098484849 0.837432138426305 0.019727086285829 564.5 0.226792745452595 0.5645 999
"110S2F415_HNA" 38 0.812215092460882 0.809097223040964 0.0197314220678732 526.5 0.158015444056326 0.5265 999
"110S2F515_HNA" 36 0.771467523809524 0.769430764907765 0.0191451544518609 512 0.106385085943297 0.512 999
"110S2F715_HNA" 33 0.793149318181818 0.790542097476264 0.0148469598111358 588.5 0.175606369163777 0.5885 999
"110S2F915_HNA" 28 0.889037169312169 0.883101667408149 0.0170944089361608 613 0.347218902167753 0.613 999
"Fa13.BD.MLB.DN.1_HNA" 46 0.742277565217391 0.743563047462922 0.0109658082359269 468.5 -0.117226402092189 0.4685 999
"Fa13.BD.MLB.SN.1_HNA" 49 0.720205663265306 0.723073588299184 0.010974684803719 441.5 -0.261321858911666 0.4415 999
"Fa13.BD.MM110.DN.1_HNA" 39 0.783647908232119 0.783168289341974 0.0130831824047066 538.5 0.036659191571968 0.5385 999
"Fa13.BD.MM110.SD.1_HNA" 27 0.750539772079772 0.751209265162598 0.0101300342532492 504.5 -0.0660899130337725 0.5045 999
"Fa13.BD.MM110.SN.1_HNA" 26 0.761467753846154 0.761394706891507 0.0122894930259064 513.5 0.00594385419259803 0.5135 999
"Fa13.BD.MM15.DN.1_HNA" 40 0.70607008974359 0.708718840994841 0.0114382734653168 424.5 -0.231569148900213 0.4245 999
"Fa13.BD.MM15.SD.1_HNA" 32 0.730382419354839 0.731457017582098 0.0104644067308385 477.5 -0.102690793171552 0.4775 999
"Fa13.BD.MM15.SN.1_HNA" 38 0.739068549075391 0.739254501201059 0.0168781358225122 438.5 -0.0110173379111933 0.4385 999
"M15S2F115_HNA" 31 0.787766494623656 0.785695866231823 0.0205022776963266 515.5 0.1009950417462 0.5155 999
"M15S2F515_HNA" 55 0.80844602020202 0.805004545286027 0.0144153905503015 578 0.23873615522137 0.578 999
"M15S2F715_HNA" 43 0.784063875968992 0.780818801148879 0.017383714626968 541.5 0.186673268041308 0.5415 999
"M15S2F815_HNA" 40 0.8210815 0.817651237955905 0.0164618137542524 564.5 0.208376919779527 0.5645 999
"M15S2F915_HNA" 33 0.840247689393939 0.835652958299208 0.0165376214681716 582.5 0.27783506253146 0.5825 999
"M45D2F115_HNA" 38 0.826540583214794 0.822140590775697 0.017338059725357 579.5 0.253776518756667 0.5795 999
"M45D2F415_HNA" 37 0.795749339339339 0.793280918455994 0.0200781243544085 525 0.122940810594381 0.525 999
"M45D2F515_HNA" 40 0.809413538461538 0.806525588986422 0.0171991249359839 524.5 0.16791258194037 0.5245 999
"M45D2F715_HNA" 36 0.860304206349206 0.854021696537808 0.0194228756893156 595.5 0.323459301902171 0.5955 999
"M45D2F815_HNA" 35 0.836939092436975 0.833518297457121 0.0185188299567185 554 0.184719822356422 0.554 999
"M45D2F915_HNA" 37 0.789369009009009 0.786533706228751 0.0185947041230521 554.5 0.152479047878084 0.5545 999
"M45S2F415_HNA" 37 0.756734114114114 0.755694603672742 0.0175375202968057 467 0.0592735132321774 0.467 999
"M45S2F515_HNA" 38 0.798743399715505 0.79550545821782 0.0178314816212865 560 0.181585667778727 0.56 999
"M45S2F715_HNA" 36 0.877906920634921 0.870615610864833 0.0190789124031723 621.5 0.382165902123182 0.6215 999
"M45S2F815_HNA" 36 0.777441047619048 0.77632000130289 0.012999432344828 530.5 0.0862380976661197 0.5305 999
"M45S2F915_HNA" 36 0.857108920634921 0.852101248375359 0.0153173581252363 629 0.326927934870875 0.629 999
"MBRE1F714_HNA" 58 0.755677168784029 0.756740075695781 0.0104686850701511 502 -0.101532036223165 0.502 999
"MBRE1F914_HNA" 53 0.740903396226415 0.742635283265849 0.0101943804880241 466.5 -0.169886442974031 0.4665 999
"MBRE1F715_HNA" 43 0.831960908084164 0.828233115174976 0.0143275274690675 599.5 0.260183965254046 0.5995 999
"MBRE2F515_HNA" 36 0.799260682539683 0.796567178178178 0.0122491646045637 615.5 0.219892902778111 0.6155 999
"MBRE2F915_HNA" 44 0.747832230443975 0.74812427446474 0.0107494829394335 516 -0.0271681924061346 0.516 999
"MBRH1F714_HNA" 38 0.819887411095306 0.816995080670998 0.0182276508913732 548.5 0.158678177541604 0.5485 999
"MBRH1F914_HNA" 47 0.737055818686401 0.739011256529425 0.0120077193146112 482 -0.162848397084368 0.482 999
"MBRH1F715_HNA" 51 0.810095654901961 0.807928626116312 0.0135175415125476 584.5 0.160312345527988 0.5845 999
"MBRH2F515_HNA" 29 0.685363054187192 0.688275632282529 0.0121220115333698 485.5 -0.240271846575869 0.4855 999
"MBRH2F915_HNA" 40 0.727227166666667 0.729619057365057 0.0106682001902659 441.5 -0.224207519143969 0.4415 999
"MDPE1F514_HNA" 55 0.742873252525252 0.743473758000425 0.0112368176827414 528 -0.0534408844324779 0.528 999
"MDPE1F714_HNA" 66 0.72403765034965 0.726239700777701 0.00942488229068481 424.5 -0.233642220680756 0.4245 999
"MDPE1F914_HNA" 52 0.807906802413273 0.805013512894493 0.0126084991501367 590 0.229471365650082 0.59 999
"MDPE1F715_HNA" 54 0.769755150244584 0.76949450481229 0.0104758331527123 517.5 0.0248806398970916 0.5175 999
"MDPE2F515_HNA" 38 0.792407254623044 0.789453087682277 0.0149933764857237 573 0.19703146543276 0.573 999
"MDPE2F915_HNA" 48 0.743068333333333 0.744679004873668 0.0109483773598567 433.5 -0.147115091798019 0.4335 999
"MDPH1F714_HNA" 56 0.760931590909091 0.760262114302614 0.0139351827396671 496 0.0480421835137443 0.496 999
"MDPH1F914_HNA" 45 0.736224626262626 0.737461727040171 0.010131715877103 488 -0.122101803144817 0.488 999
"MDPH1F715_HNA" 56 0.788468246753247 0.787222726304226 0.0135015135001633 494 0.092250431702003 0.494 999
"MDPH2F514_HNA" 34 0.799140481283423 0.795244332550019 0.0175790071338845 589.5 0.221636449870571 0.5895 999
"MDPH2F515_HNA" 38 0.775603798008535 0.774719093674044 0.0152107179095427 526.5 0.0581632201551719 0.5265 999
"MDPH2F915_HNA" 42 0.75661950058072 0.756921343736303 0.0132222053206532 467 -0.0228285031326456 0.467 999
"MINE1F514_HNA" 49 0.733245799319728 0.735435931390574 0.0113293795889237 495 -0.19331438704619 0.495 999
"MINE1F714_HNA" 59 0.72997658679135 0.732410066934263 0.0109114507312301 434.5 -0.223020769909931 0.4345 999
"MINE1F914_HNA" 59 0.772435067212157 0.771209804602967 0.0107451741963256 549 0.114029106164615 0.549 999
"MINE1F715_HNA" 59 0.719761426066628 0.722098798588185 0.00989496313618548 444 -0.236218416318249 0.444 999
"MINE2F515_HNA" 45 0.766512323232323 0.766174824986603 0.0133965559233778 530 0.0251929113460823 0.53 999
"MINE2F915_HNA" 51 0.764254290196078 0.764706335197943 0.0113690152700426 517.5 -0.039761139476672 0.5175 999
"MINH1F514_HNA" 52 0.695466395173454 0.699104952750639 0.0106121322310875 427.5 -0.342867719507499 0.4275 999
"MINH1F714_HNA" 68 0.790186308165057 0.789291883749421 0.0111759221173723 546 0.080031375151201 0.546 999
"MINH1F914_HNA" 56 0.729799623376623 0.732076866853867 0.00959348583631699 423 -0.237373934365207 0.423 999
"MINH1F715_HNA" 61 0.774895344262295 0.774793097709732 0.011314548103724 515 0.0090367332063284 0.515 999
"MINH2F515_HNA" 45 0.713759212121212 0.716486752065197 0.0107340893146206 448 -0.254100731234761 0.448 999
"MINH2F915_HNA" 49 0.780854336734694 0.780210000868215 0.0120692096435425 541 0.0533867490505862 0.541 999
"MLBD2F115_HNA" 46 0.775194328502415 0.774638339576291 0.0117443631781968 519 0.0473409173139647 0.519 999
"MLBD2F415_HNA" 30 0.737476091954023 0.738719197726462 0.013687316707598 521.5 -0.0908217292691905 0.5215 999
"MLBD2F515_HNA" 50 0.762775012244898 0.761828194864252 0.0118005472078314 594.5 0.0802350402884364 0.5945 999
"MLBD2F715_HNA" 52 0.74779080693816 0.749297574905222 0.0115482226569166 448.5 -0.130476179047311 0.4485 999
"MLBD2F815_HNA" 54 0.74219573025856 0.743814465038064 0.00943097465548763 461 -0.171640242778256 0.461 999
"MLBD2F915_HNA" 49 0.803046700680272 0.801571126841127 0.0118329659205906 564 0.12470025258651 0.564 999
"MLBS2F115_HNA" 51 0.772732909803922 0.772202864417359 0.0114176021728002 527.5 0.0464235290861511 0.5275 999
"MLBS2F515_HNA" 40 0.737298871794872 0.738441574317908 0.0119501869660041 504 -0.0956221460205258 0.504 999
"MLBS2F715_HNA" 58 0.796632649727768 0.795180391916417 0.0110848129735329 559.5 0.131013289517643 0.5595 999
"MLBS2F815_HNA" 54 0.754880587002096 0.755372729354092 0.0112103430969262 488 -0.0439007394992679 0.488 999
"MLBS2F915_HNA" 57 0.790400614035088 0.788433595512806 0.0102380772646469 590 0.192127727837538 0.59 999
"MOTE1F514_HNA" 42 0.785653519163763 0.783265771288129 0.0117066231654449 633.5 0.203965553677526 0.6335 999
"MOTE1F714_HNA" 57 0.727991917293233 0.730555515001217 0.010244943982708 426.5 -0.250230524667645 0.4265 999
"MOTE1F914_HNA" 54 0.790842788259958 0.78915947283412 0.0117987792773175 549 0.142668608868232 0.549 999
"MOTE1F715_HNA" 51 0.800997568627451 0.798826174770849 0.0122832056385439 543 0.176777457000964 0.543 999
"MOTE2F515_HNA" 35 0.753311831932773 0.752977910784734 0.0130753730448628 500 0.0255381737020465 0.5 999
"MOTE2F915_HNA" 51 0.803765270588235 0.801562957702801 0.0141220286173394 497 0.155948762398798 0.497 999
"MOTH1F714_HNA" 54 0.752725331935709 0.753761722057487 0.0115509860534621 493 -0.0897230865816245 0.493 999
"MOTH1F914_HNA" 51 0.775804580392157 0.775643787034093 0.0112454497959377 499.5 0.0142985261578461 0.4995 999
"MOTH1F715_HNA" 51 0.735049552941176 0.736844669139728 0.00971724837702472 462.5 -0.184735032892222 0.4625 999
"MOTH1F915_HNA" 40 0.839546551282051 0.83550392291009 0.0181914410585953 520.5 0.222226945019926 0.5205 999
"MOTH2F514_HNA" 36 0.775178206349206 0.773332140696252 0.0149351123687303 584 0.123605742452909 0.584 999
"MOTH2F515_HNA" 39 0.779642564102564 0.778583259534839 0.0150087616689456 537 0.0705790784803664 0.537 999
"Sp13.BD.MLB.SN.1_HNA" 39 0.715238002699055 0.716979610406628 0.0123711990219943 486.5 -0.140779216668994 0.4865 999
"Sp13.BD.MM110.SD.1_HNA" 30 0.792536390804598 0.790415753109431 0.0187796017425482 516 0.11292239975259 0.516 999
"Sp13.BD.MM110.SN.1_HNA" 30 0.818638551724138 0.813444457077767 0.0233353294286832 548 0.222585014805319 0.548 999
"Sp13.BD.MM15.DD.1_HNA" 41 0.789840609756098 0.786512460045411 0.0178624868296986 550.5 0.186320625029256 0.5505 999
"Sp13.BD.MM15.SD.1_HNA" 45 0.81841402020202 0.814101948615282 0.0159541910270237 608.5 0.270278297372419 0.6085 999
"Sp13.BD.MM15.SN.1_HNA" 40 0.781064153846154 0.778507932329766 0.0168170415997221 532 0.152001854858377 0.532 999
"Su13.BD.MLB.DD.1_HNA" 52 0.727181327300151 0.72960719438141 0.0113289191423918 404.5 -0.214130496543299 0.4045 999
"Su13.BD.MLB.SD.1_HNA" 61 0.730520841530055 0.732147015857388 0.00968073182218207 468 -0.167980516060434 0.468 999
"Su13.BD.MM110.DCMD.1_HNA" 30 0.716967057471264 0.718711486221854 0.0134712657064526 453 -0.129492565034487 0.453 999
"Su13.BD.MM110.DN.1_HNA" 37 0.74545981981982 0.746328444931418 0.0135915450006895 515 -0.0639092252980855 0.515 999
"Su13.BD.MM110.SD.1_HNA" 31 0.782588602150538 0.778931959012776 0.0164745420992098 567 0.221957194059844 0.567 999
"Su13.BD.MM110.SN.1_HNA" 30 0.817590666666667 0.812685162541852 0.0177674029333568 588.5 0.276095732348413 0.5885 999
"Su13.BD.MM15.DN.1_HNA" 40 0.691927012820513 0.696051502669336 0.0118799703343257 416.5 -0.347180147151209 0.4165 999
"Su13.BD.MM15.SD.1_HNA" 52 0.752057880844646 0.752037180476102 0.0104319756328431 495.5 0.00198431910426846 0.4955 999
"Su13.BD.MM15.SN.1_HNA" 54 0.744383619846261 0.745284147473819 0.00965445787549204 478.5 -0.0932758358026148 0.4785 999
"Z14001F_HNA" 30 0.708937977011494 0.711986683603143 0.0127079991265172 472.5 -0.239904532672459 0.4725 999
"Z14002F_HNA" 33 0.724799810606061 0.726430446962114 0.0119982458767976 488.5 -0.13590622936028 0.4885 999
"Z14004F_HNA" 40 0.756371294871795 0.756669005710839 0.0130039036223477 521 -0.0228939592056454 0.521 999
"Z14005F_HNA" 42 0.750694320557491 0.751621970344328 0.0104871694956847 503 -0.0884556874205675 0.503 999
"Z14006F_HNA" 45 0.723791111111111 0.726411317438651 0.0121430028778661 409.5 -0.215779107844544 0.4095 999
"Z14008F_HNA" 51 0.770165411764706 0.769762573915092 0.0108168658582835 521 0.0372416423474241 0.521 999
"Z14009F_HNA" 45 0.743975595959596 0.744963349126905 0.011690350692984 477 -0.0844930313255278 0.477 999
"Z14010F_HNA" 38 0.728326145092461 0.730864145667716 0.0108941921540698 457.5 -0.232968221907759 0.4575 999
"Z14012F_HNA" 41 0.744817341463415 0.745900378451622 0.0109646878411928 489 -0.0987749951383889 0.489 999
"Z14013F_HNA" 41 0.751839195121951 0.752515782392148 0.00944560599789257 520 -0.0716298425265666 0.52 999
"Z14014F_HNA" 41 0.760250878048781 0.760955687321468 0.0132414081047084 483 -0.0532276678668801 0.483 999
"Z14016F_HNA" 39 0.747166153846154 0.747751864117829 0.0104343053088132 491 -0.0561331353013496 0.491 999
"Z14017F_HNA" 49 0.760975629251701 0.761064964777703 0.0116933188073444 506 -0.00763987773480527 0.506 999
"Z14018F_HNA" 52 0.766545384615385 0.766210270458996 0.010683809939145 553.5 0.0313665404286917 0.5535 999
"Z14019F_HNA" 39 0.789892604588394 0.788728226309981 0.0120254500666042 571 0.0968261704937775 0.571 999
"Z14020F_HNA" 51 0.749221537254902 0.750368983760231 0.0100427570255584 504 -0.114256125325819 0.504 999
"Z14021F_HNA" 38 0.756112019914651 0.756961074502668 0.0137541962583483 473.5 -0.0617305854931988 0.4735 999
"Z14022F_HNA" 41 0.742254146341463 0.743695379306135 0.0141054859747199 445 -0.102175349878403 0.445 999
"Z14024F_HNA" 37 0.777441441441441 0.776812896920945 0.013462828587654 515.5 0.0466874042408023 0.5155 999
"Z14025F_HNA" 38 0.81476987197724 0.812117180267038 0.0147302682040822 555 0.180084413498133 0.555 999
"Z14026F_HNA" 33 0.744673106060606 0.746448735667486 0.0134346329388585 477 -0.132168077457758 0.477 999
"Z14027F_HNA" 26 0.7611836 0.761275583029183 0.0153917931650909 515 -0.00597610870912868 0.515 999
"Z14028F_HNA" 36 0.759662793650794 0.760538026788693 0.0125836394503076 503.5 -0.0695532593218442 0.5035 999
"Z14029F_HNA" 61 0.750474786885246 0.751061033973865 0.0101016262697701 472 -0.0580349216019842 0.472 999
"Z14030F_HNA" 53 0.793773918722787 0.792465966663325 0.0120252458290989 552 0.108767178488489 0.552 999
"Z14031F_HNA" 37 0.768616426426426 0.769428523328133 0.013485265190394 496 -0.0602210553697577 0.496 999
"Z14032F_HNA" 49 0.761633741496599 0.761613545790689 0.0108075392226671 522 0.0018686682966262 0.522 999
"Z14033F_HNA" 30 0.726793816091954 0.73023844103874 0.0150211968940003 438.5 -0.229317608383238 0.4385 999
"Z14034F_HNA" 37 0.743952462462462 0.745896253280307 0.0116689960345144 481 -0.166577382672475 0.481 999
"Z14035F_HNA" 30 0.748863379310345 0.749365554266911 0.0134714857143658 546 -0.0372768800125945 0.546 999
"Z14036F_HNA" 31 0.730941935483871 0.73281221750783 0.0128333470637949 445 -0.145736105683282 0.445 999
"Z14037F_HNA" 35 0.744681983193277 0.747003056602821 0.0127839339083854 424.5 -0.181561749785138 0.4245 999
