"Otu000001" "Otu000005" "Otu000007" "Otu000009" "Otu000010" "Otu000012" "Otu000016" "Otu000017" "Otu000018" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000025" "Otu000026" "Otu000040" "Otu000041" "Otu000044" "Otu000046" "Otu000047" "Otu000048" "Otu000050" "Otu000053" "Otu000058" "Otu000059" "Otu000060" "Otu000066" "Otu000070" "Otu000071" "Otu000075" "Otu000076" "Otu000077" "Otu000078" "Otu000081" "Otu000093" "Otu000095" "Otu000096" "Otu000103" "Otu000106" "Otu000108" "Otu000109" "Otu000110" "Otu000117" "Otu000119" "Otu000120" "Otu000123" "Otu000124" "Otu000131" "Otu000136" "Otu000137" "Otu000159" "Otu000161" "Otu000162" "Otu000168" "Otu000176" "Otu000179" "Otu000192" "Otu000195" "Otu000201" "Otu000206" "Otu000210" "Otu000216" "Otu000217" "Otu000223" "Otu000227" "Otu000229" "Otu000248" "Otu000250" "Otu000261" "Otu000262" "Otu000267" "Otu000274" "Otu000275" "Otu000282" "Otu000294" "Otu000298" "Otu000304" "Otu000308" "Otu000311" "Otu000320" "Otu000322" "Otu000323" "Otu000328" "Otu000338" "Otu000347" "Otu000355" "Otu000363" "Otu000377" "Otu000378" "Otu000385" "Otu000387" "Otu000399" "Otu000430" "Otu000434" "Otu000444" "Otu000450" "Otu000459" "Otu000471" "Otu000483" "Otu000500" "Otu000506" "Otu000514" "Otu000554" "Otu000556" "Otu000563" "Otu000571" "Otu000580" "Otu000582" "Otu000583" "Otu000597" "Otu000623" "Otu000634" "Otu000641" "Otu000646" "Otu000660" "Otu000663" "Otu000666" "Otu000669" "Otu000704" "Otu000717" "Otu000745" "Otu000746" "Otu000760" "Otu000763" "Otu000773" "Otu000785" "Otu000787" "Otu000793" "Otu000803" "Otu000810" "Otu000826" "Otu000832" "Otu000853" "Otu000877" "Otu000921" "Otu000931" "Otu001065" "Otu001097" "Otu001104" "Otu001115" "Otu001118" "Otu001183" "Otu001201" "Otu001269" "Otu001276" "Otu001301" "Otu001311" "Otu001319" "Otu001414" "Otu001415" "Otu001602" "Otu001636" "Otu001643" "Otu001784" "Otu001802" "Otu001821" "Otu001834" "Otu002159" "Otu002185" "Otu002212" "Otu002882" "Otu003259"
"Z14023F" 0.113422595994246 0.00785658957618679 0.0896315148832577 0.0213566449042824 0.0471395374571207 0.00265574858913356 0.00608609051676441 0.0149385858138763 0.00475821622219763 0.00863118291468408 0.00829921434104238 0.000553280956069492 0.00154918667699458 0.00265574858913356 0.00409427907491424 0.000221312382427797 0.000331968573641695 0.000774593338497289 0.0138320239017373 0.00840987053225628 0 0.00464756003098373 0 0.00542215336948102 0.00143853048578068 0.000774593338497289 0.00276640478034746 0.00154918667699458 0.00331968573641695 0.000221312382427797 0.0102910257828926 0 0 0.0140533362841651 0.0188115525063627 0.00995905720925086 0.000442624764855594 0.00165984286820848 0.00110656191213898 0.00453690383976984 0.0071926524289034 0.000663937147283391 0 0.000110656191213898 0 0 0.00608609051676441 0 0.000553280956069492 0.00221312382427797 0 0 0 0 0.000221312382427797 0.0263361735089078 0 0 0.0637379661392055 0.0156025229611597 0.000331968573641695 0.00907380767953967 0.00331968573641695 0.000110656191213898 0 0 0.000331968573641695 0.0638486223304194 0.000331968573641695 0.000885249529711187 0.00818855814982848 0 0.00663937147283391 0 0 0.000553280956069492 0.167090848732987 0.000110656191213898 0 0.00885249529711187 0.000221312382427797 0 0.000331968573641695 0.00243443620670577 0.014163992475379 0.000442624764855594 0.00276640478034746 0 0.000110656191213898 0 0.000110656191213898 0 0 0 0.000110656191213898 0.0151598981963041 0.0194754896536461 0.000110656191213898 0 0.00840987053225628 0 0.000221312382427797 0 0.000331968573641695 0.000110656191213898 0.00497952860462543 0.00852052672347018 0 0 0.00199181144185017 0 0.000110656191213898 0.0168197410645126 0 0 0.00763527719375899 0 0.000331968573641695 0.000331968573641695 0.00951643244439526 0 0.0123934934159566 0 0 0.0067500276640478 0 0.000221312382427797 0 0 0 0.00188115525063627 0.000110656191213898 0 0.00132787429456678 0 0 0.00309837335398916 0.00442624764855594 0.00453690383976984 0 0.000110656191213898 0 0.00376231050127255 0.000221312382427797 0 0.000663937147283391 0.00431559145734204 0.000221312382427797 0 0.00387296669248644 0 0 0 0.00121721810335288 0.00110656191213898 0.00320902954520305 0 0 0 0.000995905720925086 0.000110656191213898 0.000110656191213898
"Z14024F" 0.0981520416067279 0.0214673010954963 0.0658404337722696 0.0330862011729556 0.020692707756999 0.0156025229611597 0.0378444173951533 0.015270554387518 0.0214673010954963 0.00520084098705323 0.00929512006196747 0.00442624764855594 0.0137213677105234 0.0387296669248644 0.00619674670797831 0.0139426800929512 0.00542215336948102 0.000885249529711187 0.00553280956069492 0.000221312382427797 0.00995905720925086 0.0441518202943455 0.0104016819741065 0.000110656191213898 0.000885249529711187 0.0111762753126037 0.0144959610490207 0.000885249529711187 0 0.000442624764855594 0.00641805909040611 0.127143963704769 0.00365165431005865 0.112205377890893 0.0173730220205821 0 0.000663937147283391 0.00287706097156136 0.00420493526612814 0.00221312382427797 0.0268894544649773 0.000331968573641695 0 0.00110656191213898 0.000774593338497289 0.00630740289919221 0.0116189000774593 0.00475821622219763 0.00298771716277526 0.00177049905942237 0.00110656191213898 0.00199181144185017 0.000885249529711187 0.00110656191213898 0.00475821622219763 0.00431559145734204 0.000110656191213898 0 0 0 0.000110656191213898 0.000110656191213898 0.0135000553280956 0.00331968573641695 0.000885249529711187 0.00586477813433662 0.000774593338497289 0 0.000110656191213898 0.00121721810335288 0.00121721810335288 0.000663937147283391 0.0336394821290251 0.000110656191213898 0.00497952860462543 0 0.000110656191213898 0.000110656191213898 0 0 0.000221312382427797 0.000110656191213898 0.000331968573641695 0.00409427907491424 0 0.00630740289919221 0 0.00210246763306407 0.00188115525063627 0.00619674670797831 0.000995905720925086 0.00132787429456678 0 0.00309837335398916 0.000110656191213898 0 0.000221312382427797 0.00243443620670577 0 0 0 0 0 0.00453690383976984 0.000442624764855594 0 0 0.000553280956069492 0.000885249529711187 0.000885249529711187 0 0.00221312382427797 0 0.00420493526612814 0 0.000110656191213898 0 0 0.000331968573641695 0 0 0.00387296669248644 0 0 0 0.00320902954520305 0 0.00741396481133119 0 0.000221312382427797 0 0 0.000221312382427797 0 0 0 0.000331968573641695 0.000110656191213898 0 0 0 0 0 0 0 0.000110656191213898 0 0.000110656191213898 0.000221312382427797 0 0.000663937147283391 0 0 0.000110656191213898 0 0 0 0 0 0 0 0
"Z14025F" 0.195197521301317 0.0491313488989709 0.0864224853380547 0.0618568108885692 0.0129467743720261 0.0071926524289034 0.117184906495518 0.00951643244439526 0.0367378554830143 0.00066393714728339 0.00420493526612814 0.0131680867544539 0.00597543432555051 0.00796724576740069 0.00276640478034746 0.00298771716277526 0.0146066172402346 0.0117295562686732 0.000221312382427797 0.000442624764855594 0.00863118291468408 0.0265574858913356 0.020692707756999 0 0.00354099811884475 0.00365165431005865 0.00984840101803696 0.00973774482682306 0 0.000110656191213898 0.00984840101803696 0.0113975876950315 0.0352993249972336 0.0073033086201173 0.0177049905942237 0 0.00641805909040611 0.00232378001549187 0.00464756003098373 0.000442624764855594 0.00785658957618679 0.00343034192763085 0.000110656191213898 0.000442624764855594 0 0.00752462100254509 0.00298771716277526 0 0.00188115525063627 0.00398362288370034 0 0.00143853048578068 0.00132787429456678 0.000442624764855594 0.00199181144185017 0.00608609051676441 0 0.000221312382427797 0 0.000110656191213898 0.000995905720925086 0 0.000221312382427797 0.000995905720925086 0 0.00254509239791966 0.00641805909040611 0 0 0.000221312382427797 0.00143853048578068 0.000442624764855594 0.0417173840876397 0 0.00121721810335288 0 0 0 0.000221312382427797 0 0.000774593338497289 0 0.000110656191213898 0.00199181144185017 0 0.000331968573641695 0 0.00752462100254509 0 0.000663937147283391 0 0.000995905720925086 0 0 0.00121721810335288 0 0.000221312382427797 0.00464756003098373 0 0 0 0.000774593338497289 0.000331968573641695 0.0070819962376895 0 0 0 0.000331968573641695 0 0.00365165431005865 0 0.00453690383976984 0 0.000774593338497289 0 0 0.000221312382427797 0 0.000221312382427797 0 0 0.0310943897311055 0 0.000663937147283391 0 0.000110656191213898 0 0.0122828372247427 0 0.000663937147283391 0 0 0 0 0 0 0 0 0 0.000221312382427797 0 0.000221312382427797 0 0 0.000442624764855594 0.00110656191213898 0 0 0.000442624764855594 0 0.000110656191213898 0 0.000110656191213898 0 0 0 0 0 0.000663937147283391 0 0 0.000110656191213898
"Z14026F" 0.206484452805134 0.0448157574416289 0.0908487329866106 0.0465862565010512 0.0104016819741065 0.00785658957618679 0.106672568330198 0.00785658957618679 0.0360739183357309 0.000110656191213898 0.00398362288370034 0.0247869868319132 0.00243443620670577 0.00752462100254509 0.00287706097156136 0.000995905720925086 0.0146066172402346 0.00940577625318137 0.000553280956069492 0 0.00630740289919221 0.0211353325218546 0.017373022020582 0 0.00121721810335288 0.00254509239791966 0.0102910257828926 0.0451477260152706 0 0.000331968573641695 0.0070819962376895 0.00874183910589798 0.0322009516432444 0.00509018479583933 0.01305743056324 0.000110656191213898 0.00376231050127255 0.00320902954520305 0.00376231050127255 0.000995905720925086 0.00453690383976984 0.00597543432555051 0.000110656191213898 0.000110656191213898 0.000442624764855594 0.0151598981963041 0.00486887241341153 0 0.00232378001549187 0.00453690383976984 0.000221312382427797 0.00143853048578068 0.000663937147283391 0.000110656191213898 0.00132787429456678 0.00475821622219763 0.000553280956069492 0.000110656191213898 0.000110656191213898 0.000331968573641695 0.00066393714728339 0 0.000110656191213898 0.000885249529711187 0 0.00232378001549187 0.00442624764855594 0 0 0.000553280956069492 0.00132787429456678 0 0.0319796392608166 0 0.000774593338497289 0 0 0 0.000221312382427797 0 0.000221312382427797 0 0.000774593338497289 0.00807790195861459 0 0.00121721810335288 0.000221312382427797 0.00652871528162001 0.000442624764855594 0.00110656191213898 0.000331968573641695 0.00165984286820848 0 0 0.00110656191213898 0 0 0.00331968573641695 0 0 0 0.000442624764855594 0.000110656191213898 0.0067500276640478 0 0 0 0.000110656191213898 0 0.00354099811884475 0 0.00520084098705323 0 0.000663937147283391 0 0 0.000663937147283391 0 0.000331968573641695 0 0 0.0366271992918004 0 0.000442624764855594 0 0.000553280956069492 0.000110656191213898 0.0168197410645126 0 0.000553280956069492 0 0 0 0 0 0 0 0 0 0.000221312382427797 0.000110656191213898 0 0 0 0.000774593338497289 0.00121721810335288 0 0 0.000110656191213898 0 0 0 0.000110656191213898 0.000110656191213898 0 0 0 0 0.00110656191213898 0 0 0.000110656191213898
"Z14027F" 0.112316034082107 0.000885249529711187 0.0556600641805909 0.0622994356534248 0.0657297775810557 0.000663937147283391 0.00287706097156136 0.107557817859909 0 0.248201836892774 0.0158238353435875 0.000331968573641695 0.000110656191213898 0.0255615801704105 0.00486887241341153 0 0 0.000553280956069492 0.00752462100254509 0.00409427907491424 0 0.000221312382427797 0.00276640478034746 0.073033086201173 0.00553280956069492 0.000110656191213898 0.000110656191213898 0 0.000442624764855594 0.00188115525063627 0.0678322452141197 0.00177049905942237 0 0.00143853048578068 0.00365165431005865 0.0100697134004648 0.0066393714728339 0.000885249529711187 0.000995905720925086 0.00420493526612814 0.00121721810335288 0.000221312382427797 0 0 0 0.000442624764855594 0.0140533362841651 0 0.000110656191213898 0.00221312382427797 0 0.000110656191213898 0.000110656191213898 0 0.000553280956069492 0.000995905720925086 0.000221312382427797 0 0.000110656191213898 0.00121721810335288 0.000110656191213898 0.0244550182582716 0 0 0 0 0 0.000331968573641695 0.000553280956069492 0.000221312382427797 0 0 0.0203607391833573 0 0 0 0 0.000221312382427797 0 0.00110656191213898 0.000442624764855594 0 0 0.00652871528162001 0.000110656191213898 0 0 0 0 0.000221312382427797 0 0.000110656191213898 0 0 0 0 0.000885249529711187 0 0 0.000663937147283391 0 0.000995905720925086 0 0 0.000331968573641695 0 0 0 0 0.000663937147283391 0 0.000553280956069492 0 0 0 0.00188115525063627 0 0 0 0 0.000221312382427797 0.0115082438862454 0.000110656191213898 0 0 0 0 0.000110656191213898 0.000995905720925086 0 0 0.000110656191213898 0.000331968573641695 0 0 0 0.000331968573641695 0 0.000442624764855594 0 0 0.000110656191213898 0.00232378001549187 0.000331968573641695 0 0 0.00232378001549187 0.000110656191213898 0 0.000110656191213898 0 0 0 0 0.000221312382427797 0 0 0 0 0.000442624764855594 0.000885249529711187 0
"Z14028F" 0.190217992696691 0.053336284165099 0.0956069492088082 0.0615248423149275 0.0224632068164214 0.0178156467854376 0.0549961270333075 0.0408321345579285 0.0396149164545756 0.00199181144185017 0.0165984286820848 0.00597543432555051 0.00840987053225628 0.0202500829921434 0.00376231050127255 0.00154918667699458 0.0380657297775811 0.00896315148832577 0.00486887241341153 0 0.00918446387075357 0.0116189000774593 0.00741396481133119 0.000442624764855594 0.00453690383976984 0.00763527719375899 0.0157131791523736 0.0175943344030098 0 0.00365165431005865 0.0201394268009295 0.00597543432555051 0.0116189000774593 0.0113975876950315 0.00896315148832577 0.000331968573641695 0.0209140201394268 0.00520084098705323 0.00276640478034746 0.00652871528162001 0.00354099811884475 0.00143853048578068 0 0 0.00509018479583933 0.00276640478034746 0.00586477813433662 0 0.000995905720925086 0.00741396481133119 0 0.000221312382427797 0.000221312382427797 0.000110656191213898 0.00320902954520305 0.0110656191213898 0.000442624764855594 0.000110656191213898 0 0 0.000442624764855594 0.000442624764855594 0.00331968573641695 0.00110656191213898 0 0.00221312382427797 0.00298771716277526 0 0 0.000331968573641695 0.000553280956069492 0 0.018479583932721 0 0.000331968573641695 0 0 0 0.000110656191213898 0 0.000663937147283391 0 0.000110656191213898 0.00486887241341153 0 0.00331968573641695 0 0.00774593338497289 0.000663937147283391 0.000774593338497289 0 0.000995905720925086 0 0.000221312382427797 0.00276640478034746 0 0 0.000221312382427797 0 0 0 0.000110656191213898 0.000663937147283391 0.00165984286820848 0 0.000110656191213898 0 0.000221312382427797 0 0.00298771716277526 0 0.0113975876950315 0 0.000442624764855594 0 0 0.000331968573641695 0 0.000110656191213898 0 0 0.0139426800929512 0.000110656191213898 0.000663937147283391 0 0 0 0.0105123381653203 0 0.000221312382427797 0 0 0.000110656191213898 0 0 0 0 0 0 0.000331968573641695 0 0 0 0 0.000110656191213898 0.00143853048578068 0 0 0 0 0 0 0.000221312382427797 0.000110656191213898 0 0 0 0 0.000331968573641695 0 0 0.000221312382427797
"Z14029F" 0.108885692154476 0.0510125041496072 0.0565453137103021 0.0600863118291468 0.0257828925528383 0.0455903507801261 0.0474715060307624 0.0478034746044041 0.000553280956069492 0.0334181697465973 0.0268894544649773 0.00254509239791966 0.0107336505477481 0.0448157574416289 0.00453690383976984 0.0132787429456678 0.0338607945114529 0.000553280956069492 0.00509018479583933 0.0202500829921434 0.0115082438862454 0.0246763306406993 0.0120615248423149 0.000110656191213898 0.00154918667699458 0.0125041496071705 0.00376231050127255 0.000331968573641695 0.00177049905942237 0.00354099811884475 0.029434546862897 0.00575412194312272 0.0101803695916787 0.00984840101803696 0.0126148057983844 0 0.0169303972557265 0.00586477813433662 0.00453690383976984 0.0214673010954963 0.0236804249197743 0.00398362288370034 0 0.0109549629301759 0.000885249529711187 0.00796724576740069 0.00597543432555051 0.00365165431005865 0.00276640478034746 0.00608609051676441 0.000110656191213898 0.00409427907491424 0.00121721810335288 0.00210246763306407 0.000553280956069492 0.0175943344030098 0 0.000331968573641695 0.000110656191213898 0 0.000221312382427797 0.00154918667699458 0.00520084098705323 0.000221312382427797 0.00154918667699458 0.00066393714728339 0.000774593338497289 0 0.00143853048578068 0.000995905720925086 0.000221312382427797 0.000774593338497289 0.00918446387075357 0 0.00110656191213898 0.00143853048578068 0 0 0 0 0.000442624764855594 0.00376231050127255 0.000221312382427797 0.00309837335398916 0 0.00586477813433662 0 0.000774593338497289 0.000110656191213898 0.00232378001549187 0.000442624764855594 0.00619674670797831 0 0.00110656191213898 0.00121721810335288 0 0.000110656191213898 0.00365165431005865 0 0 0.000553280956069492 0.000110656191213898 0.000110656191213898 0.000553280956069492 0 0 0 0 0 0.000221312382427797 0 0 0 0 0.00210246763306407 0 0.000110656191213898 0.000663937147283391 0 0 0 0.00210246763306407 0.000442624764855594 0.00331968573641695 0 0.00188115525063627 0 0.00652871528162001 0.000331968573641695 0 0 0.000221312382427797 0 0 0 0 0 0 0 0 0.000331968573641695 0 0 0 0 0.00376231050127255 0.000221312382427797 0.000331968573641695 0.000663937147283391 0.000110656191213898 0 0 0 0 0 0 0 0.000110656191213898 0.000221312382427797 0 0 0.000110656191213898
"Z14030F" 0.123602965585925 0.153590793404891 0.054442846077238 0.0615248423149275 0.0318689830696027 0.0474715060307624 0.0676109328316919 0.0292132344804692 0.000663937147283391 0.0314263583047472 0.00807790195861458 0.00143853048578068 0.00442624764855594 0.0547748146508797 0.0068606838552617 0.00542215336948102 0.0203607391833573 0.000663937147283391 0.00154918667699458 0.00874183910589797 0.0165984286820848 0.0227951753900631 0.00984840101803696 0 0.00132787429456678 0.0172623658293682 0.00254509239791966 0 0.000221312382427797 0.00376231050127255 0.01305743056324 0.00298771716277526 0.0100697134004648 0.00243443620670577 0.0129467743720261 0 0.00641805909040611 0.0107336505477481 0.00210246763306407 0.0169303972557265 0.0177049905942237 0.00165984286820848 0.000331968573641695 0.00918446387075357 0.00177049905942237 0.00940577625318137 0.00763527719375899 0.000663937147283391 0.00221312382427797 0.00210246763306407 0 0.000995905720925086 0.000774593338497289 0.000885249529711187 0 0.0159344915348014 0 0.000221312382427797 0 0 0.000221312382427797 0.000663937147283391 0.00221312382427797 0.000553280956069492 0.00154918667699458 0 0.000331968573641695 0 0.000663937147283391 0.000110656191213898 0.000221312382427797 0.000331968573641695 0.00896315148832577 0 0.000885249529711187 0.00188115525063627 0 0 0 0 0 0.00199181144185017 0 0.00199181144185017 0 0.00431559145734204 0 0 0 0.000774593338497289 0 0.00343034192763085 0 0.00132787429456678 0.000110656191213898 0 0 0.000553280956069492 0 0 0.000331968573641695 0.000110656191213898 0 0.000110656191213898 0 0 0 0.000221312382427797 0 0.000553280956069492 0 0 0 0 0.00110656191213898 0 0 0.000442624764855594 0 0 0 0.00199181144185017 0.000331968573641695 0.0189222086975766 0 0.000221312382427797 0.000110656191213898 0.00165984286820848 0 0.000221312382427797 0 0.000110656191213898 0 0 0 0.000221312382427797 0 0 0 0 0.000553280956069492 0 0 0 0.000331968573641695 0.000885249529711187 0 0.000995905720925086 0.000110656191213898 0 0 0 0 0 0 0 0 0.000110656191213898 0 0 0 0
"Z14031F" 0.0788978643355096 0.000774593338497289 0.0640699347128472 0.0578731880048689 0.052340378444174 0.0104016819741065 0.00475821622219763 0.0698240566559699 0.000331968573641695 0.0351886688060197 0.0135000553280956 0.00165984286820848 0.0071926524289034 0.0106229943565342 0.00143853048578068 0.000110656191213898 0.000110656191213898 0.000553280956069492 0.00464756003098373 0.107557817859909 0 0.0104016819741065 0.00165984286820848 0.0543321898860241 0.00365165431005865 0.000110656191213898 0.00066393714728339 0 0.00110656191213898 0.00232378001549187 0.0781232709970123 0.000221312382427797 0 0.0274427354210468 0.00586477813433662 0.0297665154365387 0.000221312382427797 0.00431559145734204 0.00254509239791966 0.000553280956069492 0.0122828372247427 0.000331968573641695 0 0 0.00752462100254509 0.000331968573641695 0.0231271439637048 0.00110656191213898 0.00110656191213898 0.00165984286820848 0.000221312382427797 0 0.000553280956069492 0.000110656191213898 0.00365165431005865 0.0260042049352661 0 0.000221312382427797 0.0146066172402346 0.00210246763306407 0.000995905720925086 0.0328648887905278 0.000442624764855594 0 0.00165984286820848 0 0.000331968573641695 0 0.000885249529711187 0.000442624764855594 0.00564346575190882 0 0.0407214783667146 0 0 0.00287706097156136 0.000221312382427797 0 0 0.00398362288370034 0 0 0.000442624764855594 0.000331968573641695 0.00177049905942237 0.00165984286820848 0.000442624764855594 0 0 0 0 0.000221312382427797 0 0.000774593338497289 0.000110656191213898 0.00453690383976984 0.00343034192763085 0.000221312382427797 0.000110656191213898 0.000995905720925086 0 0.000221312382427797 0 0.000774593338497289 0 0 0.000442624764855594 0 0 0.000442624764855594 0 0.000221312382427797 0.000553280956069492 0 0 0.00177049905942237 0 0.000110656191213898 0 0 0.00852052672347018 0.0139426800929512 0.000110656191213898 0.000110656191213898 0.000885249529711187 0 0 0 0.000553280956069492 0 0.00320902954520305 0.000221312382427797 0.000110656191213898 0.00110656191213898 0 0 0.00165984286820848 0.000995905720925086 0.00110656191213898 0 0.000221312382427797 0.000221312382427797 0.000663937147283391 0.000221312382427797 0 0.000995905720925086 0.0073033086201173 0 0 0.00343034192763085 0 0 0 0.00154918667699458 0.000110656191213898 0.000442624764855594 0 0 0 0.00132787429456678 0.000221312382427797 0
"Z14032F" 0.124488215115636 0.0948323558703109 0.0580945003872967 0.0615248423149275 0.0464756003098373 0.0253402677879827 0.0780126148057984 0.0535575965475268 0 0.0382870421600089 0.0104016819741065 0.00254509239791966 0.00232378001549187 0.075135553834237 0.00431559145734204 0.00254509239791966 0.0111762753126037 0.000553280956069492 0.00531149717826712 0.00863118291468408 0.0144959610490207 0.0320902954520305 0.00885249529711187 0 0.00154918667699458 0.0138320239017373 0.00232378001549187 0.000442624764855594 0.000663937147283391 0.00453690383976984 0.0177049905942237 0.00752462100254509 0.0231271439637048 0.000221312382427797 0.0148279296226624 0 0.00320902954520305 0.00586477813433662 0.00254509239791966 0.0234591125373465 0.0165984286820848 0.000774593338497289 0 0.0132787429456678 0.000995905720925086 0.00829921434104238 0.00531149717826712 0.000331968573641695 0.000442624764855594 0.00298771716277526 0 0.00177049905942237 0.00110656191213898 0.000221312382427797 0 0.0188115525063627 0.000110656191213898 0.000331968573641695 0 0 0 0.000442624764855594 0.00165984286820848 0.000110656191213898 0.00121721810335288 0.000110656191213898 0.000885249529711187 0 0.000442624764855594 0 0.000774593338497289 0 0.00796724576740069 0 0.000221312382427797 0.00132787429456678 0 0 0.000110656191213898 0 0.000221312382427797 0.00154918667699458 0 0.00110656191213898 0 0.00298771716277526 0 0.000331968573641695 0 0.000221312382427797 0 0.00188115525063627 0 0.000663937147283391 0 0 0 0.000442624764855594 0 0 0 0 0 0.000442624764855594 0 0.000110656191213898 0 0.000663937147283391 0 0.000110656191213898 0 0 0 0 0 0 0 0.000110656191213898 0 0 0 0.00132787429456678 0.000663937147283391 0.0159344915348014 0 0 0.000774593338497289 0.000442624764855594 0 0 0 0.000110656191213898 0 0 0 0.000442624764855594 0 0 0 0 0.000331968573641695 0 0 0.000110656191213898 0.000221312382427797 0.000331968573641695 0 0.000885249529711187 0 0 0 0 0.000110656191213898 0 0 0 0 0 0 0 0 0
"Z14033F" 0.141750580945004 0.204160672789643 0.0647338718601306 0.0343034192763085 0.014163992475379 0.00829921434104238 0.0683855261701892 0.00143853048578068 0.0219099258603519 0 0.0073033086201173 0.00199181144185017 0.00497952860462543 0.0128361181808122 0.0067500276640478 0.000553280956069492 0.0273320792298329 0.00486887241341153 0.000774593338497289 0.000110656191213898 0.0700453690383977 0.0167090848732987 0.00951643244439526 0.00110656191213898 0.00154918667699458 0.00940577625318137 0.0278853601859024 0.00110656191213898 0.000110656191213898 0.000110656191213898 0.00232378001549187 0.00309837335398916 0.00807790195861458 0.0121721810335288 0.00475821622219763 0 0.000442624764855594 0.000442624764855594 0.0151598981963041 0.000995905720925086 0.0172623658293682 0.00807790195861459 0 0 0.000663937147283391 0.0109549629301759 0.000774593338497289 0.00896315148832577 0 0.00199181144185017 0.000221312382427797 0.00132787429456678 0.000885249529711187 0.000774593338497289 0.00331968573641695 0.00199181144185017 0.000331968573641695 0 0 0.000331968573641695 0.000110656191213898 0.000110656191213898 0.0158238353435875 0.000885249529711187 0 0.000885249529711187 0.00309837335398916 0 0 0 0.00199181144185017 0.00254509239791966 0.0177049905942237 0.000110656191213898 0.00575412194312272 0.000774593338497289 0 0.00387296669248644 0.000331968573641695 0 0.000221312382427797 0 0.000221312382427797 0.0107336505477481 0 0.00475821622219763 0 0.000885249529711187 0.000110656191213898 0.000110656191213898 0 0.000885249529711187 0.000663937147283391 0.000221312382427797 0.00221312382427797 0 0.000331968573641695 0 0 0 0 0.00232378001549187 0.00188115525063627 0.00320902954520305 0.000331968573641695 0 0 0 0.000110656191213898 0.00132787429456678 0 0.00177049905942237 0 0.000110656191213898 0.000110656191213898 0.000110656191213898 0 0 0.000221312382427797 0 0 0.0325329202168861 0.000442624764855594 0 0 0.000995905720925086 0 0.00143853048578068 0 0.000110656191213898 0.000331968573641695 0 0.000885249529711187 0 0.000221312382427797 0 0 0 0 0.000885249529711187 0.000110656191213898 0 0 0 0.000221312382427797 0.00354099811884475 0 0 0 0 0 0 0 0 0.000221312382427797 0 0.000663937147283391 0 0.000221312382427797 0 0 0.000774593338497289
"Z14034F" 0.115635719818524 0.199402456567445 0.060971561358858 0.0392829478809339 0.0153812105787319 0.0117295562686732 0.0549961270333075 0.00165984286820848 0.0270001106561912 0 0.0112869315038176 0.00298771716277526 0.0069713400464756 0.0150492420050902 0.00431559145734204 0.00143853048578068 0.0400575412194312 0.00475821622219763 0.000774593338497289 0.000331968573641695 0.0583158127697245 0.0295452030541109 0.0067500276640478 0.000331968573641695 0.00132787429456678 0.00907380767953967 0.0285492973331858 0.000774593338497289 0 0.000331968573641695 0.00265574858913356 0.00774593338497289 0.00774593338497289 0.0132787429456678 0.00586477813433662 0 0.000885249529711187 0.00110656191213898 0.0125041496071705 0.00320902954520305 0.0222418944339936 0.00177049905942237 0.000221312382427797 0.000110656191213898 0.00066393714728339 0.0068606838552617 0.00199181144185017 0.0196968020360739 0 0.00232378001549187 0.000221312382427797 0.00343034192763085 0.00221312382427797 0.000774593338497289 0.00254509239791966 0.00188115525063627 0 0 0 0.000110656191213898 0.000442624764855594 0.000110656191213898 0.0189222086975766 0.000442624764855594 0.000110656191213898 0.000885249529711187 0.00398362288370034 0 0 0.000110656191213898 0.000774593338497289 0.00497952860462543 0.0180369591678654 0.000221312382427797 0.0070819962376895 0.000110656191213898 0 0.00575412194312272 0.000442624764855594 0 0.000221312382427797 0 0.000221312382427797 0.00232378001549187 0 0.00586477813433662 0 0.000442624764855594 0.000221312382427797 0.000995905720925086 0.000442624764855594 0.000663937147283391 0.00110656191213898 0.000442624764855594 0.00199181144185017 0 0 0.000331968573641695 0 0 0 0.00221312382427797 0.00143853048578068 0.00376231050127255 0.000442624764855594 0 0 0 0.000774593338497289 0.000885249529711187 0 0.00221312382427797 0 0.000663937147283391 0.000221312382427797 0 0.000331968573641695 0 0.000110656191213898 0 0 0.024012393493416 0.000553280956069492 0 0 0.00165984286820848 0 0.00376231050127255 0 0.000442624764855594 0.000221312382427797 0 0.000110656191213898 0 0.000331968573641695 0 0 0 0 0.000885249529711187 0.000663937147283391 0 0 0 0.000331968573641695 0.00331968573641695 0 0 0.000885249529711187 0 0 0 0.000553280956069492 0 0 0 0.000221312382427797 0.000110656191213898 0 0 0 0.000110656191213898
