,Boruta HNA,Boruta LNA,Boruta ranking LNA
48,0.37607990066470887,0.7230530544542524,57
49,0.37607804167104464,0.7230524185018427,59
50,0.3307059231314434,0.7230653636037404,60
51,0.32048810117742144,0.7222267554525457,61
52,0.36786911577614134,0.7222260308073222,63
53,0.3677254185230119,0.7222266127717876,64
54,0.36772542038200107,0.7213472944667585,65
55,0.4207406236026222,0.723979973328844,66
56,0.46351485875593423,0.7239799733288439,67
57,0.45970043006905514,0.7239811809018402,69
58,0.46038815416801127,0.7243517640940726,70
59,0.4603843825538707,0.7242525421375585,71
60,0.4591158041613578,0.7053011353941301,73
61,0.45912042501485406,0.684164410757971,75
62,0.4838240112723926,0.7080886687531289,76
63,0.4846088665500574,0.7080866340283061,78
64,0.4971021384057114,0.708083074386026,80
65,0.4913444050688922,0.7082458418655886,82
66,0.48815067338188545,0.7077680432798195,83
67,0.47051908166046064,0.6996542913680606,84
68,0.45428205783807407,0.6988560507032968,86
69,0.4492007256565419,0.6988570767083502,88
70,0.44920815201791664,0.7014902618174528,89
71,0.5238376864891611,0.7014911307167265,90
72,0.5236135407040099,0.6990383034232204,91
73,0.5222717599222686,0.699035916162176,92
74,0.5222739230100192,0.6990360192657196,93
75,0.5121377593908086,0.6990366565152626,95
76,0.5046693310090709,0.6946693155136012,96
77,0.5157484121363265,0.7206634576946256,98
78,0.5161441301758076,0.7206655431681646,99
79,0.5066982269606328,0.720783190240805,100
80,0.5012381486808613,0.7096245230793605,101
81,0.4985165942234796,0.7185208900726661,102
82,0.4985023405203731,0.7204684120370213,103
83,0.4985024708657637,0.7205375742461438,104
84,0.497685491458816,0.7211315821549595,105
85,0.4807934192151895,0.7174459521144863,107
86,0.4744003757481755,0.7068527261797757,109
87,0.5283161491127712,0.7198074478582686,111
88,0.5199539299249956,0.7372854155029731,112
89,0.5099665970116225,0.7372913933789869,113
90,0.5120464835312559,0.7336858415699199,114
91,0.5238632255592228,0.7304658850617106,115
92,0.5164171474479926,0.7298719929679038,116
93,0.4898431888074908,0.7279588944040102,117
94,0.47876336179691115,0.7271723387082778,118
95,0.4789520761462639,0.726975966039471,120
96,0.4910555954821736,0.7308162258895594,122
97,0.4950570297409532,0.7298996546571626,124
98,0.4012421889372948,0.7130283045037404,126
99,0.3963133933941946,0.7060755730978414,128
100,0.38945671768441226,0.7060759325207522,129
101,0.3794356342302484,0.6976559461856072,130
102,0.3794804126762502,0.6976558630192953,131
103,0.36381706068663444,0.6976559088993513,132
104,0.3424186722004098,0.6976557159089707,133
105,0.349003874880376,0.6976287480101445,135
106,0.3491038400505888,0.6976287477202755,136
107,0.3491053168184567,0.6976287477202755,138
108,0.34752687605271304,0.6976287492961848,139
109,0.3513294089144826,0.7017636215987744,140
110,0.35132900976127324,0.6997917939654362,141
111,0.35407049071130314,0.6989268653648923,143
112,0.35406670534369467,0.6988431390172787,145
113,0.35406670534369467,0.6988426816771312,146
114,0.35148297745962,0.699260828614696,147
115,0.35148429809825976,0.6992608033481708,148
116,0.35148429674114456,0.6992607682488403,149
117,0.33037128269358107,0.687211544312234,150
118,0.3285157359368732,0.6890736265998472,151
119,0.3285179529435711,0.6872952324495019,152
120,0.3285123724064527,0.6872952546033984,153
121,0.3277833498868947,0.6872155396992089,154
122,0.32778212786371697,0.6872155402465863,156
123,0.3277801926296602,0.6872155117810335,158
124,0.32558841999148935,0.6854548055208212,160
125,0.33024708822542514,0.6854548505268206,161
126,0.32671834918105525,0.6854548505268206,162
127,0.32671871880521897,0.6854548505268206,163
128,0.32613219284998807,0.6854550932991923,164
129,0.32613219284998807,0.6854550932991923,165
130,0.3261321928499882,0.6854550095529861,166
131,0.32613219284998807,0.6854550095529861,168
132,0.32613219284998807,0.6854550095529861,169
133,0.32613248081196844,0.6854550095529861,170
134,0.32613248081196844,0.6854550051437149,171
135,0.32613248081196844,0.6854550051437149,172
136,0.32613190286900695,0.6854550082975779,174
137,0.32613190286900695,0.6854549686359139,175
138,0.32613197284274975,0.6860052918342753,177
139,0.326131994879875,0.6860052759794077,179
140,0.31926671180246924,0.6860053862246382,180
141,0.31927022604099564,0.6860049586995984,181
142,0.31927021865160377,0.6860049755673345,182
143,0.3192718903936854,0.6860049755673343,184
144,0.31927188052456823,0.6860049769551335,185
145,0.31927188052456823,0.6860049769551335,186
146,0.31927188052456823,0.6860049769551335,187
147,0.31927188052456823,0.6860049769551335,188
148,0.31927188052456823,0.6860049769551335,189
