,RL HNA,RL LNA,RL ranking LNA
59,0.5445638151490465,0.7632674928471254,76.0
60,0.50823871350632,0.7180877474962414,79.0
61,0.4844630802532095,0.7127369172544721,84.0
62,0.4478618873603908,0.7118962210351363,86.0
63,0.41285419168739923,0.7118003025620316,88.0
64,0.44003575425816177,0.7063280648118155,89.0
65,0.42650700079049475,0.7063255294601025,93.0
66,0.3507151695752233,0.7039087729220899,96.0
67,0.35071524689957057,0.7039044848241862,100.0
68,0.3451373592208382,0.7023316847777357,102.0
69,0.34513737957995794,0.7023308458363922,104.0
70,0.34513737957995794,0.7030147491114265,106.0
71,0.34513737957995794,0.703013096034312,108.0
72,0.3451385479211846,0.6957366491072949,109.0
73,0.3451384919592063,0.6957264434796873,115.0
74,0.3451384936172427,0.6957301156109703,116.0
75,0.34513851821760033,0.6908159044523732,117.0
76,0.34490082479177675,0.6908159077630847,120.0
77,0.34490082479177675,0.6908162835133227,121.0
78,0.3449008528444907,0.690816266224054,122.0
79,0.3449008528444907,0.6908162883106518,124.0
80,0.3449008528444907,0.6908179242177978,125.0
81,0.34490086861982605,0.6908159608589892,126.0
82,0.3449000067252024,0.690815984357312,131.0
83,0.3469829581813638,0.6908185071759161,133.0
84,0.3460368024623155,0.6908187502398218,137.0
85,0.3316856229203047,0.6908182338062139,139.0
86,0.3316856229203047,0.6908171442834914,144.0
87,0.3316856229203047,0.687939800995556,146.0
88,0.331686711284074,0.6879395182382388,147.0
89,0.3316867668002409,0.6879391174098677,148.0
90,0.33168703089011053,0.6879408852144534,150.0
91,0.32338206796165925,0.6879409028209407,154.0
92,0.32338268818959504,0.6879396800439115,156.0
93,0.3254903420335088,0.6875498811251262,158.0
94,0.3254903440943987,0.68754991879191,159.0
95,0.3254903440943987,0.6875499187919099,160.0
96,0.3254901801268626,0.6875499438726012,161.0
97,0.3254901801268626,0.6875803714649664,164.0
98,0.325490176125235,0.6875801778941784,166.0
99,0.3254871900752564,0.6875797617716484,171.0
100,0.3254878049943051,0.6875798927285388,174.0
101,0.32548778278773005,0.6875798841608366,178.0
102,0.320386117225956,0.6875791233858854,179.0
103,0.3203886611236727,0.6875794144900822,181.0
104,0.3203886626453447,0.6875803271995544,183.0
105,0.32356092393463487,0.6875800587864378,186.0
106,0.3235032477155406,0.6875791737247208,188.0
107,0.333790151731471,0.6875791653927669,192.0
108,0.3327241524579032,0.6875789385296623,196.0
109,0.3326372117548415,0.687579961114942,199.0
110,0.3326467181774935,0.687578035503426,206.0
111,0.3305164914662434,0.6875780706965522,209.0
112,0.3305309489787861,0.687572167581334,211.0
113,0.3254774515101625,0.6875721315198755,212.0
114,0.3254774515101626,0.6875708744942487,215.0
115,0.3254774515101625,0.6875708744942487,216.0
116,0.3254776118248921,0.68757087409332,217.0
117,0.3254776118248921,0.6875708743413502,218.0
118,0.3254779015038407,0.6875708756329848,219.0
