,f_regr_HNA,p-value_HNA,kendall_HNA,p_kendall_HNA,kendall significant HNA,f_regr_LNA,p-value_LNA,kendall_LNA,p_kendall_LNA,kendall significant LNA,f_regr_TCC,p-value_TCC,kendall_TCC,p_kendall_TCC,kendall significant TCC,RL score,RL ranking,Boruta score,Boruta ranking
Otu000259,0.634999257242063,0.42866952027781524,-0.0809095716552089,0.3527157544124043,no,6.009131383654119,0.017161644831106423,-0.24590163934426232,0.004736212845579131,yes,4.2236682111144255,0.044224843776058495,-0.2215758857747224,0.010926513726306278,yes,0.036,280.0,0.0019234921666438623,50
Otu000075,1.803530997437395,0.18434449542435627,-0.2649391856160762,0.002341428559656852,yes,2.349430367073772,0.1305850571816391,0.007932310946589107,0.9274042120837687,no,0.41052254329526616,0.5241440687559848,-0.0671602326811211,0.44046490565728946,no,0.016,377.0,0.0014741601191142577,51
Otu000235,0.1296890064705329,0.720019313665732,0.026969857218402966,0.75672965263019,no,3.230804541513525,0.07729772147316434,-0.09571655208884189,0.27158979279943707,no,2.0457662593595374,0.15781736202860935,-0.07773664727657326,0.371916070912212,no,0.014,389.0,0.0022218034972977464,53
Otu001126,3.1259366866651717,0.0821395555060195,-0.08725542041248019,0.31623566306310347,no,1.1370714067867878,0.2905441046354953,-0.18878900052882075,0.030124678025085422,yes,1.9496582424310152,0.16776828770691524,-0.18138551031200426,0.03721386280277783,yes,0.126,59.0,0.002009027815695526,53
Otu000139,5.491263393775836,0.02244379448063234,0.2755156002115283,0.0015529809561462722,yes,0.004433019803358159,0.9471366957734725,0.0005288207297726071,0.9951536137242997,no,0.6987914389742248,0.40650683406220367,0.09465891062929668,0.27692163845046003,no,0.062,179.0,0.001949521705508978,54
Otu000263,0.909591426648005,0.3440494869570352,-0.05764145954521418,0.5079232117171629,no,3.12264202059612,0.08229701044543374,0.12004230565838184,0.1679513180347738,no,0.8781281453924061,0.35247163164135464,0.055526176626123754,0.5236178201610369,no,0.166,31.0,0.001550569049195628,55
Otu000453,3.9235515110462833,0.052203767988886624,-0.1634056054997356,0.06053299745575032,no,1.3781390620154392,0.24505714311213625,-0.05129561078794289,0.5557365525081721,no,2.398378221897753,0.12672003632615964,-0.09042834479111583,0.2989591754770423,no,0.064,174.0,0.0017650008541108006,56
Otu000193,7.9248305382058355,0.006586891812105773,0.24272871496562667,0.005303396447095224,yes,5.722032432564371,0.019903124688113377,0.1708090957165521,0.0497708189332417,yes,7.586248694337188,0.007773575676443118,0.2205182443151772,0.011312576808486947,yes,0.068,158.0,0.0016360203515063993,58
Otu000242,5.504151794175107,0.022293159138554036,0.19513484928609204,0.025004307178977975,yes,4.075553639172396,0.047983611312754984,0.1401374933897409,0.10747828948666995,no,5.330148060868574,0.02442118372118004,0.1623479640401904,0.06221742126621167,no,0.304,10.0,0.0025639380908409814,58
Otu000268,3.3343668719923962,0.07282339693297023,-0.18773135906927554,0.03106032271198976,yes,0.1065473131283054,0.745245618212107,-0.10735060814383926,0.2175613624394399,no,0.7463249959089465,0.3910827767577688,-0.1485986250661026,0.08785607511856974,no,0.02,353.0,0.0012202646690774347,60
Otu000027,2.8571780007466963,0.0961565114190438,-0.2437863564251719,0.0051078595842863166,yes,39.281039251272816,4.373380182004825e-08,-0.5483870967741936,2.9991458921961333e-10,yes,24.007079984258258,7.621545691724821e-06,-0.4881015335801164,2.066050982384706e-08,yes,0.022,342.0,0.0015344235078080615,60
Otu000870,16.215327864201683,0.00016122526441373226,-0.2554204124801692,0.0033485984709979246,yes,12.84975697711129,0.0006781391528888182,-0.337916446324696,0.00010388323077359058,yes,16.843035872003846,0.0001244140177450026,-0.3537810682178742,4.8329743821372684e-05,yes,0.246,14.0,0.0016519628263862757,61
Otu001329,0.9593691448190357,0.3312788404397746,-0.06821787414066632,0.43330035939248523,no,5.072380314445677,0.027981532243179865,-0.20782654680063462,0.016981218150040688,yes,3.933093646617179,0.051927321882708474,-0.17927022739291382,0.03948334535614,yes,0.07,150.0,0.0015569065393441085,62
Otu000084,1.5667331750818785,0.21553999564093707,0.2289793759915389,0.008536542707004727,yes,4.671941070081319,0.03465948705168908,-0.13273400317292441,0.12736026314359072,no,1.2170719197090856,0.2743412450080054,-0.03225806451612903,0.7109958307123839,no,0.01,417.0,0.001716113631177844,64
Otu000481,1.6395147481838508,0.20532001653258103,-0.1189846641988366,0.17172926652477838,no,2.756339017996632,0.10208766604065578,0.06292966684294024,0.4697931005256184,no,0.5633049968783926,0.45586501596430495,-0.014278159703860394,0.8697309799351222,no,0.022,342.0,0.0013049195221144579,64
Otu000034,0.00546063702296946,0.9413388520476745,-0.042834479111581183,0.62271890205929,no,0.018385653997378466,0.8925963706328182,-0.05129561078794289,0.5557365525081721,no,0.00539018453213324,0.9417178049446645,-0.0586991010047594,0.5001694995772945,no,0.018,365.0,0.0015490322646807655,65
Otu000756,14.507502953677864,0.0003307935403218548,-0.20888418826017982,0.01642814179215561,yes,17.55039629154443,9.318507895548828e-05,-0.3294553146483343,0.0001542329564854758,yes,20.212012215619886,3.227888361104007e-05,-0.3410893707033316,8.936719146077288e-05,yes,0.184,24.0,0.0017868526523794328,66
Otu000049,0.23556990418206014,0.6291918215949399,-0.08514013749338975,0.328110347468067,no,20.009173896575557,3.49441144978728e-05,0.27022739291380227,0.0019101641045005167,yes,8.056721566768832,0.00617763460057832,0.16552088841882603,0.05727744489654136,no,0.002,449.0,0.0013025711690688492,67
Otu000623,2.8502507728164397,0.09655139991708012,-0.13379164463246962,0.12435633227453566,no,0.03731065377109934,0.8474863159251307,-0.06187202538339504,0.4772902611997323,no,0.5180690058036168,0.4744610415287215,-0.09677419354838711,0.26632868390737796,no,0.086,106.0,0.001312585776814364,68
Otu000158,3.3127262568219007,0.07373424669741488,-0.18350079323109467,0.03505639518827295,yes,2.775758301839376,0.1009143513998317,0.10840824960338447,0.2130631061543815,no,0.33087461582205263,0.5672954825796895,0.010047593865679535,0.9081220918271574,no,0.042,258.0,0.0013349234479472505,69
Otu000100,2.5455715098456237,0.11585822818943316,-0.20148069804336333,0.020655374559544776,yes,0.36757276492567137,0.5466173504825298,-0.13167636171337918,0.13042034760269913,no,0.9909134646010451,0.3235169351589262,-0.1708090957165521,0.0497708189332417,yes,0.076,129.0,0.0014476285073061546,70
Otu000222,2.0090021606028183,0.16154033933322162,0.2067689053410894,0.01755056781327346,yes,3.0245948088572527,0.08713930189704455,-0.17398202009518773,0.045676246657190236,yes,0.5757420424278581,0.450956694441047,-0.0586991010047594,0.5001694995772945,no,0.02,353.0,0.001572999327549489,71
Otu000212,2.800432728620395,0.09944524016993907,0.263881544156531,0.0024377204222766195,yes,1.2865435677138042,0.26119733257834427,-0.08725542041248019,0.31623566306310347,no,0.0628316289813731,0.8029315385903815,0.011105235325224751,0.8985005771143685,no,0.076,129.0,0.0019052977212088299,72
Otu000474,7.286906011364888,0.009010506925565018,0.2659968270756214,0.0022486314019568377,yes,0.008786981978766834,0.9256288935437597,-0.042834479111581183,0.62271890205929,no,0.9315468295706867,0.3383354752862565,0.0597567424643046,0.49247903463002884,no,0.026,326.0,0.002055890084916395,73
Otu000682,7.132017944009915,0.00973041725409117,0.1623479640401904,0.06221742126621167,no,27.957758470245814,1.8294003251586203e-06,0.21099947117927023,0.015369272070878244,yes,22.972632268201632,1.1211980196152577e-05,0.20782654680063462,0.016981218150040688,yes,0.028,314.0,0.0019289263963693153,74
Otu000292,5.265823777202904,0.025261833855625627,-0.24590163934426232,0.004736212845579131,yes,0.4415094280068868,0.5089405232118248,-0.19513484928609204,0.025004307178977975,yes,1.609184898234148,0.20950613522856365,-0.23849814912744582,0.006154939826796156,yes,0.078,122.0,0.0014153362855147218,75
Otu000065,0.0691907063797009,0.7934199547237897,-0.015335801163405606,0.8601773798492061,no,6.041863913385728,0.01687555879753131,0.17715494447382338,0.04186924985014155,yes,2.753103816720967,0.10228461827140188,0.1189846641988366,0.17172926652477838,no,0.024,334.0,0.00095192653442873,76
Otu000190,1.9184646908749996,0.17115442243646786,-0.15071390798519305,0.08343155716888288,no,0.010427898133116884,0.9190042594340697,-0.06821787414066632,0.43330035939248523,no,0.3043848471896319,0.5831955588572704,-0.09677419354838711,0.26632868390737796,no,0.124,62.0,0.00087993044851982,77
Otu000040,7.935598833461023e-05,0.992921934167329,-0.10629296668429403,0.2221275051372753,no,18.49273845769103,6.37139058120751e-05,0.2067689053410894,0.01755056781327346,yes,8.63649417736151,0.004671062420159889,0.10206240084611318,0.2410775208680488,no,0.012,403.0,0.0011210891507991863,78
Otu000487,3.980649059341961,0.050573086076288555,-0.20782654680063462,0.016981218150040688,yes,0.08789027942769097,0.7679003533563827,-0.008989952406134321,0.917757105100038,no,0.20978100173556793,0.6485936147730487,-0.06292966684294024,0.4697931005256184,no,0.31,7.0,0.0009348193759034716,79
Otu000091,1.0807373693390674,0.302703893741193,-0.07350608143839239,0.3985032565161847,no,2.329870358111006,0.13216702759355445,0.12744579587519833,0.143233923537383,no,0.5470551174960272,0.46240760301360784,0.07773664727657326,0.371916070912212,no,0.014,389.0,0.0009671877431417854,80
Otu000729,2.686779262045185,0.10641773678363643,-0.13167636171337918,0.13042034760269913,no,0.007441219537410257,0.9315449724060891,-0.055526176626123754,0.5236178201610369,no,0.39002054470574327,0.5346562684650162,-0.12427287149656269,0.15346197500666528,no,0.002,449.0,0.0008825795479794789,82
Otu000113,10.23089883920402,0.00220653432456555,0.26070861977789533,0.002748749443329048,yes,57.77436586320602,2.3535596017006326e-10,0.48281332628239026,2.9288645519807673e-08,yes,42.87427381672352,1.4693499092019624e-08,0.4394500264410366,4.4748366532120383e-07,yes,0.074,138.0,0.0012591654897739634,82
Otu000389,7.615380461349143,0.007663137052822793,-0.19619249074563724,0.024228626912034947,yes,15.890629824856134,0.0001845459139557847,-0.3125330512956108,0.00033095419998480595,yes,15.393391741797691,0.00022727645219239044,-0.32416710735060816,0.000196548284700787,yes,0.054,199.0,0.0009844365343426836,83
Otu000042,0.02807523053320421,0.8674955558923033,0.03225806451612903,0.7109958307123839,no,30.545565902033445,7.459302246948415e-07,0.4341618191433105,6.138083901675639e-07,yes,13.805274286871843,0.0004472155476741321,0.3209941829719726,0.00022694220012952664,yes,0.0,461.0,0.0009343274246944587,84
Otu000413,4.071473905586118,0.04809192056242658,-0.2226335272342676,0.010552204001377609,yes,0.6555546446458901,0.4213331702667532,-0.1782125859333686,0.04066146605410904,yes,1.658253039963743,0.20278410097355873,-0.2131147540983607,0.014370949301152725,yes,0.022,342.0,0.001162682449248505,85
Otu000316,6.4839617294106455,0.013469954719106041,-0.24801692226335273,0.004389213311198166,yes,0.35773515245164755,0.5520178778175194,-0.12109994711792704,0.16423612271926746,no,1.684704369988966,0.19926810695200536,-0.18561607615018513,0.03300662408805976,yes,0.044,246.0,0.0013453242840730255,86
Otu000636,1.1173562180720245,0.29472592386918417,0.049180327868852465,0.5721488539170445,no,4.2612322415411885,0.04332303709674926,0.07244843997884717,0.40532473129469804,no,3.5251851753107775,0.06530629074136023,0.041776837652035964,0.6313323066185197,no,0.064,174.0,0.000859880501310737,88
Otu000059,1.6644950248025538,0.2019477265111654,-0.16023268112109995,0.06570267080095522,no,7.127458728505313,0.009752505491057795,-0.2533051295610788,0.0036202455665516444,yes,5.749599588411826,0.01962073438256576,-0.23109465891062933,0.007945576857488396,yes,0.224,18.0,0.0011420290455443761,88
Otu001142,13.68498708903278,0.0004710962285811176,0.23955579058699103,0.005931232574471046,yes,0.02895756746880861,0.865449549479889,-0.035430988894764676,0.6840348113229664,no,1.1013869979751396,0.29817082323817085,0.05235325224748811,0.5476174838836547,no,0.24,16.0,0.0012885118874520689,89
Otu000088,9.024086383100705,0.003883042609262296,-0.24061343204653624,0.005714879363194538,yes,3.7234660789273444,0.05838515725285459,-0.1179270227392914,0.17557046123972542,no,6.064684006599075,0.016679104590709905,-0.16552088841882603,0.05727744489654136,no,0.31,7.0,0.0014645016692386673,90
Otu000469,8.607746484618648,0.004735829989048949,0.21840296139608675,0.012121210317214266,yes,0.007918611415163439,0.9293889425502599,-0.005817028027498679,0.9467290617311293,no,1.063347549764212,0.3065917999563291,0.06927551560021153,0.4262036864356893,no,0.142,44.0,0.0008807636607025118,91
Otu000257,5.8083966117340236,0.019032565766048948,-0.2289793759915389,0.008536542707004727,yes,0.034593652371976175,0.8530771013820506,-0.08514013749338975,0.328110347468067,no,0.8944373653858086,0.34807089079051934,-0.16023268112109995,0.06570267080095522,no,0.068,158.0,0.001353031032536086,92
Otu000377,0.06252216921703592,0.8034072259873893,0.010047593865679535,0.9081220918271574,no,6.91922572867931,0.010819903705589913,0.07773664727657326,0.371916070912212,no,3.8820990021715756,0.05342339161163075,0.05129561078794289,0.5557365525081721,no,0.018,365.0,0.0007711706864981145,93
Otu000511,1.0751191956012283,0.3039528397328659,-0.09360126916975146,0.28232437455827164,no,28.495452686916174,1.5147360691364752e-06,-0.37281861448968806,1.8503152881191165e-05,yes,16.232593873863944,0.0001600743655289136,-0.3167636171337917,0.00027436374867635297,yes,0.012,403.0,0.0007128652934542554,94
Otu000330,2.73243724580745,0.10355285064268833,0.14542570068746696,0.09484568890775397,no,3.6948581725394445,0.059332288940999595,0.17927022739291382,0.03948334535614,yes,3.966500372832609,0.05097194722772098,0.1782125859333686,0.04066146605410904,yes,0.076,129.0,0.001148389579179232,96
Otu000893,0.7548630065827326,0.38840311652384785,0.07350608143839239,0.3985032565161847,no,10.148871778486585,0.00229189204203597,0.17715494447382338,0.04186924985014155,yes,6.710928259273194,0.012011763378238135,0.1485986250661026,0.08785607511856974,no,0.032,293.0,0.0007039246247624155,96
Otu000184,4.003326874853822,0.04994082972601433,0.1623479640401904,0.06221742126621167,no,18.984131611492757,5.236756074116744e-05,0.29772607086197783,0.0006268837649032034,yes,14.892881706845376,0.00028077003593120697,0.27974616604970914,0.0013126975605401493,yes,0.062,179.0,0.0009421660215165584,97
Otu000106,0.9654553977095288,0.3297618290977786,0.07985193019566368,0.35904499867739703,no,9.90930754210037,0.0025615216428206545,-0.2818614489687996,0.00120588029082184,yes,3.399419513940513,0.07015902601813553,-0.18984664198836596,0.029213358598129364,yes,0.088,103.0,0.000690212129727958,98
Otu002112,2.714340381634722,0.1046778833419967,-0.13061872025383398,0.13353717534856532,no,0.0359743587594235,0.8502086529886206,-0.07773664727657326,0.371916070912212,no,0.4952493803489745,0.48431718091533493,-0.12956107879428877,0.13671133011073336,no,0.05,220.0,0.0008301570584379129,100
Otu000033,1.6127470452780752,0.20900918484217734,-0.10946589106292967,0.20863238090870928,no,3.9327085607403363,0.05193844740066725,-0.2511898466419884,0.003911789324516153,yes,3.599372606298366,0.06261698877456262,-0.23320994182971974,0.007391518582344033,yes,0.082,117.0,0.0008117552646258243,100
Otu001273,0.6464762512608035,0.4245495693253565,0.05764145954521418,0.5079232117171629,no,11.581254016623477,0.0011919744980144018,0.1189846641988366,0.17172926652477838,no,7.347687918817407,0.008743533182270556,0.10523532522474882,0.2267618747979493,no,0.032,293.0,0.000631502643715584,101
Otu000414,3.2235898068291284,0.07762053513338531,0.0819672131147541,0.34645756275487705,no,13.68927344321139,0.00047022285403976936,0.17927022739291382,0.03948334535614,yes,11.033034313313106,0.0015274793470609507,0.16763617133791645,0.054168845050179,no,0.032,293.0,0.0008332381405959573,102
Otu000064,0.4116913876424806,0.5235559961813722,0.1475409836065574,0.09013826416642948,no,1.5284827567198587,0.22115825736192812,0.17292437863564253,0.047008374589312764,yes,1.2725210966664768,0.2637849232819269,0.17398202009518773,0.045676246657190236,yes,0.046,238.0,0.0008600812263496036,103
Otu000020,0.012343387582772442,0.9119072335843015,-0.015335801163405606,0.8601773798492061,no,0.14502435012760242,0.7046813975464077,-0.04706504494976203,0.5887879515824399,no,0.10068147816438651,0.7521149146823394,-0.03754627181385511,0.6662794719715107,no,0.106,79.0,0.0009454685428485888,104
Otu000827,0.12336298455432168,0.7266456756535763,-0.03014278159703861,0.7291753851156607,no,3.488277460024708,0.06669109281596589,-0.19301956636700163,0.026620368428923985,yes,1.4905999819919566,0.22689956424620603,-0.1538868323638287,0.07713485828481995,no,0.092,95.0,0.0005753110088946002,105
Otu000128,3.5433017430951312,0.06463809427166792,0.14225277630883132,0.10227396966765567,no,5.075499657950607,0.027935274152656717,0.16975145425700688,0.05120231621036073,no,5.373466874104675,0.02387190267234763,0.18984664198836596,0.029213358598129364,yes,0.08,119.0,0.0011568136246628692,106
Otu000427,0.06655173174965809,0.7973080711669617,-0.017451084082496036,0.841132804108627,no,11.370194770531548,0.001310982989282228,0.24695928080380752,0.004559724058980408,yes,5.120602509296823,0.027275485523206595,0.17398202009518773,0.045676246657190236,yes,0.058,189.0,0.0003996037800873467,107
Otu000107,3.495840665492769,0.06640471641007607,-0.14436805922792176,0.09727219632180939,no,30.01288224285559,8.951577313398381e-07,-0.38974087784241146,7.58417652170594e-06,yes,20.465544072546574,2.924106737607374e-05,-0.3484928609201481,6.259195092036452e-05,yes,0.006,432.0,0.0005717646752259564,108
Otu001520,6.687099455922967,0.012156697792114998,0.12109994711792704,0.16423612271926746,no,11.542557327883133,0.001212919537797008,0.07879428873611846,0.365445157668264,no,11.726446803652856,0.0011166899720002922,0.07985193019566368,0.35904499867739703,no,0.14,46.0,0.0006477342010107753,109
Otu000086,0.19059241938464058,0.6639910494482406,-0.08302485457429933,0.34027053918646066,no,17.295712423528936,0.00010336692213379883,-0.3326282390269699,0.0001331287941582677,yes,9.264036441741869,0.0034661636663755693,-0.2744579587519831,0.0016190740891705681,yes,0.002,449.0,0.0006107622970658193,110
Otu000782,0.10701381215798075,0.7447083973050255,0.024854574299312534,0.7752750124202521,no,0.7615661290001311,0.38631793424319727,-0.02591221575885775,0.7659855693299591,no,0.5655021584921842,0.4549917448577262,-0.031200423056583822,0.7200658218006414,no,0.032,293.0,0.0005710286286663863,111
Otu000266,0.16958129875683153,0.6819516485188291,-0.10629296668429403,0.2221275051372753,no,4.242489516887214,0.04377048782120223,0.10735060814383926,0.2175613624394399,no,1.7747539252388764,0.1878329105912119,0.0597567424643046,0.49247903463002884,no,0.05,220.0,0.0007404619430249748,112
Otu000679,0.10065601528791394,0.752145208574334,-0.024854574299312534,0.7752750124202521,no,1.0376020094313636,0.3124697240836908,0.0809095716552089,0.3527157544124043,no,0.39741075611568916,0.5308232828645931,0.026969857218402966,0.75672965263019,no,0.05,220.0,0.0006677025992907111,113
Otu000323,0.6438422813238182,0.42548974525548666,-0.12321523003701748,0.15699196891668546,no,17.588190789684226,9.176526995302486e-05,0.2681121099947118,0.0020730698175373537,yes,6.489005564736675,0.013435590816055967,0.14225277630883132,0.10227396966765567,no,0.002,449.0,0.000792113949989692,114
Otu000379,9.87876547814163,0.002598208103128122,-0.2289793759915389,0.008536542707004727,yes,39.50612161203126,4.079608474323978e-08,-0.45954521417239563,1.3033305580565234e-07,yes,32.400347134975625,3.988402141759164e-07,-0.4246430460074035,1.0744556085145274e-06,yes,0.044,246.0,0.0006302549649561325,115
Otu000120,4.081125054105307,0.04783612738100393,-0.18032786885245902,0.038334328812164295,yes,33.35413422163088,2.9057435543465004e-07,-0.38762559492332105,8.495458688839208e-06,yes,22.872755853449718,1.1641055395659338e-05,-0.3759915388683237,1.5697075862175207e-05,yes,0.01,417.0,0.0005043049242991565,116
Otu001171,2.157987356447777,0.14705421664621746,-0.1105235325224749,0.20426881688329745,no,0.06834529654012769,0.7946567672299228,-0.09994711792702275,0.2509679622796229,no,0.4864051454192513,0.4882290598989184,-0.13484928609201483,0.12140795969939298,no,0.042,258.0,0.000520379752474791,117
Otu000624,2.463268448379672,0.12179523538022108,-0.035430988894764676,0.6840348113229664,no,0.52865460864926,0.4700005416846592,-0.05023796932839768,0.5639139413342874,no,1.1587538242989741,0.2860334681035803,-0.05764145954521418,0.5079232117171629,no,0.172,29.0,0.0007312694205025871,118
Otu000399,6.064517381762513,0.016680530209852343,-0.2226335272342676,0.010552204001377609,yes,0.13861476549596274,0.7109738646141925,-0.02591221575885775,0.7659855693299591,no,0.3002320278011284,0.5857698028049441,-0.10523532522474882,0.2267618747979493,no,0.124,62.0,0.0008846408512424807,119
Otu001086,1.3992738250812171,0.24151133464539476,0.07033315705975675,0.4191752810902468,no,0.2624436005611993,0.6103270230959121,-0.12215758857747225,0.160583177351021,no,0.001149572518288814,0.9730651734736445,-0.06821787414066632,0.43330035939248523,no,0.102,81.0,0.0005565952538672261,120
Otu000238,1.3004186554498625,0.2586683988763816,-0.0883130618720254,0.31040544291753647,no,1.1417591693052276,0.28956113581436516,0.07033315705975675,0.4191752810902468,no,0.1454358022998568,0.7042829523352525,0.014278159703860394,0.8697309799351222,no,0.006,432.0,0.0005266567730664658,121
Otu000771,1.748487487013361,0.19108564429743935,0.10312004230565838,0.23623658084798216,no,2.992690801619495,0.0887824578237138,-0.12956107879428877,0.13671133011073336,no,0.6155582107544031,0.43578948140784024,-0.0671602326811211,0.44046490565728946,no,0.144,42.0,0.0005655372010587405,122
Otu000931,0.606867520672946,0.4390314607772857,-0.10312004230565838,0.23623658084798216,no,4.123645815413128,0.04672657809494527,0.09571655208884189,0.27158979279943707,no,1.3929738240926615,0.2425615878451054,0.02062400846113168,0.8127427567946938,no,0.022,342.0,0.0006273487899726612,123
Otu000076,3.22001604471923,0.07778098902280017,0.13167636171337918,0.13042034760269913,no,7.16102598382515,0.009591110634561674,-0.17927022739291382,0.03948334535614,yes,1.5800033581144373,0.21363148573452917,-0.08302485457429933,0.34027053918646066,no,0.096,91.0,0.0006364267180420278,124
Otu000168,0.00351276211993695,0.952935167055939,0.006874669487043892,0.9370620025943025,no,0.5678583902776935,0.45405820460501956,-0.0015864621893178215,0.9854615563571196,no,0.32599971022710744,0.5701565907135966,-0.017451084082496036,0.841132804108627,no,0.054,199.0,0.0004334301223414586,125
Otu000344,2.009484196329795,0.1614908677777716,-0.10312004230565838,0.23623658084798216,no,0.5243148198460388,0.47182089003716277,-0.041776837652035964,0.6313323066185197,no,1.0458733286741695,0.31056518010607165,-0.07667900581702804,0.37845755516525637,no,0.098,86.0,0.0004414171421641156,126
Otu000319,0.9407742192478286,0.3359726597191358,0.006874669487043892,0.9370620025943025,no,1.4346768185561651,0.2357130728235764,0.07667900581702804,0.37845755516525637,no,1.4798608260368447,0.2285602189882301,0.054468535166578534,0.5315573786883039,no,0.21,20.0,0.0006507561194199793,129
Otu000519,2.813272911916625,0.09869021369322563,-0.1560021152829191,0.07315633590447475,no,9.501279891242596,0.003099851659679616,-0.28714965626652567,0.0009729764642074238,yes,8.071059650647522,0.006134782505694956,-0.2585933368588049,0.0029758074404713122,yes,0.092,95.0,0.0003756949199798559,129
Otu000574,4.990298924311453,0.02922867716720595,0.2152300370174511,0.01343026679595345,yes,5.6896690190985835,0.02024017190004012,-0.11686938127974619,0.1794753846620406,no,0.8569221860346958,0.3583098910621275,-0.01850872554204125,0.8316445391372341,no,0.02,353.0,0.00047986474946750025,129
Otu000722,1.7407214345625834,0.1920601772231041,0.11581173982020096,0.18344450831464842,no,6.542644372169819,0.013075831475932484,-0.14436805922792176,0.09727219632180939,no,1.8039090275240048,0.18429918378949983,-0.0819672131147541,0.34645756275487705,no,0.066,165.0,0.00034964647144905265,129
Otu000149,5.502928030233327,0.022307415701140726,-0.18138551031200426,0.03721386280277783,yes,0.4703421243676534,0.4954713451309889,-0.10100475938656797,0.24598789438193114,no,1.6924529959778558,0.1982520142177186,-0.13590692755156006,0.11851454488683463,no,0.12,71.0,0.0007945405894939701,131
Otu000176,0.2841760759968103,0.5959461419984806,-0.004759386567953465,0.9564039704990868,no,0.5940692963458065,0.4438744150234405,-0.12744579587519833,0.143233923537383,no,0.14143146053801733,0.7081885758609364,-0.10523532522474882,0.2267618747979493,no,0.01,417.0,0.00038352773117103923,132
Otu000261,0.6945283539421544,0.4079337617601132,-0.12638815441565313,0.14658349647125501,no,7.535512435512698,0.00796993543169116,0.17186673717609732,0.048373035934335624,yes,2.6881245072301816,0.1063320653525608,0.07562136435748282,0.3850694042437577,no,0.032,293.0,0.0005513966029565126,133
Otu000361,1.8509525391838455,0.17876190660628996,-0.15071390798519305,0.08343155716888288,no,3.8699881349272127,0.053785539928689494,-0.25436277102062405,0.0034820119441516676,yes,3.6814943362413564,0.059780462893430864,-0.23849814912744582,0.006154939826796156,yes,0.048,234.0,0.00028815815992306616,134
Otu000938,2.787390534886141,0.10021876583493851,-0.1189846641988366,0.17172926652477838,no,1.6773268028667228,0.20024134839191876,-0.18878900052882075,0.030124678025085422,yes,2.3502816398368003,0.13051670057821307,-0.18773135906927554,0.03106032271198976,yes,0.02,353.0,0.00039983259966731556,135
Otu000192,0.9950743679512803,0.3225114167907601,-0.09783183500793233,0.26113813937746155,no,16.46882466373524,0.0001451575184498907,-0.3030142781597039,0.0005005743727716913,yes,10.383296974000451,0.002056651186916944,-0.263881544156531,0.0024377204222766195,yes,0.132,50.0,0.0004007644944704174,136
Otu001242,2.387165706980759,0.12759375549824448,-0.16975145425700688,0.05120231621036073,no,0.17443751042754266,0.6776886544501578,-0.036488630354309895,0.675134541926981,no,0.04995352942869487,0.8239033925238446,-0.10312004230565838,0.23623658084798216,no,0.022,342.0,0.0002803812186061016,137
Otu000515,0.541415354309457,0.46471362304227537,0.019566367001586465,0.8221807467648387,no,12.029271884442858,0.0009751883171311804,0.16975145425700688,0.05120231621036073,no,7.431727012664374,0.008388054007376577,0.11581173982020096,0.18344450831464842,no,0.006,432.0,0.0003308638957820352,139
Otu000010,2.764069222298738,0.10161878565809958,-0.06398730830248546,0.46236148255917053,no,6.167507961459675,0.015823522760099833,0.18773135906927554,0.03106032271198976,yes,1.3842623461006236,0.2440232126161512,0.11475409836065575,0.1874782923695144,no,0.144,42.0,0.0004915484039076653,139
Otu001210,0.0708717306247219,0.7909844700105089,0.02273929138022211,0.7939494465711545,no,8.623814267159347,0.004699514542417068,0.14965626652564784,0.08562071877277035,no,4.768798196688934,0.03290088029124149,0.1105235325224749,0.20426881688329745,no,0.022,342.0,0.0003898007274694914,140
Otu001266,0.6017398326359318,0.4409618882835692,-0.053410893707033315,0.5395575090748532,no,1.0641564271083863,0.3064095027915749,0.02062400846113168,0.8127427567946938,no,0.23021864461790212,0.6331062642637161,-0.026969857218402966,0.75672965263019,no,0.002,449.0,0.0002992253846916842,141
Otu000478,0.008036176997670058,0.9288681170939795,-0.043892120571126396,0.6141568248194942,no,8.262269964050596,0.00559223752688383,0.17609730301427817,0.043107260896887455,yes,4.017190090638321,0.049558550499897484,0.10100475938656797,0.24598789438193114,no,0.026,326.0,0.00025708867548846664,143
Otu000074,0.0006442605149537963,0.9798342706335536,-0.008989952406134321,0.917757105100038,no,8.981218025592126,0.0039628912597719605,-0.2670544685351666,0.0021592153130670323,yes,4.536881220664039,0.037282365624602416,-0.20465362242199894,0.01873966285059817,yes,0.042,258.0,0.000437228222697403,143
Otu000322,0.36993475470992415,0.5453354573672493,-0.004759386567953465,0.9564039704990868,no,0.7446555484832807,0.3916098698560385,0.005817028027498679,0.9467290617311293,no,0.7122543145191049,0.40204879456510223,0.004759386567953465,0.9564039704990868,no,0.058,189.0,0.00043941720821798707,144
Otu000423,1.357101204986117,0.24865126303072982,0.06398730830248546,0.46236148255917053,no,4.017013518847074e-06,0.9984074908516326,-0.06081438392384982,0.48485242655453675,no,0.1631020340386673,0.6877523039209195,-0.02591221575885775,0.7659855693299591,no,0.046,238.0,0.0003507619551162988,145
Otu000154,0.41365992846787225,0.5225682440493986,-0.1189846641988366,0.17172926652477838,no,8.480606639516584,0.005033775029606964,0.20042305658381812,0.02133083044510512,yes,3.3085218732535755,0.07391265913878153,0.09994711792702275,0.2509679622796229,no,0.034,286.0,0.00042246062050980477,147
