"Otu000004" "Otu000005" "Otu000007" "Otu000009" "Otu000010" "Otu000012" "Otu000016" "Otu000017" "Otu000018" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000025" "Otu000026" "Otu000041" "Otu000042" "Otu000044" "Otu000046" "Otu000047" "Otu000048" "Otu000049" "Otu000058" "Otu000059" "Otu000060" "Otu000062" "Otu000065" "Otu000070" "Otu000075" "Otu000078" "Otu000082" "Otu000083" "Otu000084" "Otu000087" "Otu000094" "Otu000095" "Otu000096" "Otu000103" "Otu000104" "Otu000106" "Otu000108" "Otu000109" "Otu000119" "Otu000120" "Otu000123" "Otu000124" "Otu000131" "Otu000135" "Otu000136" "Otu000152" "Otu000161" "Otu000162" "Otu000163" "Otu000168" "Otu000176" "Otu000179" "Otu000184" "Otu000192" "Otu000194" "Otu000195" "Otu000204" "Otu000205" "Otu000207" "Otu000210" "Otu000216" "Otu000217" "Otu000227" "Otu000240" "Otu000244" "Otu000246" "Otu000247" "Otu000248" "Otu000255" "Otu000261" "Otu000262" "Otu000267" "Otu000294" "Otu000298" "Otu000302" "Otu000312" "Otu000320" "Otu000322" "Otu000323" "Otu000328" "Otu000330" "Otu000338" "Otu000340" "Otu000343" "Otu000356" "Otu000358" "Otu000377" "Otu000379" "Otu000385" "Otu000427" "Otu000434" "Otu000438" "Otu000459" "Otu000478" "Otu000506" "Otu000509" "Otu000514" "Otu000515" "Otu000563" "Otu000623" "Otu000637" "Otu000644" "Otu000660" "Otu000669" "Otu000682" "Otu000715" "Otu000716" "Otu000745" "Otu000774" "Otu000779" "Otu000810" "Otu000821" "Otu000832" "Otu000833" "Otu000837" "Otu000860" "Otu000865" "Otu000923" "Otu000931" "Otu001021" "Otu001059" "Otu001142" "Otu001158" "Otu001166" "Otu001293" "Otu001298" "Otu001319" "Otu001345" "Otu001368" "Otu001451" "Otu001487" "Otu001520" "Otu001697" "Otu001846" "Otu002189" "Otu002481"
"MDPH2F915" 0.273213092852371 0.00846136717880205 0.0351814740592296 0.0821643286573146 0.0487641950567802 0.0681362725450902 0.00935203740814963 0.01291471832554 0.000222667557336896 0.00846136717880205 0.0109107103095079 0.00957470496548653 0.000890670229347584 0.00601202404809619 0.00423068358940102 0.0133600534402138 0.00378534847472723 0 0.0400801603206413 0.0113560454241817 0.000222667557336896 0.0429748385660209 0.0354041416165665 0.00200400801603206 0.00155867290135827 0 0.00133600534402138 0.000668002672010688 0.0229347584057003 0.00111333778668448 0.0131373858828769 0.00957470496548653 0.00111333778668448 0.00623469160543309 0.00178134045869517 0.0102427076374972 0.000890670229347584 0.000222667557336896 0.00155867290135827 0.00668002672010688 0.00423068358940102 0.00200400801603206 0.00178134045869517 0.00133600534402138 0.00178134045869517 0.0104653751948341 0 0.0053440213760855 0.0115787129815186 0.0144733912268982 0.00178134045869517 0.00356268091739034 0.00111333778668448 0.00133600534402138 0.000668002672010688 0.000222667557336896 0.000222667557336896 0.000890670229347584 0 0 0.00178134045869517 0 0.00445335114673792 0.000222667557336896 0.00133600534402138 0.00155867290135827 0 0.0251614339790692 0.0158093965709196 0.00111333778668448 0.00244934313070586 0.000222667557336896 0.000445335114673792 0.000668002672010688 0.00111333778668448 0.0102427076374972 0 0.00467601870407482 0.000445335114673792 0.00311734580271654 0.00244934313070586 0.000222667557336896 0.00111333778668448 0.000668002672010688 0.00178134045869517 0 0.00133600534402138 0.000890670229347584 0.000222667557336896 0.000222667557336896 0 0.00222667557336896 0.000668002672010688 0.000890670229347584 0.000668002672010688 0.000222667557336896 0.000668002672010688 0 0 0.0258294366510799 0 0.000668002672010688 0 0.000668002672010688 0 0 0 0 0 0.000222667557336896 0.00378534847472723 0 0.00133600534402138 0 0.000222667557336896 0 0.00200400801603206 0.000222667557336896 0 0 0 0 0.000890670229347584 0.00244934313070586 0 0 0 0 0.000445335114673792 0.000222667557336896 0 0.000890670229347584 0.000668002672010688 0 0 0 0 0.000890670229347584 0 0
"MINE1F514" 0.124248496993988 0 0.0915163660654643 0.0380761523046092 0.0336228011578713 0.00356268091739034 0.0988643954575818 0.057893564907593 0.00334001336005344 0.017145401914941 0.0167000668002672 0 0.010688042752171 0.0701402805611222 0.000890670229347584 0.000668002672010688 0 0 0.0276107771097751 0.0247160988643955 0 0.000890670229347584 0.000222667557336896 0.00979737252282343 0.00979737252282343 0.000890670229347584 0 0 0.000222667557336896 0 0 0.0158093965709196 0.125361834780672 0 0.0162547316855934 0.00133600534402138 0.00378534847472723 0.0109107103095079 0.0276107771097751 0.0102427076374972 0.000445335114673792 0.00423068358940102 0 0.000890670229347584 0.00289467824537965 0.000890670229347584 0 0.00111333778668448 0.00267201068804275 0.00133600534402138 0 0 0.00400801603206413 0 0.00244934313070586 0.000668002672010688 0.000222667557336896 0.00378534847472723 0 0.000445335114673792 0.01291471832554 0.000222667557336896 0 0.000445335114673792 0.00890670229347584 0.000222667557336896 0 0 0 0 0.00334001336005344 0.00645735916276998 0.0558895568915609 0 0 0 0 0 0.000668002672010688 0.000445335114673792 0.000890670229347584 0.000668002672010688 0 0.000222667557336896 0.000890670229347584 0 0 0 0 0.000222667557336896 0 0.000668002672010688 0 0 0.000445335114673792 0 0.000668002672010688 0 0 0.000445335114673792 0.00200400801603206 0.000668002672010688 0.00668002672010688 0.000445335114673792 0.000445335114673792 0.000222667557336896 0 0.000445335114673792 0 0 0.00356268091739034 0.000222667557336896 0.000445335114673792 0.00111333778668448 0.000222667557336896 0 0.000445335114673792 0.000668002672010688 0 0.00111333778668448 0.000668002672010688 0 0 0.00133600534402138 0 0.000668002672010688 0 0 0 0.000445335114673792 0.000222667557336896 0 0.000668002672010688 0 0 0 0.000222667557336896 0.00356268091739034 0 0
"MINE1F714" 0.303495880650189 0.0879536851480739 0.0683589401024271 0.0354041416165665 0.0543308839902026 0.0195947450456469 0.0452015141393899 0.0271654419951013 0.000222667557336896 0.0509908706301492 0.0209307503896682 0.00267201068804275 0.00645735916276998 0.021376085504342 0.00757069694945446 0.00222667557336896 0.00890670229347584 0.000890670229347584 0.00311734580271654 0.00957470496548653 0.0104653751948341 0.0102427076374972 0.000668002672010688 0.00623469160543309 0.0229347584057003 0 0.00111333778668448 0 0.00467601870407482 0.00222667557336896 0.00244934313070586 0.00222667557336896 0.0309507904698285 0.000445335114673792 0.00400801603206413 0.00111333778668448 0.00244934313070586 0.00133600534402138 0.0211534179470051 0.00423068358940102 0.00668002672010688 0.0055666889334224 0.00668002672010688 0.00200400801603206 0.00423068358940102 0.00445335114673792 0 0.000222667557336896 0.000668002672010688 0.00801603206412826 0 0.000668002672010688 0.0055666889334224 0.000445335114673792 0.00267201068804275 0.00244934313070586 0.000890670229347584 0 0 0.000445335114673792 0.000445335114673792 0 0.000445335114673792 0 0 0.00111333778668448 0.000445335114673792 0.000222667557336896 0 0.00244934313070586 0.00356268091739034 0.000445335114673792 0.000222667557336896 0.000445335114673792 0.000222667557336896 0.00200400801603206 0.000445335114673792 0.00244934313070586 0.000445335114673792 0.000668002672010688 0 0.000222667557336896 0.000222667557336896 0.000890670229347584 0.00467601870407482 0 0.00378534847472723 0.00289467824537965 0 0 0.000222667557336896 0 0 0.000222667557336896 0 0 0 0.000445335114673792 0 0.00111333778668448 0 0.000222667557336896 0.000222667557336896 0 0.00111333778668448 0.000890670229347584 0.000445335114673792 0 0.00267201068804275 0 0.000445335114673792 0 0.000445335114673792 0 0 0 0 0 0.000222667557336896 0 0.000222667557336896 0 0 0 0 0 0.00133600534402138 0.000222667557336896 0 0.00267201068804275 0.000222667557336896 0.000222667557336896 0 0 0 0.000445335114673792 0 0.000222667557336896 0 0
"MINE1F914" 0.309062569583612 0.0153640614562458 0.0672456023157426 0.0307281229124917 0.0645735916276999 0.00734802939211757 0.0503228679581385 0.0498775328434647 0 0.0356268091739034 0.0298374526831441 0.00712536183478067 0.00334001336005344 0.0391894900912937 0.0144733912268982 0.000668002672010688 0.00222667557336896 0.000890670229347584 0.0158093965709196 0.0122467156535293 0.00200400801603206 0.0175907370296148 0.00289467824537965 0.00601202404809619 0.0198174126029837 0.000222667557336896 0.000222667557336896 0.000222667557336896 0.00244934313070586 0.00757069694945446 0.0055666889334224 0.00289467824537965 0.0596749053662881 0.00356268091739034 0.00111333778668448 0.00111333778668448 0.00467601870407482 0.00178134045869517 0.010688042752171 0.0057893564907593 0.00623469160543309 0.00133600534402138 0.00178134045869517 0.00133600534402138 0.00356268091739034 0.00623469160543309 0 0.00111333778668448 0 0.0100200400801603 0.00111333778668448 0.00111333778668448 0.00512135381874861 0 0.000890670229347584 0.000890670229347584 0.000445335114673792 0 0 0.00111333778668448 0.00111333778668448 0.000222667557336896 0.000445335114673792 0 0.00111333778668448 0.000668002672010688 0 0 0 0 0.00289467824537965 0.000222667557336896 0.000668002672010688 0.000890670229347584 0.000222667557336896 0.000222667557336896 0.000445335114673792 0.00311734580271654 0.000222667557336896 0.00222667557336896 0 0.000445335114673792 0.000222667557336896 0 0.00601202404809619 0 0.000222667557336896 0.00133600534402138 0 0.000445335114673792 0.000222667557336896 0 0 0 0 0 0.000222667557336896 0 0 0.000222667557336896 0.000222667557336896 0.00400801603206413 0.000445335114673792 0.000222667557336896 0 0.0055666889334224 0.000668002672010688 0.000445335114673792 0 0 0 0 0 0.000222667557336896 0 0 0.000445335114673792 0.00111333778668448 0 0.00155867290135827 0 0.000222667557336896 0.00244934313070586 0 0 0.000890670229347584 0 0 0.000222667557336896 0.00200400801603206 0 0 0.000890670229347584 0 0 0 0 0 0 0.000222667557336896
"MINE1F715" 0.295925183700735 0.0240480961923848 0.110888443553774 0.0218214206190158 0.042752171008684 0.0215987530616789 0.0650189267423736 0.0329547984858606 0.000668002672010688 0.0489868626141171 0.0231574259630372 0.00155867290135827 0.0055666889334224 0.0209307503896682 0.00668002672010688 0 0.00423068358940102 0.00155867290135827 0.0113560454241817 0.00155867290135827 0.00645735916276998 0.0231574259630372 0.00267201068804275 0.00334001336005344 0.0187040748162993 0.000222667557336896 0 0.00445335114673792 0.00178134045869517 0.00356268091739034 0.000890670229347584 0.00111333778668448 0.0456468492540637 0 0.00289467824537965 0.000890670229347584 0.00111333778668448 0.00467601870407482 0.0547762191048764 0.0053440213760855 0.00489868626141171 0.00178134045869517 0.000668002672010688 0.00111333778668448 0.00400801603206413 0.00311734580271654 0 0.00111333778668448 0.000222667557336896 0.00757069694945446 0.000222667557336896 0 0.0057893564907593 0.000445335114673792 0.000445335114673792 0.00133600534402138 0.000222667557336896 0.000222667557336896 0 0.000222667557336896 0.000668002672010688 0.000222667557336896 0 0 0.000890670229347584 0.00133600534402138 0.000222667557336896 0 0 0.000222667557336896 0.00267201068804275 0.000890670229347584 0 0.000668002672010688 0.00133600534402138 0.00222667557336896 0.000222667557336896 0.00356268091739034 0 0.00178134045869517 0.000445335114673792 0.00133600534402138 0.00267201068804275 0.000222667557336896 0.00289467824537965 0.000668002672010688 0.00111333778668448 0.000890670229347584 0 0.000668002672010688 0 0 0.000222667557336896 0 0.000222667557336896 0 0.000222667557336896 0.000222667557336896 0 0.000445335114673792 0.000890670229347584 0.00334001336005344 0.000668002672010688 0 0 0.00133600534402138 0 0.000222667557336896 0 0 0.000222667557336896 0 0 0 0 0 0.000890670229347584 0.000222667557336896 0 0.000668002672010688 0.000668002672010688 0 0 0 0 0.00111333778668448 0.000222667557336896 0 0 0.000222667557336896 0.000668002672010688 0.000222667557336896 0.000222667557336896 0 0 0 0 0.000445335114673792 0.00133600534402138 0.000890670229347584
"MINE2F515" 0.316410598975729 0.00178134045869517 0.0696949454464485 0.0480961923847695 0.0340681362725451 0.0249387664217324 0.0619015809396571 0.0233800935203741 0.000668002672010688 0.0603429080382988 0.0102427076374972 0.000445335114673792 0.00912936985081274 0.0371854820752616 0.00467601870407482 0.0057893564907593 0.00200400801603206 0.000222667557336896 0.0211534179470051 0.0158093965709196 0 0.00244934313070586 0.00289467824537965 0.00378534847472723 0.0227120908483634 0 0 0.00133600534402138 0.00155867290135827 0 0.000668002672010688 0.00823869962146515 0.0516588733021599 0 0.00445335114673792 0.00356268091739034 0.00311734580271654 0.010688042752171 0.0262747717657537 0.010688042752171 0.000445335114673792 0.00111333778668448 0 0.00111333778668448 0.00423068358940102 0.00757069694945446 0 0.00200400801603206 0.00155867290135827 0.00712536183478067 0 0.000222667557336896 0.00267201068804275 0 0.000890670229347584 0 0.000222667557336896 0.00178134045869517 0.000445335114673792 0.000668002672010688 0.000445335114673792 0 0 0.000445335114673792 0.00467601870407482 0.000222667557336896 0 0 0 0 0.00244934313070586 0.000222667557336896 0.0178134045869517 0.00133600534402138 0.000445335114673792 0.00155867290135827 0 0 0.000222667557336896 0.00133600534402138 0.000445335114673792 0.000668002672010688 0 0 0.00244934313070586 0.000445335114673792 0 0.00155867290135827 0 0.000890670229347584 0 0.00378534847472723 0 0 0 0.000890670229347584 0.000222667557336896 0.000222667557336896 0 0.000668002672010688 0.000668002672010688 0.00155867290135827 0.00378534847472723 0 0 0.00289467824537965 0 0.00133600534402138 0 0 0.0053440213760855 0.000222667557336896 0.000445335114673792 0 0.000222667557336896 0 0 0.000668002672010688 0 0 0.00155867290135827 0 0 0.00111333778668448 0 0 0 0 0 0.000222667557336896 0 0.000222667557336896 0.000445335114673792 0 0.000445335114673792 0 0 0.00133600534402138 0 0
"MINE2F915" 0.356713426853707 0.01291471832554 0.0489868626141171 0.053440213760855 0.0436428412380316 0.0155867290135827 0.023602761077711 0.0240480961923848 0 0.0420841683366733 0.0182587397016255 0.00668002672010688 0.00334001336005344 0.0538855488755288 0.0118013805388555 0.0153640614562458 0.00378534847472723 0 0.0220440881763527 0.00155867290135827 0.00200400801603206 0.0231574259630372 0.00846136717880205 0.00178134045869517 0.00957470496548653 0.000222667557336896 0.00111333778668448 0.00155867290135827 0.00356268091739034 0.00979737252282342 0.00334001336005344 0.00868403473613895 0.0460921843687375 0.000668002672010688 0.00200400801603206 0.0102427076374972 0.00111333778668448 0.000445335114673792 0.0269427744377644 0.00378534847472723 0.00489868626141171 0.00334001336005344 0.00200400801603206 0.000668002672010688 0.00289467824537965 0.00489868626141171 0 0.00244934313070586 0.000890670229347584 0.0122467156535293 0.00244934313070586 0.000222667557336896 0.00267201068804275 0.000222667557336896 0.000222667557336896 0.000890670229347584 0.000222667557336896 0.000222667557336896 0.000222667557336896 0.000890670229347584 0.000890670229347584 0 0.000445335114673792 0 0.000445335114673792 0.000445335114673792 0.000222667557336896 0 0.000222667557336896 0.000890670229347584 0.00111333778668448 0 0 0.000445335114673792 0.000222667557336896 0.00378534847472723 0 0.000445335114673792 0.000222667557336896 0 0 0.000668002672010688 0.000445335114673792 0.000890670229347584 0.0053440213760855 0 0.000890670229347584 0.000445335114673792 0 0.000668002672010688 0 0 0.000222667557336896 0.00111333778668448 0 0.000222667557336896 0 0 0.000222667557336896 0.000445335114673792 0 0.000222667557336896 0 0 0 0.00155867290135827 0 0.000222667557336896 0 0 0.000445335114673792 0.000668002672010688 0 0 0 0 0.00400801603206413 0.000222667557336896 0 0.00155867290135827 0.000890670229347584 0 0.00111333778668448 0 0.000222667557336896 0.000222667557336896 0 0 0 0.000222667557336896 0 0.000445335114673792 0 0 0.000222667557336896 0 0 0.000445335114673792 0.000445335114673792 0.000668002672010688
"MINH1F514" 0.119572478289913 0 0.101536406145625 0.0282787797817858 0.0313961255845023 0.00512135381874861 0.0895123580494322 0.0612335782676464 0.000222667557336896 0.0289467824537965 0.00979737252282343 0 0.00957470496548653 0.074816299265197 0.00111333778668448 0.000445335114673792 0.000445335114673792 0.000445335114673792 0.00890670229347584 0.0207080828323313 0 0.00111333778668448 0.000668002672010688 0.00289467824537965 0.0144733912268982 0.000668002672010688 0 0 0.000222667557336896 0 0.000222667557336896 0.0282787797817858 0.149632598530394 0.000222667557336896 0.0180360721442886 0.00155867290135827 0.00311734580271654 0.0115787129815186 0.0347361389445558 0.0104653751948341 0.000668002672010688 0.00423068358940102 0 0.000222667557336896 0.00178134045869517 0.00200400801603206 0 0.000668002672010688 0.00378534847472723 0.00178134045869517 0 0.000445335114673792 0.0055666889334224 0.000445335114673792 0.00133600534402138 0 0 0.00200400801603206 0 0 0.0138053885548876 0.000222667557336896 0 0.000445335114673792 0.00690269427744378 0.000890670229347584 0.000222667557336896 0 0 0 0.00378534847472723 0.00423068358940102 0.0173680694722779 0.000222667557336896 0 0.00222667557336896 0 0 0.000445335114673792 0.00111333778668448 0.000668002672010688 0.000668002672010688 0 0.000445335114673792 0.00289467824537965 0 0 0.000222667557336896 0 0.000222667557336896 0 0.00111333778668448 0 0 0.000668002672010688 0.000445335114673792 0.000668002672010688 0 0 0.00267201068804275 0.00267201068804275 0 0.00957470496548653 0 0 0.00155867290135827 0 0.000668002672010688 0 0 0.0173680694722779 0.000222667557336896 0.000222667557336896 0.00111333778668448 0 0 0.000222667557336896 0 0 0.00155867290135827 0.000445335114673792 0 0 0.000445335114673792 0 0.00267201068804275 0 0 0.000222667557336896 0.000222667557336896 0 0 0.000222667557336896 0 0 0 0.000445335114673792 0.00267201068804275 0 0
"MINH1F714" 0.380316187931418 0.0345134713872189 0.0411934981073258 0.0581162324649299 0.0387441549766199 0.0258294366510799 0.0403028278779782 0.0302827877978179 0.00111333778668448 0.0345134713872189 0.0224894232910265 0.00311734580271654 0.00267201068804275 0.0307281229124917 0.0146960587842351 0.00400801603206413 0.00489868626141171 0.00356268091739034 0.0138053885548876 0.0055666889334224 0.00512135381874861 0.00734802939211757 0.00178134045869517 0.00222667557336896 0.014918726341572 0 0.000445335114673792 0.000445335114673792 0.00378534847472723 0.00334001336005344 0.00155867290135827 0.00289467824537965 0.0380761523046092 0 0.00200400801603206 0.000668002672010688 0.00244934313070586 0.00155867290135827 0.0329547984858606 0.00222667557336896 0.0053440213760855 0.00289467824537965 0.00311734580271654 0.00155867290135827 0.00601202404809619 0.00222667557336896 0 0.00200400801603206 0.000445335114673792 0.00935203740814963 0.000668002672010688 0 0.00423068358940102 0.000222667557336896 0.000890670229347584 0.00200400801603206 0.000445335114673792 0 0 0 0.000222667557336896 0.000445335114673792 0.000445335114673792 0.000222667557336896 0.000445335114673792 0.00133600534402138 0 0.000668002672010688 0 0.000668002672010688 0.00111333778668448 0.000668002672010688 0.00334001336005344 0.000668002672010688 0.000222667557336896 0.000668002672010688 0 0.00178134045869517 0.000222667557336896 0.00111333778668448 0 0 0.00200400801603206 0.00111333778668448 0.00334001336005344 0.00445335114673792 0.00200400801603206 0.00155867290135827 0 0 0 0.000222667557336896 0 0.000668002672010688 0 0 0 0 0.000222667557336896 0.00133600534402138 0.000222667557336896 0.000445335114673792 0.000222667557336896 0.000222667557336896 0.00155867290135827 0.00311734580271654 0.000668002672010688 0.000445335114673792 0.000890670229347584 0 0.000445335114673792 0 0 0.000445335114673792 0 0 0 0.000445335114673792 0 0.000445335114673792 0.000668002672010688 0 0 0 0 0.000445335114673792 0.000222667557336896 0 0 0.000890670229347584 0 0 0 0 0 0.000668002672010688 0 0 0.000445335114673792 0.000222667557336896
"MINH1F914" 0.305722556223558 0.0233800935203741 0.0708082832331329 0.044978846582053 0.0632375862836785 0.00601202404809619 0.0347361389445558 0.0480961923847695 0.000222667557336896 0.0231574259630372 0.0305054553551548 0.00378534847472723 0.00289467824537965 0.0538855488755288 0.0155867290135827 0.000890670229347584 0.00200400801603206 0 0.0158093965709196 0.0109107103095079 0.00133600534402138 0.0124693832108662 0.00267201068804275 0.00935203740814963 0.0215987530616789 0.000222667557336896 0 0.00133600534402138 0.0055666889334224 0.00334001336005344 0.0055666889334224 0.00356268091739034 0.0570028946782454 0.00267201068804275 0.000445335114673792 0.00155867290135827 0.0057893564907593 0.00334001336005344 0.0115787129815186 0.00623469160543309 0.00912936985081274 0.00400801603206413 0.00155867290135827 0 0.00935203740814963 0.00445335114673792 0 0.000890670229347584 0.000668002672010688 0.00512135381874861 0.000668002672010688 0.00133600534402138 0.0104653751948341 0.000222667557336896 0.000222667557336896 0.000445335114673792 0 0 0.000222667557336896 0 0.000222667557336896 0.000445335114673792 0.000222667557336896 0 0.000222667557336896 0.00133600534402138 0.000668002672010688 0.000445335114673792 0 0.000222667557336896 0.00400801603206413 0 0 0.00111333778668448 0.000222667557336896 0.000668002672010688 0.000222667557336896 0.00378534847472723 0.000222667557336896 0.00244934313070586 0 0.000445335114673792 0.000890670229347584 0.000668002672010688 0.00311734580271654 0 0.000890670229347584 0.000890670229347584 0 0.000668002672010688 0 0 0.000222667557336896 0.000445335114673792 0 0.000445335114673792 0 0 0 0.00133600534402138 0 0 0.000445335114673792 0.00155867290135827 0 0.00334001336005344 0 0.000668002672010688 0.000222667557336896 0.000445335114673792 0 0 0.000890670229347584 0 0 0 0 0.000222667557336896 0.000222667557336896 0.000445335114673792 0.00133600534402138 0 0.000668002672010688 0 0 0.000445335114673792 0 0 0.000222667557336896 0.000222667557336896 0 0.000222667557336896 0.000445335114673792 0 0.000222667557336896 0 0 0 0.000222667557336896 0
"MINH1F715" 0.317746604319751 0.0356268091739034 0.110888443553774 0.0460921843687375 0.0420841683366733 0.0158093965709196 0.0458695168114006 0.0307281229124916 0 0.0289467824537965 0.0135827209975507 0.00200400801603206 0.00445335114673792 0.0438655087953685 0.00712536183478067 0 0.00356268091739034 0.000222667557336896 0.0111333778668448 0.00111333778668448 0.00334001336005344 0.0120240480961924 0.00133600534402138 0.00400801603206413 0.0155867290135827 0.000222667557336896 0 0.00289467824537965 0.00645735916276998 0.00979737252282342 0.00155867290135827 0.00200400801603206 0.0387441549766199 0 0.00267201068804275 0.000668002672010688 0.000668002672010688 0.00244934313070586 0.0572255622355823 0.00400801603206413 0.00690269427744378 0.000890670229347584 0.00111333778668448 0.00111333778668448 0.00623469160543309 0.00222667557336896 0.000445335114673792 0.000445335114673792 0 0.00734802939211757 0.000445335114673792 0.000222667557336896 0.00489868626141171 0.000445335114673792 0.000222667557336896 0.00111333778668448 0 0 0 0 0.000222667557336896 0.000445335114673792 0.000445335114673792 0 0 0.000445335114673792 0.000445335114673792 0.000445335114673792 0 0.000668002672010688 0.00111333778668448 0 0 0.000668002672010688 0.000890670229347584 0.00155867290135827 0.000222667557336896 0.00155867290135827 0 0.00200400801603206 0.000445335114673792 0.000222667557336896 0 0.000445335114673792 0.00222667557336896 0 0.00244934313070586 0.000445335114673792 0 0.000222667557336896 0 0 0.000445335114673792 0 0 0.000668002672010688 0.000222667557336896 0 0 0.00155867290135827 0.000445335114673792 0.00311734580271654 0.00155867290135827 0.000222667557336896 0 0.00489868626141171 0.000222667557336896 0 0.000222667557336896 0 0.000668002672010688 0 0 0.000445335114673792 0.000890670229347584 0 0.00111333778668448 0.00111333778668448 0 0.00133600534402138 0.000445335114673792 0 0 0.000445335114673792 0 0.000668002672010688 0.000445335114673792 0 0 0 0.000445335114673792 0 0 0 0 0 0 0.000222667557336896 0 0
"MINH2F515" 0.342017368069472 0.000445335114673792 0.0768203072812291 0.027833444667112 0.0336228011578713 0.0322867958138499 0.0489868626141171 0.027833444667112 0.00200400801603206 0.0652415942997105 0.0124693832108662 0 0.00957470496548653 0.0229347584057003 0.00400801603206413 0.00244934313070586 0.00289467824537965 0.000445335114673792 0.0311734580271654 0.0153640614562458 0 0.00133600534402138 0.00334001336005344 0.00512135381874861 0.0109107103095079 0 0 0.00155867290135827 0.00200400801603206 0 0 0.00823869962146515 0.0398574927633044 0 0.0053440213760855 0.00133600534402138 0.00423068358940102 0.00712536183478067 0.0282787797817858 0.00935203740814963 0.00155867290135827 0.000890670229347584 0 0.0057893564907593 0.00178134045869517 0.0133600534402138 0 0.00133600534402138 0.00334001336005344 0.00378534847472723 0 0.000668002672010688 0.00111333778668448 0.000222667557336896 0.000445335114673792 0.000668002672010688 0 0.00155867290135827 0 0.000222667557336896 0.000445335114673792 0 0 0.00155867290135827 0.00445335114673792 0.00178134045869517 0.000445335114673792 0 0 0.000222667557336896 0.00311734580271654 0.000222667557336896 0.025606769093743 0.000668002672010688 0 0.00222667557336896 0 0.000222667557336896 0 0.00111333778668448 0.000445335114673792 0.000445335114673792 0 0.000890670229347584 0.000668002672010688 0 0 0.00200400801603206 0 0.00178134045869517 0 0.00267201068804275 0 0 0 0.000222667557336896 0.000445335114673792 0 0 0.000222667557336896 0.00155867290135827 0.000890670229347584 0.000890670229347584 0.000222667557336896 0.000222667557336896 0.00311734580271654 0 0.00222667557336896 0 0 0.00445335114673792 0 0.000668002672010688 0.00178134045869517 0 0 0.00155867290135827 0.000222667557336896 0.000222667557336896 0.00111333778668448 0.00155867290135827 0 0 0.00155867290135827 0 0.000890670229347584 0 0.000222667557336896 0 0.000222667557336896 0 0 0 0 0 0 0 0.00133600534402138 0 0
"MINH2F915" 0.27477176575373 0.0138053885548876 0.0814963259853039 0.0605655755956357 0.0463148519260744 0.0153640614562458 0.0396348252059675 0.0282787797817858 0 0.0307281229124917 0.0247160988643955 0.00757069694945446 0.00222667557336896 0.0688042752171009 0.0100200400801603 0.0131373858828769 0.00334001336005344 0.000222667557336896 0.0282787797817858 0.000890670229347584 0.00155867290135827 0.0162547316855934 0.00757069694945446 0.00890670229347584 0.01291471832554 0.000222667557336896 0 0.000668002672010688 0.00222667557336896 0.0055666889334224 0.00267201068804275 0.00601202404809619 0.0623469160543309 0.000668002672010688 0.00111333778668448 0.00623469160543309 0.00155867290135827 0.000890670229347584 0.0204854152749944 0.00645735916276998 0.0057893564907593 0.00400801603206413 0.000668002672010688 0.000222667557336896 0.00512135381874861 0.00244934313070586 0.000222667557336896 0.00244934313070586 0.000445335114673792 0.00823869962146515 0.000890670229347584 0.000222667557336896 0.00868403473613895 0 0 0.00111333778668448 0.000222667557336896 0 0.000222667557336896 0.000445335114673792 0.000668002672010688 0 0 0 0.000445335114673792 0.00111333778668448 0.000668002672010688 0.000445335114673792 0 0.000445335114673792 0.00133600534402138 0.000222667557336896 0.000445335114673792 0.000668002672010688 0.000445335114673792 0.00222667557336896 0.000222667557336896 0.00178134045869517 0.000222667557336896 0.00155867290135827 0 0.000445335114673792 0.000668002672010688 0.000445335114673792 0.00222667557336896 0 0.000668002672010688 0.000890670229347584 0.000222667557336896 0.00200400801603206 0 0.000445335114673792 0.000668002672010688 0.000668002672010688 0.000222667557336896 0.000668002672010688 0 0.000668002672010688 0.000222667557336896 0.000445335114673792 0 0.00890670229347584 0.000445335114673792 0.000222667557336896 0 0 0 0 0 0 0 0.000222667557336896 0.000890670229347584 0 0 0 0.00356268091739034 0.000222667557336896 0 0.00111333778668448 0 0 0.000890670229347584 0.000222667557336896 0 0 0 0.000445335114673792 0 0 0.000222667557336896 0 0 0 0.000445335114673792 0 0 0.000668002672010688 0.000890670229347584 0.000222667557336896
