"Otu000004" "Otu000005" "Otu000007" "Otu000009" "Otu000010" "Otu000012" "Otu000016" "Otu000018" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000025" "Otu000026" "Otu000038" "Otu000041" "Otu000042" "Otu000044" "Otu000046" "Otu000047" "Otu000048" "Otu000049" "Otu000058" "Otu000059" "Otu000060" "Otu000062" "Otu000065" "Otu000070" "Otu000075" "Otu000078" "Otu000082" "Otu000083" "Otu000084" "Otu000087" "Otu000094" "Otu000095" "Otu000096" "Otu000103" "Otu000104" "Otu000106" "Otu000108" "Otu000109" "Otu000119" "Otu000120" "Otu000123" "Otu000124" "Otu000131" "Otu000135" "Otu000136" "Otu000152" "Otu000161" "Otu000162" "Otu000163" "Otu000168" "Otu000176" "Otu000179" "Otu000184" "Otu000192" "Otu000194" "Otu000195" "Otu000204" "Otu000205" "Otu000207" "Otu000210" "Otu000216" "Otu000217" "Otu000223" "Otu000227" "Otu000240" "Otu000244" "Otu000246" "Otu000247" "Otu000248" "Otu000255" "Otu000261" "Otu000262" "Otu000267" "Otu000294" "Otu000298" "Otu000302" "Otu000312" "Otu000320" "Otu000322" "Otu000323" "Otu000328" "Otu000330" "Otu000338" "Otu000339" "Otu000340" "Otu000343" "Otu000356" "Otu000358" "Otu000377" "Otu000379" "Otu000385" "Otu000427" "Otu000434" "Otu000438" "Otu000459" "Otu000478" "Otu000506" "Otu000509" "Otu000514" "Otu000515" "Otu000563" "Otu000623" "Otu000637" "Otu000644" "Otu000660" "Otu000669" "Otu000682" "Otu000715" "Otu000716" "Otu000745" "Otu000774" "Otu000779" "Otu000810" "Otu000821" "Otu000833" "Otu000837" "Otu000860" "Otu000923" "Otu000931" "Otu001021" "Otu001059" "Otu001142" "Otu001158" "Otu001293" "Otu001298" "Otu001319" "Otu001345" "Otu001368" "Otu001451" "Otu001487" "Otu001520" "Otu001650" "Otu001697" "Otu001799" "Otu002189" "Otu002481"
"MINE1F714" 3162312.50668003 916444.196726787 712274.350367401 368897.790581162 566107.301269205 204169.846359385 470982.713760855 2320.11189044756 531305.622912492 218090.517702071 27841.3426853707 67283.2448229793 222730.741482966 78883.8042752171 283053.650634603 23201.1189044756 92804.4756179025 9280.44756179025 32481.5664662659 99764.8112892452 109045.258851035 106725.146960588 6960.33567134269 64963.1329325317 238971.524716099 0 11600.5594522378 0 48722.3496993988 23201.1189044756 25521.2307949232 23201.1189044756 322495.552772211 4640.22378089512 41762.0140280561 11600.5594522378 25521.2307949232 13920.6713426854 220410.629592518 44082.1259185037 69603.3567134269 58002.797261189 69603.3567134269 20881.0070140281 44082.1259185037 46402.2378089512 0 2320.11189044756 6960.33567134269 83524.0280561122 0 6960.33567134269 58002.7972611891 4640.22378089512 27841.3426853707 25521.2307949232 9280.44756179025 0 0 4640.22378089512 4640.22378089512 0 4640.22378089512 0 0 11600.5594522378 2320.11189044756 4640.22378089512 2320.11189044756 0 25521.2307949232 37121.790247161 4640.22378089512 2320.11189044756 4640.22378089512 2320.11189044756 20881.0070140281 4640.22378089512 25521.2307949232 4640.22378089512 6960.33567134269 0 2320.11189044756 2320.11189044756 9280.44756179025 48722.3496993988 0 0 39441.9021376086 30161.4545758183 0 0 2320.11189044756 0 0 2320.11189044756 0 0 0 4640.22378089512 0 11600.5594522378 0 2320.11189044756 2320.11189044756 0 11600.5594522378 9280.44756179025 4640.22378089512 0 27841.3426853707 0 4640.22378089512 0 4640.22378089512 0 0 0 0 2320.11189044756 0 0 0 0 0 0 13920.6713426854 0 27841.3426853707 2320.11189044756 2320.11189044756 0 0 0 4640.22378089512 2320.11189044756 0 2320.11189044756 0 0
"MINE1F914" 2919745.0212024 145145.825981964 635275.934008016 290291.651963928 610033.181663327 69417.5689478958 475405.169158317 0 336570.031262525 281877.401182365 67314.006252505 31553.4404308617 370227.034388778 136731.575200401 471198.043767535 6310.68808617235 21035.6269539078 8414.25078156313 149352.951372745 115695.948246493 18932.064258517 166181.452935872 27346.3150400802 56796.1927755511 187217.07988978 2103.56269539078 2103.56269539078 2103.56269539078 23139.1896492986 71521.1316432866 52589.0673847695 27346.3150400802 563754.802364729 33657.0031262525 10517.8134769539 10517.8134769539 44174.8166032064 16828.5015631263 100971.009378758 54692.6300801603 58899.7554709419 12621.3761723447 16828.5015631263 12621.3761723447 33657.0031262525 58899.7554709419 0 10517.8134769539 0 94660.3212925852 10517.8134769539 10517.8134769539 48381.941993988 0 8414.25078156313 8414.25078156313 4207.12539078156 0 0 10517.8134769539 10517.8134769539 2103.56269539078 4207.12539078156 0 10517.8134769539 6310.68808617235 0 0 0 0 0 27346.3150400802 2103.56269539078 6310.68808617235 8414.25078156313 2103.56269539078 2103.56269539078 4207.12539078156 29449.8777354709 2103.56269539078 21035.6269539078 0 4207.12539078156 2103.56269539078 0 56796.1927755511 0 4207.12539078156 2103.56269539078 12621.3761723447 0 4207.12539078156 2103.56269539078 0 0 0 0 0 2103.56269539078 0 0 2103.56269539078 2103.56269539078 37864.1285170341 4207.12539078156 2103.56269539078 0 52589.0673847695 6310.68808617235 4207.12539078156 0 0 0 0 0 2103.56269539078 0 0 10517.8134769539 0 14724.9388677355 2103.56269539078 23139.1896492986 0 0 8414.25078156313 0 2103.56269539078 18932.064258517 0 0 8414.25078156313 0 0 0 0 0 0 0 2103.56269539078
"MINE1F715" 2543850.04454242 206723.705651303 953225.976058784 187582.6217947 367508.81004676 185668.51340904 558919.648612781 5742.32515698063 421103.844845246 199067.272108662 13398.7586996215 47852.7096415052 179926.18825206 57423.2515698063 283288.041077711 0 36368.059327544 13398.7586996215 97619.5276686707 13398.7586996215 55509.1431841461 199067.272108662 22969.3006279225 28711.6257849031 160785.104395458 1914.10838566021 0 38282.1677132042 15312.8670852817 30625.7341705633 7656.43354264084 9570.54192830105 392392.219060343 0 24883.4090135827 7656.43354264084 9570.54192830105 40196.2760988644 470870.662872411 45938.601255845 42110.3844845246 15312.8670852817 5742.32515698063 9570.54192830105 34453.9509418838 26797.5173992429 0 9570.54192830105 1914.10838566021 65079.6851124471 1914.10838566021 0 49766.8180271654 3828.21677132042 3828.21677132042 11484.6503139613 1914.10838566021 1914.10838566021 0 1914.10838566021 5742.32515698063 1914.10838566021 0 0 7656.43354264084 11484.6503139613 5742.32515698063 1914.10838566021 0 0 1914.10838566021 22969.3006279225 7656.43354264084 0 5742.32515698063 11484.6503139613 19141.0838566021 1914.10838566021 30625.7341705633 0 15312.8670852817 3828.21677132042 11484.6503139613 22969.3006279225 1914.10838566021 24883.4090135827 5742.32515698063 7656.43354264084 9570.54192830105 7656.43354264084 0 5742.32515698063 0 0 1914.10838566021 0 1914.10838566021 0 1914.10838566021 1914.10838566021 0 3828.21677132042 7656.43354264084 28711.6257849031 5742.32515698063 0 0 11484.6503139613 0 1914.10838566021 0 0 1914.10838566021 0 0 0 0 0 1914.10838566021 0 5742.32515698063 0 0 0 0 9570.54192830105 1914.10838566021 0 1914.10838566021 5742.32515698063 1914.10838566021 1914.10838566021 0 0 0 0 0 3828.21677132042 11484.6503139613 7656.43354264084
"MINE2F515" 2283689.93943732 12856.8047258962 503022.48490069 347133.727599198 245886.390382766 179995.266162547 446773.964224894 4821.30177221109 435524.260089735 73926.6271739034 3214.20118147406 65891.1242202182 268385.798653084 33749.1124054776 168745.562027388 41784.6153591628 14463.9053166333 1607.10059073703 152674.556120018 114104.141942329 0 17678.1064981073 20892.3076795814 27320.7100425295 163924.260255177 0 0 9642.60354442218 11249.7041351592 0 4821.30177221109 59462.7218572701 372847.337050991 0 32142.0118147406 25713.6094517925 22499.4082703184 77140.8283553774 189637.869706969 77140.8283553774 3214.20118147406 8035.50295368515 0 8035.50295368515 30534.9112240036 54641.420085059 0 14463.9053166333 11249.7041351592 51427.218903585 0 1607.10059073703 19285.2070888444 0 6428.40236294812 0 1607.10059073703 12856.8047258962 3214.20118147406 4821.30177221109 3214.20118147406 0 0 3214.20118147406 33749.1124054776 1607.10059073703 11249.7041351592 0 0 0 0 17678.1064981073 1607.10059073703 128568.047258962 9642.60354442218 3214.20118147406 11249.7041351592 0 0 1607.10059073703 9642.60354442218 3214.20118147406 4821.30177221109 0 0 17678.1064981073 3214.20118147406 0 0 11249.7041351592 0 6428.40236294812 0 27320.7100425295 0 0 0 6428.40236294812 1607.10059073703 1607.10059073703 0 4821.30177221109 4821.30177221109 11249.7041351592 27320.7100425295 0 0 20892.3076795814 0 9642.60354442218 0 0 38570.4141776887 1607.10059073703 3214.20118147406 0 1607.10059073703 0 4821.30177221109 0 0 0 0 8035.50295368515 0 0 0 0 1607.10059073703 0 1607.10059073703 3214.20118147406 0 3214.20118147406 0 0 0 9642.60354442218 0 0
"MINE2F915" 2371299.50735471 85852.2917768871 325646.623981296 355250.86252505 290121.537728791 103614.83490314 156902.464281897 0 279760.054238477 121377.378029392 44406.3578156313 22203.1789078156 358211.286379425 78451.2321409486 159862.888136273 102134.622975952 25163.6027621911 0 146540.980791583 10361.483490314 13321.9073446894 153942.040427522 56248.0532331329 11841.6954175017 63649.1128690715 1480.21192718771 7401.05963593854 10361.483490314 23683.3908350033 65129.3247962592 22203.1789078156 57728.2651603206 306403.868927856 4440.63578156313 13321.9073446894 68089.7486506346 7401.05963593854 2960.42385437542 179105.643189713 25163.6027621911 32564.6623981296 22203.1789078156 13321.9073446894 4440.63578156313 19242.7550534402 32564.6623981296 0 16282.3311990648 5920.84770875084 81411.655995324 16282.3311990648 1480.21192718771 17762.5431262525 1480.21192718771 1480.21192718771 5920.84770875084 1480.21192718771 1480.21192718771 1480.21192718771 5920.84770875084 5920.84770875084 0 2960.42385437542 0 2960.42385437542 2960.42385437542 5920.84770875084 1480.21192718771 0 1480.21192718771 5920.84770875084 7401.05963593854 0 0 2960.42385437542 1480.21192718771 25163.6027621911 0 2960.42385437542 1480.21192718771 0 0 4440.63578156313 2960.42385437542 5920.84770875084 35525.086252505 0 26643.8146893788 5920.84770875084 2960.42385437542 0 4440.63578156313 0 0 1480.21192718771 7401.05963593854 0 1480.21192718771 0 0 1480.21192718771 2960.42385437542 0 1480.21192718771 0 0 0 10361.483490314 0 1480.21192718771 0 0 2960.42385437542 4440.63578156313 0 0 0 0 1480.21192718771 0 10361.483490314 0 7401.05963593854 0 1480.21192718771 1480.21192718771 0 0 1480.21192718771 0 2960.42385437542 0 0 1480.21192718771 0 0 0 2960.42385437542 2960.42385437542 4440.63578156313
"MINH1F514" 647645.715646627 0 549956.138426186 153167.608728346 170052.22701336 27739.0157539524 484829.753612559 1206.04416321532 156785.741217992 53065.9431814741 0 51859.8990182587 405230.838840347 6030.2208160766 331662.144884213 2412.08832643064 2412.08832643064 2412.08832643064 48241.7665286128 112162.107179025 0 6030.2208160766 3618.13248964596 15678.5741217992 78392.8706089958 3618.13248964596 0 0 1206.04416321532 0 1206.04416321532 153167.608728346 810461.677680695 1206.04416321532 97689.5772204409 8442.30914250724 16884.6182850145 62714.2964871966 188142.88946159 56684.07567112 3618.13248964596 22914.8391010911 0 1206.04416321532 9648.35330572256 10854.3974689379 0 3618.13248964596 20502.7507746604 9648.35330572256 0 2412.08832643064 30151.104080383 2412.08832643064 7236.26497929192 0 0 10854.3974689379 0 0 74774.7381193498 1206.04416321532 0 2412.08832643064 37387.3690596749 4824.17665286128 2412.08832643064 1206.04416321532 0 0 0 20502.7507746604 22914.8391010911 94071.4447307949 1206.04416321532 0 12060.4416321532 0 0 2412.08832643064 6030.2208160766 3618.13248964596 3618.13248964596 0 2412.08832643064 15678.5741217992 0 1206.04416321532 0 1206.04416321532 0 1206.04416321532 0 6030.2208160766 0 0 3618.13248964596 2412.08832643064 3618.13248964596 0 0 14472.5299585838 14472.5299585838 0 51859.8990182587 0 0 8442.30914250724 0 3618.13248964596 0 0 94071.4447307949 1206.04416321532 1206.04416321532 6030.2208160766 0 0 0 0 8442.30914250724 0 0 2412.08832643064 0 14472.5299585838 0 1206.04416321532 1206.04416321532 0 0 1206.04416321532 0 0 0 0 2412.08832643064 14472.5299585838 0 0
"MINH1F714" 3389079.89405567 307557.016146738 367084.180562236 517886.33041483 345257.553609886 230171.702406591 359147.225306836 9921.19406924961 307557.016146738 200408.120198842 27779.3433938989 23810.8657661991 273824.956311289 130959.761714095 269856.478683589 35716.2986492986 43653.2539046983 31747.8210215988 123022.806458695 49605.970346248 45637.4927185482 65479.8808570474 15873.9105107994 19842.3881384992 132944.000527945 0 3968.47762769984 3968.47762769984 33732.0598354487 29763.5822077488 13889.6716969495 25795.104580049 339304.837168337 0 17858.1493246493 5952.71644154977 21826.6269523491 13889.6716969495 293667.344449788 19842.3881384992 47621.7315323981 25795.104580049 27779.3433938989 13889.6716969495 53574.4479739479 19842.3881384992 0 17858.1493246493 3968.47762769984 83338.0301816967 5952.71644154977 0 37700.5374631485 1984.23881384992 7936.95525539969 17858.1493246493 3968.47762769984 0 0 0 1984.23881384992 3968.47762769984 3968.47762769984 1984.23881384992 3968.47762769984 11905.4328830995 5952.71644154977 0 5952.71644154977 0 5952.71644154977 9921.19406924961 5952.71644154977 29763.5822077488 5952.71644154977 1984.23881384992 5952.71644154977 0 15873.9105107994 1984.23881384992 9921.19406924961 0 0 17858.1493246493 9921.19406924961 29763.5822077488 39684.7762769984 0 17858.1493246493 13889.6716969495 0 0 0 1984.23881384992 0 5952.71644154977 0 0 0 0 1984.23881384992 11905.4328830995 1984.23881384992 3968.47762769984 1984.23881384992 1984.23881384992 13889.6716969495 27779.3433938989 5952.71644154977 3968.47762769984 7936.95525539969 0 3968.47762769984 0 0 3968.47762769984 0 0 3968.47762769984 0 3968.47762769984 0 0 0 0 3968.47762769984 1984.23881384992 0 7936.95525539969 0 0 0 0 0 5952.71644154977 0 0 0 3968.47762769984 1984.23881384992
"MINH1F914" 2569481.80409619 196500.793466934 595116.688785571 378030.097907816 531487.86042485 50528.7754629258 291944.036008016 1871.43612825651 194629.357338677 256386.749571142 31814.4141803607 24328.6696673347 452887.543038076 131000.528977956 404230.203703407 7485.74451302605 16842.9251543086 0 132871.965106212 91700.3702845691 11228.6167695391 104800.423182365 22457.2335390782 78600.3173867735 181529.304440882 1871.43612825651 0 11228.6167695391 46785.9032064128 28071.5419238477 46785.9032064128 29942.9780521042 479087.648833667 22457.2335390782 3742.87225651303 13100.0528977956 48657.3393346693 28071.5419238477 97314.6786693387 52400.2115911824 76728.881258517 33685.8503086172 13100.0528977956 0 78600.3173867735 37428.7225651303 0 7485.74451302605 5614.30838476954 43043.0309498998 5614.30838476954 11228.6167695391 87957.4980280561 1871.43612825651 1871.43612825651 3742.87225651303 0 0 1871.43612825651 0 1871.43612825651 3742.87225651303 1871.43612825651 0 1871.43612825651 11228.6167695391 11228.6167695391 5614.30838476954 3742.87225651303 0 1871.43612825651 33685.8503086172 0 0 9357.18064128256 1871.43612825651 5614.30838476954 1871.43612825651 31814.4141803607 1871.43612825651 20585.7974108216 0 3742.87225651303 7485.74451302605 5614.30838476954 26200.1057955912 0 0 7485.74451302605 7485.74451302605 0 5614.30838476954 0 0 1871.43612825651 3742.87225651303 0 3742.87225651303 0 0 0 11228.6167695391 0 0 3742.87225651303 13100.0528977956 0 28071.5419238477 0 5614.30838476954 1871.43612825651 3742.87225651303 0 0 7485.74451302605 0 0 0 1871.43612825651 1871.43612825651 3742.87225651303 0 5614.30838476954 0 0 3742.87225651303 0 1871.43612825651 1871.43612825651 0 1871.43612825651 3742.87225651303 0 1871.43612825651 0 0 0 0 1871.43612825651 0
"MINH1F715" 2580451.19337519 289328.795332888 900535.875473614 374319.128961924 341769.639486974 128389.652928969 372510.823991093 0 235079.646207971 110306.603220664 16274.7447374749 36166.099416611 356236.079253618 57865.7590665776 249546.085974616 0 28932.8795332888 1808.30497083055 90415.2485415275 9041.52485415275 27124.5745624582 97648.4684248497 10849.8298249833 32549.4894749499 126581.347958139 1808.30497083055 0 23507.9646207972 52440.8441540859 79565.4187165442 12658.1347958139 16274.7447374749 314645.064924516 0 21699.6596499666 5424.91491249165 5424.91491249165 19891.354679136 464734.377503451 32549.4894749499 56057.4540957471 7233.2198833222 9041.52485415275 9041.52485415275 50632.5391832554 18083.0497083055 3616.6099416611 3616.6099416611 0 59674.0640374081 3616.6099416611 1808.30497083055 39782.7093582721 3616.6099416611 1808.30497083055 9041.52485415275 0 0 0 0 1808.30497083055 3616.6099416611 3616.6099416611 0 0 3616.6099416611 3616.6099416611 3616.6099416611 3616.6099416611 0 5424.91491249165 9041.52485415275 0 0 5424.91491249165 7233.2198833222 12658.1347958139 1808.30497083055 12658.1347958139 0 16274.7447374749 3616.6099416611 1808.30497083055 0 3616.6099416611 18083.0497083055 0 9041.52485415275 19891.354679136 3616.6099416611 0 1808.30497083055 0 0 3616.6099416611 0 0 5424.91491249165 1808.30497083055 0 0 12658.1347958139 3616.6099416611 25316.2695916277 12658.1347958139 1808.30497083055 0 39782.7093582721 1808.30497083055 0 1808.30497083055 0 5424.91491249165 0 0 3616.6099416611 7233.2198833222 0 9041.52485415275 0 10849.8298249833 0 0 3616.6099416611 0 5424.91491249165 3616.6099416611 0 0 3616.6099416611 0 0 0 0 0 0 0 1808.30497083055 0 0
"MINH2F515" 2289895.50061189 2981.63476642173 514331.997207749 186352.172901358 225113.424864841 216168.520565576 327979.824306391 13417.3564488978 436809.493280784 83485.7734598085 0 64105.1474780673 153554.190470719 26834.7128977956 186352.172901358 16398.9912153195 19380.6259817413 2981.63476642173 208714.433649521 102866.39944155 0 8944.9042992652 22362.260748163 34288.7998138499 73050.0517773324 0 0 10435.7216824761 13417.3564488978 0 0 55160.243178802 266856.311594745 0 35779.6171970608 8944.9042992652 28325.5302810065 47706.1562627477 189333.80766778 62614.3300948564 10435.7216824761 5963.26953284347 0 38761.2519634825 11926.5390656869 89449.042992652 0 8944.9042992652 22362.260748163 25343.8955145847 0 4472.4521496326 7454.08691605433 1490.81738321087 2981.63476642173 4472.4521496326 0 10435.7216824761 0 1490.81738321087 2981.63476642173 0 0 10435.7216824761 29816.3476642173 11926.5390656869 10435.7216824761 2981.63476642173 0 0 1490.81738321087 20871.4433649521 1490.81738321087 171443.99906925 4472.4521496326 0 14908.1738321087 0 1490.81738321087 0 7454.08691605433 2981.63476642173 2981.63476642173 0 5963.26953284347 4472.4521496326 0 10435.7216824761 0 13417.3564488978 0 11926.5390656869 0 17889.8085985304 0 0 0 1490.81738321087 2981.63476642173 0 0 1490.81738321087 10435.7216824761 5963.26953284347 5963.26953284347 1490.81738321087 1490.81738321087 20871.4433649521 0 14908.1738321087 0 0 29816.3476642173 0 4472.4521496326 11926.5390656869 0 0 1490.81738321087 1490.81738321087 7454.08691605433 0 0 10435.7216824761 0 5963.26953284347 0 0 1490.81738321087 0 0 0 0 0 0 1490.81738321087 0 8944.9042992652 0 0
"MINH2F915" 1804243.09566021 90650.7876263638 535132.068891116 397693.777973725 304118.771391672 100885.553971276 260255.487056335 0 201771.107942552 162294.152040748 49711.7222467157 14621.0947784458 451791.828653975 65794.926503006 185687.903686261 86264.4591928301 21931.6421676687 1462.10947784458 185687.903686261 5848.43791137831 10234.766344912 106733.991882654 49711.7222467157 58484.3791137831 84802.3497149855 1462.10947784458 0 4386.32843353373 14621.0947784458 36552.7369461144 17545.3137341349 39476.9559018036 409390.653796482 4386.32843353373 7310.54738922289 40939.0653796482 10234.766344912 5848.43791137831 134514.071961701 42401.1748574928 38014.846423959 26317.9706012024 4386.32843353373 1462.10947784458 33628.5179904253 16083.2042562904 1462.10947784458 16083.2042562904 2924.21895568916 54098.0506802494 5848.43791137831 1462.10947784458 57022.2696359385 0 0 7310.54738922289 1462.10947784458 0 1462.10947784458 2924.21895568916 4386.32843353373 0 0 0 2924.21895568916 7310.54738922289 0 4386.32843353373 2924.21895568916 0 2924.21895568916 8772.65686706747 1462.10947784458 2924.21895568916 4386.32843353373 2924.21895568916 14621.0947784458 1462.10947784458 11696.8758227566 1462.10947784458 10234.766344912 0 2924.21895568916 4386.32843353373 2924.21895568916 14621.0947784458 0 23393.7516455132 4386.32843353373 5848.43791137831 1462.10947784458 13158.9853006012 0 2924.21895568916 4386.32843353373 4386.32843353373 1462.10947784458 4386.32843353373 0 4386.32843353373 1462.10947784458 2924.21895568916 0 58484.3791137831 2924.21895568916 1462.10947784458 0 0 0 0 0 0 0 1462.10947784458 5848.43791137831 0 0 0 1462.10947784458 0 7310.54738922289 0 5848.43791137831 1462.10947784458 0 0 0 0 0 1462.10947784458 0 0 0 2924.21895568916 0 2924.21895568916 0 4386.32843353373 5848.43791137831 1462.10947784458
"MLBD2F115" 2271811.17172033 8660.01717301269 235263.799866845 229490.455084836 407020.807131597 147220.291941216 121240.240422178 4330.00858650635 349287.359311512 251140.498017368 67836.8011885994 69280.1373841015 225160.44649833 92373.5165121354 170313.67106925 51960.1030380761 21650.0429325317 0 225160.44649833 112580.223249165 10103.3533685148 135673.602377199 118353.568031173 31753.3963010465 50516.766842574 0 4330.00858650635 0 54846.7754290804 21650.0429325317 33196.7324965486 28866.7239100423 170313.67106925 5773.34478200846 14433.3619550212 51960.1030380761 7216.68097751058 23093.3791280338 144333.619550212 17320.0343460254 24536.715323536 8660.01717301269 7216.68097751058 0 30310.0601055444 38970.0772785571 0 20206.7067370296 20206.7067370296 59176.7840155867 17320.0343460254 11546.6895640169 36083.4048875529 0 2886.67239100423 4330.00858650635 1443.33619550212 0 0 2886.67239100423 2886.67239100423 0 2886.67239100423 0 0 4330.00858650635 1443.33619550212 0 0 2886.67239100423 2886.67239100423 11546.6895640169 1443.33619550212 0 15876.6981505233 1443.33619550212 4330.00858650635 1443.33619550212 17320.0343460254 0 4330.00858650635 1443.33619550212 1443.33619550212 15876.6981505233 2886.67239100423 31753.3963010465 0 5773.34478200846 4330.00858650635 2886.67239100423 0 2886.67239100423 0 0 0 0 0 1443.33619550212 0 5773.34478200846 2886.67239100423 0 0 0 0 2886.67239100423 1443.33619550212 23093.3791280338 0 4330.00858650635 0 0 0 2886.67239100423 8660.01717301269 0 0 0 0 0 7216.68097751058 0 2886.67239100423 0 0 1443.33619550212 0 0 0 0 0 0 0 0 0 0 0 1443.33619550212 0 0
"MLBD2F415" 463056.310150746 0 236931.145729682 48426.8051238032 86848.0719988867 15608.6396680027 104457.819316633 6403.54447918058 206114.087923625 22012.1841471833 0 3201.77223959029 60433.4510222668 4402.43682943665 36019.9376953908 800.443059897573 3601.99376953908 0 6003.3229492318 48026.5835938544 0 2401.32917969272 3201.77223959029 11206.202838566 12807.0889583612 800.443059897573 0 0 0 0 0 6403.54447918058 68838.1031511913 0 40422.3745248274 800.443059897573 1600.88611979515 20811.5195573369 45625.2544141617 11206.202838566 4002.21529948786 2001.10764974393 0 2401.32917969272 8804.8736588733 26414.6209766199 0 2001.10764974393 2801.5507096415 34419.0515755956 0 1600.88611979515 18410.1903776442 0 6003.3229492318 0 0 2401.32917969272 0 2001.10764974393 8804.8736588733 2001.10764974393 0 2801.5507096415 8404.65212892452 0 400.221529948786 1600.88611979515 0 400.221529948786 0 12006.6458984636 4002.21529948786 7203.98753907816 8804.8736588733 800.443059897573 1600.88611979515 0 800.443059897573 0 800.443059897573 400.221529948786 2401.32917969272 0 0 6003.3229492318 0 0 0 0 0 0 0 1200.66458984636 0 0 800.443059897573 0 400.221529948786 0 0 1600.88611979515 4002.21529948786 2001.10764974393 5603.10141928301 400.221529948786 0 9605.31671877088 0 0 0 0 3201.77223959029 0 0 3601.99376953908 0 0 0 0 400.221529948786 0 0 0 0 0 0 0 0 0 3601.99376953908 0 0 0 0 0 0 0 0 0
"MLBD2F515" 2269688.73217368 2880.3156499666 345637.877995992 197301.622022712 168498.465523046 208822.884622578 244826.830247161 2880.3156499666 482452.871369406 152656.72944823 0 54725.9973493654 165618.149873079 40324.4190995324 326915.826271209 8640.9469498998 5760.6312999332 0 122413.41512358 51845.6816993988 0 7200.7891249165 2880.3156499666 27362.9986746827 63366.9442992652 2880.3156499666 0 14401.578249833 21602.3673747495 0 0 24482.6830247161 326915.826271209 2880.3156499666 37444.1034495658 1440.1578249833 41764.5769245157 43204.734749499 324035.510621243 61926.7864742819 5760.6312999332 20162.2095497662 0 17281.8938997996 14401.578249833 63366.9442992652 0 1440.1578249833 24482.6830247161 36003.9456245825 0 5760.6312999332 28803.156499666 0 33123.6299746159 0 0 0 0 0 25922.8408496994 0 0 0 33123.6299746159 1440.1578249833 0 4320.4734749499 0 1440.1578249833 0 20162.2095497662 7200.7891249165 70567.7334241817 12961.4204248497 5760.6312999332 7200.7891249165 0 1440.1578249833 0 15841.7360748163 0 0 0 0 28803.156499666 0 0 4320.4734749499 0 0 4320.4734749499 0 5760.6312999332 0 0 2880.3156499666 0 0 0 0 4320.4734749499 17281.8938997996 0 11521.2625998664 0 5760.6312999332 8640.9469498998 0 7200.7891249165 0 0 36003.9456245825 0 1440.1578249833 0 1440.1578249833 0 0 4320.4734749499 4320.4734749499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5760.6312999332 0 0
"MLBD2F715" 2102208.57690826 120694.624920285 153852.488909374 313010.236057003 242715.564400134 309031.292378312 140589.343313739 0 71620.9862164329 120694.624920285 7957.88735738143 18568.40383389 95494.6482885772 63663.0988590514 127326.197718103 9284.201916945 88863.0754907593 0 135284.085075484 49073.6387038521 61010.4697399243 257305.024555333 76926.2444546872 27852.605750835 47747.3241442886 5305.25823825429 0 1326.31455956357 62336.7842994879 15915.7747147629 42442.0659060343 70294.6716568693 96820.9628481407 2652.62911912714 45094.6950251614 18568.40383389 9284.201916945 25199.9766317079 46421.009584725 26526.2911912714 33157.8639890893 14589.4601551993 27852.605750835 7957.88735738143 15915.7747147629 64989.413418615 1326.31455956357 3978.94367869071 18568.40383389 112736.737562904 17242.0892743264 18568.40383389 27852.605750835 3978.94367869071 2652.62911912714 7957.88735738143 0 0 0 6631.57279781786 5305.25823825429 1326.31455956357 3978.94367869071 0 2652.62911912714 29178.9203103986 0 10610.5164765086 1326.31455956357 22547.3475125807 2652.62911912714 35810.4931082164 0 9284.201916945 9284.201916945 5305.25823825429 3978.94367869071 0 19894.7183934536 13263.1455956357 9284.201916945 0 19894.7183934536 27852.605750835 1326.31455956357 37136.80766778 0 6631.57279781786 5305.25823825429 33157.8639890893 1326.31455956357 10610.5164765086 0 11936.8310360721 21221.0329530171 2652.62911912714 0 0 0 3978.94367869071 1326.31455956357 37136.80766778 1326.31455956357 1326.31455956357 0 2652.62911912714 0 7957.88735738143 0 10610.5164765086 1326.31455956357 0 14589.4601551993 0 2652.62911912714 0 0 0 0 1326.31455956357 0 0 0 0 0 0 1326.31455956357 3978.94367869071 0 0 1326.31455956357 0 1326.31455956357 0 2652.62911912714 0 0 0 0 0
