,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu001149,0.49960868970750894,0.48316190562402794,-0.2091836734693877,0.03396562427644424,yes,0.08,116.0,0.00024939597244538005,190
Otu000704,0.23290808812969396,0.6316161017738728,-0.12074829931972789,0.22094594612913177,no,0.052,180.0,7.243489885196004e-05,193
Otu000755,0.3075547598635682,0.5818141575242721,-0.027210884353741496,0.7826750010530144,no,0.018,228.0,0.00010734079574097834,193
Otu001918,1.259639010211395,0.26742041642830533,-0.23809523809523805,0.01579778847769686,yes,0.062,151.0,6.004607066043678e-05,193
Otu000296,0.010686658017408092,0.9181041756485382,-0.04761904761904761,0.6293010994055783,no,0.074,132.0,0.00011921392255232663,195
Otu002392,0.7490869234972399,0.39116197587206847,-0.17857142857142855,0.07027013060567645,no,0.162,38.0,7.920140759207389e-05,196
Otu001039,0.5016784666821884,0.48226174407395717,-0.12414965986394555,0.20821243525581667,no,0.048,187.0,0.00017373147887671882,197
Otu000338,3.441739725952408,0.06984675099208333,-0.31972789115646255,0.0011908687845414872,yes,0.1,84.0,9.415695852447222e-05,198
Otu000094,4.713781476686634,0.03500452558604365,0.22278911564625847,0.023920924592614527,yes,0.16,41.0,0.00011328777906717427,198
Otu000323,3.464487791113196,0.06896065560068423,0.010204081632653059,0.9176153329240851,no,0.13,60.0,7.588217504625211e-05,200
Otu000053,6.12334518124344,0.01700598068306451,0.25850340136054417,0.008781895354445735,yes,0.08,116.0,0.0001996859035185519,202
Otu000004,1.0008414854577343,0.32222995693345396,0.1887755102040816,0.05567083790287041,no,0.018,228.0,0.00014489366321308604,202
Otu000492,0.33479205656549466,0.5656134746678023,-0.141156462585034,0.1524609681352398,no,0.086,110.0,0.00010426172039607334,202
Otu001419,0.4784747723298417,0.4925170372963862,-0.1887755102040816,0.05567083790287041,no,0.168,35.0,5.730415628503947e-05,202
Otu000467,3.223470825593086,0.07902053670688616,-0.3571428571428571,0.00029422644631176454,yes,0.064,147.0,7.248339688310485e-05,205
