,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000184,18.98413161149275,5.236756074116744e-05,0.29772607086197783,0.0006268837649032034,yes,0.08,118.0,0.00020364918098113072,102
Otu000036,1.494763486727701,0.22625971928653787,-0.0671602326811211,0.44046490565728946,no,0.002,459.0,0.00023004237178016963,103
Otu000478,8.2622699640506,0.00559223752688383,0.17609730301427817,0.043107260896887455,yes,0.026,330.0,0.0002716710652048799,103
Otu000080,9.013882615243894,0.0039018944920188366,0.19196192490745642,0.027461695953648335,yes,0.042,220.0,0.00021284107876454376,105
Otu000269,1.8615350835742526,0.17754350712096073,0.09042834479111583,0.2989591754770423,no,0.028,320.0,0.0005936274829236522,106
Otu001210,8.623814267159347,0.004699514542417068,0.14965626652564784,0.08562071877277035,no,0.136,60.0,0.00017625386963184252,106
Otu000335,3.1268963430094963,0.0820937554097588,0.12321523003701748,0.15699196891668546,no,0.006,439.0,0.00017691086564734296,108
Otu000112,0.11693972705016893,0.7335725112316132,-0.01639344262295082,0.8506442012050557,no,0.04,235.0,0.0003428920546654709,108
Otu000285,8.822249360040438,0.004274341017945294,0.16763617133791645,0.054168845050179,no,0.03,307.0,0.00020159247620094904,110
Otu000764,5.751668237545449,0.0195997162355538,0.13061872025383398,0.13353717534856532,no,0.026,330.0,0.000160725355745286,111
Otu000182,20.308250975234852,3.10889435105772e-05,-0.3125330512956108,0.00033095419998480595,yes,0.206,21.0,0.0002484133002880922,112
Otu000047,3.309455275828306,0.07387300932538594,-0.15917503966155475,0.06750474728448311,no,0.03,307.0,0.00017575532666467249,113
Otu001298,4.583764545286601,0.03634847633496442,0.11475409836065575,0.1874782923695144,no,0.154,52.0,0.0001839375075429172,114
Otu000218,21.327645333488675,2.0950193785233968e-05,0.32416710735060816,0.000196548284700787,yes,0.104,84.0,0.00020406501443904378,115
Otu000033,3.9327085607403336,0.051938447400667484,-0.2511898466419884,0.003911789324516153,yes,0.02,367.0,0.00015332006136656065,115
Otu001574,9.27161961816342,0.0034537795996730045,0.11158117398202011,0.1999720301936745,no,0.052,184.0,0.00016830585156738003,117
Otu000427,11.370194770531548,0.001310982989282228,0.24695928080380752,0.004559724058980408,yes,0.008,430.0,0.0001548970247783031,118
Otu000905,16.2276362021231,0.00016040395265387082,0.2945531464833422,0.0007162985692054616,yes,0.256,8.0,0.000277706026520528,119
Otu000316,0.35773515245164716,0.5520178778175194,-0.12109994711792704,0.16423612271926746,no,0.086,106.0,0.0002577391951913763,120
Otu000019,8.718982844692244,0.004490324294737327,-0.19936541512427292,0.0220254425122031,yes,0.002,459.0,0.000318131675533421,121
Otu000205,0.08001981972828173,0.7782442037907928,-0.05023796932839768,0.5639139413342874,no,0.052,184.0,0.00014872152325163865,122
Otu000679,1.0376020094313636,0.3124697240836908,0.0809095716552089,0.3527157544124043,no,0.072,135.0,0.0001214172531086614,123
Otu001327,0.026386263064342372,0.8715063931018564,0.014278159703860394,0.8697309799351222,no,0.114,74.0,0.00015077433133684853,124
Otu000581,0.03660795273918815,0.8489114557134665,-0.02379693283976732,0.7845967275754077,no,0.048,195.0,0.0001319649543266383,126
Otu000267,24.651580642217763,6.008452615209979e-06,-0.37281861448968806,1.8503152881191165e-05,yes,0.294,7.0,0.00024340647298827804,126
Otu000774,0.13221989639565349,0.7174195107384993,-0.04600740349021682,0.5971904314185322,no,0.006,439.0,0.00013570674690535853,126
Otu001387,9.164621868545566,0.0036328881920778227,0.09360126916975146,0.28232437455827164,no,0.056,169.0,0.0002066813893751527,128
Otu000328,0.051398511065636816,0.8214180271001223,-0.005817028027498679,0.9467290617311293,no,0.036,261.0,0.0001518831829832033,129
Otu000160,42.01437757278124,1.900563498700943e-08,0.4288736118455844,8.389551984479677e-07,yes,0.11,76.0,0.00016999633141204836,130
Otu000356,0.2168071854686803,0.643169322256083,-0.053410893707033315,0.5395575090748532,no,0.042,220.0,0.00012019111199361901,131
Otu000309,20.298756391068455,3.1204289469605724e-05,0.29138022210470654,0.000817445471520137,yes,0.032,297.0,0.00023399367177176988,131
Otu000018,4.377481378267887,0.040655774603842565,-0.18561607615018513,0.03300662408805976,yes,0.052,184.0,0.00021236657555935947,133
Otu000165,11.446834455425952,0.001266396577394476,0.22686409307244848,0.00916650269705618,yes,0.024,344.0,0.0001738142579181604,133
Otu000024,0.32784343510931646,0.5690711700456585,-0.035430988894764676,0.6840348113229664,no,0.012,406.0,0.00016945061717658897,135
Otu000075,2.3494303670737744,0.1305850571816391,0.007932310946589107,0.9274042120837687,no,0.016,383.0,0.00024095724413112198,136
Otu002831,7.128685733774574,0.009746555767792452,-0.15282919090428346,0.07918926508808039,no,0.194,28.0,0.00014339732827340013,137
Otu000063,0.506759282050969,0.47930396984501455,-0.12109994711792704,0.16423612271926746,no,0.04,235.0,0.00021247014741642624,138
Otu000766,0.20945551442554217,0.6488475506847964,-0.02062400846113168,0.8127427567946938,no,0.03,307.0,0.00015558743132334014,139
Otu000416,27.946703775453905,1.8365374499587489e-06,0.417239555790587,1.6475640737005559e-06,yes,0.088,103.0,0.00022869823283750462,140
Otu000217,1.5657555715702625,0.21568141066319707,0.06398730830248546,0.46236148255917053,no,0.046,204.0,0.0002001058877026463,142
Otu000665,3.6113824008278876,0.06219313788878607,0.05235325224748811,0.5476174838836547,no,0.016,383.0,0.00014826178489168348,142
Otu000041,0.11726788090568009,0.7332135353013347,0.026969857218402966,0.75672965263019,no,0.01,421.0,0.00016234284631353962,142
Otu000297,10.982448489474347,0.0015630490750085481,0.35272342675832896,5.090935359404269e-05,yes,0.066,144.0,0.00023968343547424453,144
