,f_regr,p-value,kendall,p_kendall,kendall significant,RL score,RL ranking,Boruta score,Boruta ranking
Otu000444,0.8479715194030567,0.3608146029807877,-0.14965626652564784,0.08562071877277035,no,0.014,391.0,0.00013565816631247538,247
Otu001865,0.013191771845511433,0.9089432143133748,-0.08619777895293497,0.3221373001553036,no,0.026,310.0,0.00014194774208038094,248
Otu001276,6.341610950595522,0.014479175334855857,-0.23426758328926497,0.00712770188375983,yes,0.054,194.0,0.0005928980793130687,250
Otu000597,1.1002072200542348,0.29842740788466177,-0.16869381279746168,0.05266812461391215,no,0.02,354.0,0.00011056333321843398,250
Otu000050,2.1361940580115095,0.14907622297487932,-0.09042834479111583,0.2989591754770423,no,0.02,354.0,0.00014617091040322006,250
Otu000123,5.848471242266893,0.018642440345442532,-0.008989952406134321,0.917757105100038,no,0.064,171.0,0.000119446930197612,252
Otu000704,6.901853418004585,0.010914360613235075,-0.20465362242199894,0.01873966285059817,yes,0.04,238.0,0.0007333959426164829,256
Otu000041,7.981929685446217,0.006406321509095666,-0.23638286620835539,0.006625284834294476,yes,0.002,452.0,0.000205068122366044,256
Otu000980,2.6698866290143632,0.10750016649209491,-0.24167107350608147,0.005505669316548916,yes,0.054,194.0,0.0006980841355953175,256
Otu000131,0.0001469563774538389,0.9903680550981901,0.035430988894764676,0.6840348113229664,no,0.032,277.0,0.00015003443517989723,256
Otu004327,2.906948980334915,0.0933717134687174,-0.18561607615018513,0.03300662408805976,yes,0.078,133.0,0.00019216563476641803,256
Otu000110,5.536402223183941,0.021920925652076907,-0.17292437863564253,0.047008374589312764,yes,0.02,354.0,0.00012842052357669247,256
Otu001365,0.23644393474733444,0.62855771119627,-0.05764145954521418,0.5079232117171629,no,0.058,185.0,0.000382994059964126,259
Otu000378,4.282298037452386,0.04282601686365376,-0.12850343733474354,0.13994338928060063,no,0.016,380.0,0.00015286201439967422,261
Otu000062,10.922211294016998,0.001606535886408509,-0.18878900052882075,0.030124678025085422,yes,0.026,310.0,0.0002574288567991093,261
Otu000322,0.4569508856924869,0.5016497939554498,-0.0883130618720254,0.31040544291753647,no,0.036,256.0,0.00015968622582883242,262
